id,lon,lat
393,127.681721,26.234912
400,127.698659,26.223355
401,127.699053,26.225545
408,127.696652,26.215299
409,127.693613,26.23275
1412,127.675518,26.219242
1931,127.698766,26.209046
2217,127.6543354,26.1783816
2432,127.812928,26.358202
2456,127.813458,26.362561
2505,127.833547,26.320818
2550,127.7378519,26.2681117
2551,127.7765177,26.2847082
2552,127.6976058,26.2470734
2620,127.697071,26.219369
2724,127.67477,26.200229
2727,127.686956,26.212787
2729,127.677458,26.21008
2732,127.667391,26.215876
2733,127.710671,26.220649
2801,127.6714515,26.216384
2881,127.662873,26.188767
2882,127.69033536315,26.210738421151
2995,127.700068,26.217915
3232,127.7486918,26.279528
3275,127.670212,26.192718
3512,127.73545,26.275649
3513,127.741575,26.260468
3514,127.739941,26.274614
3596,127.727447,26.273444
3674,127.814922,26.340647
3812,127.778383,26.280174
3834,127.75485,26.254241
4090,127.744148,26.285593
4091,127.858075,26.645471
4092,127.743609,26.283166
4150,127.738164,26.28017
4151,127.755108,26.318566
4487,127.839332,26.322098
4488,127.672775,26.214415
4812,127.858617,26.649991
4940,127.7317619,26.229988
4941,127.7072888,26.217237
5063,127.678492,26.206061
5064,127.675897,26.211698
5065,127.679614,26.214476
5066,127.684846,26.219217
5067,127.692403,26.2172782
5068,127.69834,26.223471
5069,127.69861668348,26.222623085561
5070,127.70294,26.231442
5082,127.661733,26.198883
5304,127.6746404171,26.212016219174
5418,127.74219989777,26.241606191511
5419,127.731118,26.244036
5421,127.727649,26.236205
5422,127.72181510925,26.246119335756
5425,127.72623538971,26.266565820519
5426,127.7103754878,26.258202440545
5427,127.70568,26.243136
5428,127.69755721092,26.260812303092
5429,127.723655,26.237753
5430,127.721655,26.250587
5431,127.6889526844,26.244938140629
5451,127.667655,26.214201
5525,127.708685,26.25278
5603,127.6843097806,26.21510357156
5604,127.67284065485,26.21767349533
5605,127.74530857801,26.246191506149
5606,127.67934769392,26.211922370079
5613,127.766639,26.248806
5621,127.66025841236,26.193639604676
5622,127.66001969576,26.19349519863
5623,127.66027182341,26.192924793001
5624,127.66641408205,26.196638396421
5625,127.66681373119,26.196445859945
5626,127.66687005758,26.19618834191
5627,127.67500787973,26.200741754381
5628,127.67936646938,26.213156840586
5630,127.69828677177,26.222976791531
5632,127.69391208887,26.225758278542
5664,127.719769,26.248531
5665,127.721382,26.254506
5666,127.713545,26.255869
5667,127.698553,26.238012
5756,127.681424,26.226932
5851,127.69697248936,26.216569012575
6044,127.764241,26.253767
6045,127.76551902294,26.251758114016
6046,127.76515246027,26.247109021294
6047,127.76743412018,26.247543489883
6048,127.76890665293,26.247117688873
6465,127.738055,26.251717
6510,127.736182,26.253602
6566,127.67527878284,26.191124507123
6614,127.698715,26.222414
6615,127.69029378891,26.220142301223
6617,127.694105,26.230737
6618,127.697116,26.201608
6619,127.701076,26.201148
7076,127.67683446407,26.219665869078
7088,127.67170876265,26.218712998933
7089,127.67785638571,26.220830477544
7228,127.68847927451,26.20266462721
7326,127.75504767895,26.320714759378
7332,127.69811242819,26.229894294098
7333,127.76171296835,26.262589862529
7334,127.76189804077,26.262233871749
7335,127.689948,26.240597
7336,127.685958,26.230765
7369,127.677727,26.241478
7428,127.769583,26.243667
7429,127.768057,26.245811
7430,127.772989,26.247373
7431,127.771001,26.249989
7432,127.773088,26.25145
7433,127.775919,26.25479
7434,127.770526,26.253604
7435,127.769579,26.257353
7436,127.78992444277,26.261981310061
7437,127.791088,26.2594
7438,127.803547,26.285886
7444,127.692264,26.227772
7480,127.72919923067,26.274596696034
7481,127.75123625994,26.287977848861
7482,127.774192,26.249202
7504,127.75541,26.257498
7624,127.73528784513,26.269889838183
7668,127.7701485157,26.246355092206
7776,127.6796990633,26.209321035558
7777,127.66658574343,26.19922076114
7778,127.6886844635,26.231241655417
7831,127.7974961,26.3324183
8014,127.6625,26.203436
8015,127.684603,26.2246
9514,127.69452095032,26.213739178852
9557,127.6770812273,26.176819910248
9728,127.661882,26.202431
9739,127.729122,26.221097
9828,127.66179531813,26.159107024509
9914,127.726813,26.219681
9940,127.694173,26.200397401303
