id,x,y
393,13.405808452646797,226.9313695936958
400,21.697304113543428,233.23814079955469
401,21.890175130805872,232.0430838888184
408,20.714836774338096,237.63401044000676
409,19.227184435605142,228.11124241279083
1412,10.369313731634607,235.48249509633945
1931,21.749682790820213,241.04583799820506
2217,0.0,257.77461790812595
2432,77.63430480278424,159.61167933807963
2456,77.89375058742549,157.23023519367138
2505,87.72772486606758,180.03192439125363
2550,40.88302617563261,208.8104704045873
2551,59.810722062097014,199.74990678448003
2552,21.181741282627087,220.29409422171557
2620,20.91994580030702,235.41319577385917
2724,10.003152511044243,245.85635075917443
2727,15.968447476425222,239.00465630235007
2729,11.318983207497677,240.48166870421304
2732,6.390981860334549,237.31917239870626
2733,27.577422538305363,234.7147416878898
2801,8.378679234943139,237.04198267461123
2881,4.1793289263501725,252.10941827200583
2882,17.62271450292354,240.12241948114027
2995,22.38703828441115,236.2065866400215
3232,46.189377800060655,202.57808383496874
3275,7.771918763125346,249.95402888675306
3512,39.70724725085658,204.6957763030529
3513,42.705559384694,212.98297660205657
3514,41.905683135440185,205.26080989402305
3596,35.789615902755656,205.8995374512906
3674,78.6104083774558,169.201560396418
3812,60.72382436793646,202.22540118295737
3834,49.203942009466445,216.38193841918894
4090,43.96509524107957,199.26682959372187
4091,99.73467997117909,2.4755865094095193
4092,43.701243773307056,200.5918980265902
4150,41.035805476363635,202.22758498224215
4151,49.33023825935009,181.26182273731516
4487,90.559600081458,179.33285961076663
4488,9.026559416025542,238.11635893429255
4812,100.0,2.304280428861908e-10
4940,37.901847253987036,229.61852258094194
4941,25.92176681600619,236.57654130239519
5063,11.825147247726559,242.67448042469388
5064,10.554841943675953,239.598848281078
5065,12.374389078608623,238.08307482324201
5066,14.935559541338655,235.49613668635106
5067,18.634864814062933,236.55406034297053
5068,21.541147122407356,233.17484154580885
5069,21.676589315926332,233.63753277324437
5070,23.79294072496204,228.82504935959625
5082,3.621275729191662,246.59068982894135
5304,9.939719044691222,239.42521866283764
5418,43.011459558772145,223.27799519021298
5419,37.586645101663954,221.9518681237884
5421,35.88849901312956,226.22572749264185
5422,33.03269078076931,220.8148148980251
5425,35.19650801149208,209.65434982065847
5426,27.43276330320457,214.21963653576628
5427,25.134226479529673,222.4430682412784
5428,21.157955939253398,212.7950359934661
5429,33.933354741689655,225.38091131324572
5430,32.95431404492825,218.37636241909118
5431,16.945865119520885,221.4594958808449
5451,6.5202152323080185,238.23312600550634
5525,26.605235126417927,217.1793880542886
5603,14.673069233846423,237.740644934031
5604,9.05869880107277,236.3383653218036
5605,44.53322179285967,220.77542502091868
5606,12.24402683354718,239.476425502405
5613,54.974897396536576,219.34844398945472
5621,2.899435073937256,249.45125528922267
5622,2.782578440743245,249.53003504309928
5623,2.9060000558081844,249.84121506918862
5624,5.9127606451109,247.81526240854006
5625,6.108397031357793,247.92030208006935
5626,6.135969945411173,248.06079264045417
5627,10.119599479350844,245.5766044139813
5628,12.253217803270484,238.80285860991626
5630,21.51509082071331,233.44452237734714
5632,19.373594523441774,231.92669912672588
5664,32.03107866788063,219.49853947911598
5665,32.82067498982351,216.23729384509295
5666,28.984304019550546,215.49332427327622
5667,21.645414956613784,225.23956177148713
5756,13.260420909182729,231.28620287348073
5851,20.87172283749447,236.94103043599114
6044,53.8010276011172,216.6406603446599
6045,54.42664583594566,217.73715252860652
6046,54.24720595002565,220.27465231997027
6047,55.36412490405618,220.03752133018884
6048,56.08495964883998,220.2699216035662
6465,40.98244775839256,217.75959322451874
6510,40.06557614587174,216.73072152680436
6566,10.252212064132125,250.82333599571464
6614,21.724717253053164,233.75162637861646
6615,17.602363066474616,234.9912315375766
6617,19.468028447006155,229.20978142449766
6618,20.941974215984235,245.10399903038078
6619,22.88047479557945,245.35496578974787
7076,11.01374968181376,235.25120472355212
7088,8.504614536994568,235.77115109695424
7089,11.514001119047041,234.6157147126327
7228,16.71412134524476,244.52752069672619
7326,49.30070987793918,180.0883083382885
7332,21.42974609069384,229.6696591900494
7333,52.563504667088104,211.82473202947256
7334,52.6541013826071,212.0190554215375
7335,17.43309235878667,223.82877784847557
7336,15.479906168742303,229.19450133031842
7369,11.450664181213847,223.34795805466345
7428,56.416045302172414,222.15326063199998
7429,55.66903725054254,220.98310118751297
7430,58.08335160876009,220.1305740426501
7431,57.11018515617837,218.70275643276628
7432,58.13181412325276,217.9053259556892
7433,59.51764622952197,216.08227816105443
7434,56.87766299069971,216.72962987668208
7435,56.41408722077688,214.68329905331197
7436,66.37359545353395,212.15691999009914
7437,66.94318039412617,213.56594943712165
7438,73.04211441461189,199.10685859971647
7444,18.56682148563574,230.82781344322316
7480,36.647368470782965,205.27025653938713
7481,47.43494271633187,197.96474739986235
7482,58.67224458786533,219.13230586054368
7504,49.47807340455685,214.60415182924638
7624,39.6278691424037,207.83978949899952
7668,56.69287674465354,220.68614130052936
7776,12.416029294861858,240.89577406146987
7777,5.996792383656344,246.40641781744054
7778,16.814565531111008,228.93438149049663
7831,70.08007573859261,173.69620365546334
8014,3.996737836398658,244.10666915319717
8015,14.816606096683062,232.55876189091578
9514,19.671644592564192,238.48511360455777
9557,11.134545304128936,258.6264705783944
9728,3.6942142611042286,244.65498428964605
9739,36.6095624862981,234.47028094235648
9828,3.6517817219025495,268.2874943477137
9914,35.47926000188602,235.24294829897977
9940,19.501315830702506,245.7644752313015
