id,dist
7434,425.99673242284325
6044,664.9966560504881
7433,694.1058145350029
6045,740.7727214769197
7432,742.0305763624643
7431,828.1469721989258
7334,938.7083865143959
7333,976.7789265252937
5613,991.4429138018712
7482,1013.8573932388167
6047,1107.7365867279525
6048,1135.976839916736
7430,1156.993519057666
6046,1218.0611158041515
7668,1219.8063663011703
7429,1287.767989464636
7504,1415.5530367824224
3834,1511.2807472672416
7428,1516.2972238743075
7436,2096.1288849051184
7437,2160.6349203470586
3812,2676.9614439768966
5605,2721.8261752346407
3513,2818.7294124367427
2551,3108.9808645520125
6465,3210.5853481984227
3232,3223.20016207321
5418,3244.326136622554
6510,3362.1488271921303
2550,3386.0839286538944
3514,3524.515355696878
7624,3696.3496413442926
7481,3856.068713340666
4092,3861.1068314791937
3512,3966.2812304541003
4150,4029.5888995275654
4090,4030.1227511525153
5419,4115.947455920219
5425,4448.477887282057
7480,4463.145648272991
3596,4570.649364646623
7438,4637.395179280798
5421,4799.848061307699
5665,4825.190537189314
4940,4844.33519789957
5430,4846.006879082751
5422,4931.414480161442
5664,5071.217422119119
5429,5076.061611868493
5666,5600.165760010788
9739,5698.662703715362
5426,5915.073066483889
9914,5973.126722894691
5525,6104.404048820014
5427,6575.257948545719
4151,6934.22086305634
2733,7153.911051973529
7326,7168.446190737331
5428,7204.967660095992
5070,7250.407731841882
2552,7279.973402847974
5667,7412.467121161904
4941,7647.813284006257
7332,7761.320464300817
401,7878.505287086304
400,8024.779472511811
5068,8046.9299854084375
409,8064.334247661863
5069,8066.8948700263845
6614,8069.354920081213
5630,8077.320479677197
6617,8096.68536718915
7335,8169.319863179192
5431,8171.4758006770635
2995,8205.349626881974
5632,8331.09879502659
2620,8378.211850336296
7444,8391.119383925788
5851,8546.671509383867
7778,8584.297567659725
408,8648.882907269428
7831,8771.539904532716
7336,8858.676358171075
1931,8871.742967127915
5067,8897.985834233805
9514,8921.464600963653
6615,8930.29055099289
393,9123.05566259315
8015,9233.141266825585
6619,9253.646887545392
7369,9343.538975636737
5756,9430.547313843934
2882,9453.322809056728
5066,9461.845581241898
2505,9500.26603566503
6618,9516.894367649747
2727,9619.379402261557
5603,9721.001803111023
9940,9828.102661903074
4487,9999.241851562256
7089,10017.950057146883
7228,10118.32993571758
7076,10163.80357485641
5065,10167.052788078612
5628,10257.926278548775
3674,10279.403601377566
1412,10303.039643283917
5606,10325.591050827996
7776,10438.971825437278
2729,10590.366984147862
5604,10618.438841419536
5064,10639.771444671016
7088,10674.741349305721
5063,10729.85779279221
5304,10733.842033535993
4488,10778.92281503186
2801,10804.22346396465
2732,11196.694194569687
5451,11250.310326999475
5627,11341.844020399425
2724,11393.132152878232
6566,11942.987268269631
2432,11982.507297228329
7777,12140.613027062062
3275,12242.234754913115
8014,12254.08940802478
5625,12287.52261277749
5626,12298.526164900042
5624,12309.238912668701
9728,12362.507271847197
2456,12452.56112509195
5082,12573.546295540978
9557,12847.27195041077
5621,13006.1790330701
5622,13034.902899941575
5623,13048.236349992141
2881,13093.448392879258
2217,14463.133705348537
9828,15313.84205855923
4091,43897.9094373539
4812,44399.348863186555
