id,dist
5624,286.6168548805019
5625,308.27751299687696
5626,337.16451376675906
5082,486.4653002029739
9728,589.5041749930119
8014,620.3655419332686
3275,806.481913747175
2724,825.5903139824405
5627,858.4736359780867
5621,884.4787838878905
5622,912.7392990558557
5623,940.6498150029556
2881,1216.18282602029
6566,1248.821106518937
5063,1410.8003258656126
2729,1621.1706480907417
5304,1630.2428998418657
5451,1663.1149740207684
5064,1666.41702970723
7776,1723.331489294537
4488,1793.4370218724614
2732,1847.0077293610082
5606,1899.2357574688356
2801,1962.7311901748235
5628,2003.8721558941775
5065,2133.534604641365
5604,2137.8367517918277
7088,2219.4310088758284
7228,2221.2037034966465
1412,2391.066765101287
7076,2485.9492791359407
5603,2496.83702515745
2727,2530.566344542029
2217,2613.4136227794506
7089,2645.894889981287
9557,2694.439313583454
2882,2694.878193662428
9940,2760.363913147701
5066,2870.257861531018
6618,3062.855201400847
9514,3222.1153464816944
5067,3264.935468647793
6615,3314.6131298419127
8015,3338.9157446227528
1931,3395.4445492087166
5756,3409.522215742046
6619,3453.8185999610605
408,3493.1831353710786
5851,3593.999588136159
2620,3776.933025739888
2995,3935.342018983065
7336,3995.217855852643
5632,4012.7555705543755
7444,4073.24321503658
6614,4112.54761789554
5630,4118.777474917518
5069,4119.419039885169
5068,4158.033028919185
400,4174.172096564812
7778,4178.859960711542
393,4233.676866884694
401,4362.785398924881
6617,4444.700637033832
9828,4469.956327953217
4941,4531.211081889126
409,4592.867454972966
7332,4634.143197675875
7369,4812.298001797771
2733,5004.7573146362765
5070,5093.399224108301
7335,5144.377984166597
5667,5354.961435697561
5431,5536.319654105261
2552,6141.349177166636
5427,6239.749743971025
9914,6431.780576791945
9739,6703.309618663551
5429,7123.85266544998
5525,7273.807611854384
5421,7350.281288469604
4940,7351.44350758877
5428,7492.788615491144
5422,7580.04261846571
5664,7621.64301991496
5666,7836.338563098448
5426,7864.338498442832
5430,7916.334286028723
5419,8138.6571810839005
5665,8215.73571692218
5418,8896.460319113792
6510,9201.311556098122
6465,9210.33240964286
5605,9432.126914586966
5425,9549.555049165998
3513,10108.989877072772
3596,10227.512070222205
7624,10412.692404987403
7480,10434.475247233839
2550,10438.478425076391
3834,10721.335483724952
3512,10910.694762157491
7504,10975.635170281772
3514,11112.660589853502
6046,11187.63624005023
7429,11378.085154114897
5613,11407.91102302791
7428,11409.761869002883
6047,11411.368324502366
4150,11470.835458718184
6045,11472.27900669009
6044,11477.95138892487
6048,11519.731287216135
7668,11591.740559695378
7334,11808.483598610372
7333,11816.952579936942
7431,11853.37439454575
7430,11895.94522903387
7434,12007.366070110078
4092,12071.454462720676
7482,12094.86130428249
3232,12102.120145880157
7432,12113.775510701867
7435,12140.613027062062
4090,12313.588877298744
7433,12540.371054553885
7481,12970.250049977793
7437,14114.589023104665
7436,14150.417807546446
3812,14325.240534693818
2551,14503.192789653242
4151,15907.083400726016
7326,16102.164110948135
7438,16716.618275174646
7831,19717.475064855746
2505,21440.089881908443
3674,21565.200990154637
4487,21980.143290228098
2432,22888.804212946616
2456,23295.624091821617
4091,53003.961976606755
4812,53490.62479270637
