begin_x,begin_y,begin_z,end_x,end_y,end_z
80.9966289849185,46.973802664075066,15.34,65.04170178140404,55.83678454974992,16.72
42.38288628635871,58.211318045336114,7.17,57.440208072995496,69.94086052289167,11.6
57.056973060932464,46.17609789718564,16.31,72.29301676788847,36.35580358702968,17.81
61.03898462700393,60.87309327753059,14.62,79.7444857749005,56.80503395028766,12.77
69.43019673940998,36.867031821597095,18.68,60.44433466042776,53.29131671356297,16.07
75.64913835691829,45.46065244810165,18.28,79.58029409199965,63.38360697449914,8.87
63.870927900961945,23.94184533171898,10.27,50.49112202493287,37.62692796910605,13.31
41.50417017813627,69.80769852989505,6.41,44.92349829995611,50.92405653756395,9.51
69.9645462206839,41.71371982078684,19.53,88.8316962599179,40.09122377884528,9.97
64.90366452587276,63.57087162129292,13.71,56.16154717967323,46.49983225024474,15.8
78.44947836447612,35.65581603659313,14.31,59.830068873327,37.99725406897742,17.69
57.04970794222845,100.00355944896585,5.59,48.74022841533297,83.84596162329079,8.38
80.30898549882555,41.40201668688761,15.36,94.2997878585329,54.51579254195163,5.76
62.97186946034553,53.10846878251018,17.04,55.305716195397885,35.23626419929759,15.08
64.80667519107443,63.073433776960215,13.92,45.90537909388716,58.71999840059132,8.92
72.18876231437581,43.07453819726027,19.4,55.305716195397885,35.23626419929759,15.08
76.40761675046062,41.385917168232126,17.69,59.8355177123576,31.1661763210492,15.02
66.75953910086501,33.78881720908261,17.57,47.95922815378856,35.80386566701338,12.19
77.51917991339421,57.31462835420093,13.5,71.14839731480564,40.04560678182581,19.22
64.96396501118532,53.809455275719145,17.33,55.67623724971597,36.673812562749504,15.49
62.225015256744086,63.31433221433036,13.82,47.84008020691251,49.97397880630026,11.29
69.19662317281912,34.94105419187649,17.9,69.17155851326392,53.27745785674048,17.68
77.78544651418932,43.91255826692067,17.3,70.05209090115977,26.39098058754037,11.57
84.78393536950328,57.1738201012488,9.88,65.89971230129781,51.752056604289,18.24
54.38449914271408,42.80488294407348,15.26,36.91624771148245,34.418615948582634,8.11
34.9568451948469,31.965558730047217,7.34,51.14098689372567,41.62383153501707,13.79
60.082168492628085,40.86536215706258,18.27,77.93874051901864,49.28767163394605,16.6
62.71105169858103,48.93087611253048,18.16,47.40235680450222,58.98372262228008,9.63
