begin_x,begin_y,begin_z,end_x,end_y,end_z
57.06678097119993,77.71255043075803,10.12,55.35003341954302,77.84970375349653,10.18
68.87332539013396,35.49121633047489,18.27,68.3705791752602,36.310629086228445,18.7
63.32313795007369,26.821373896276423,12.73,64.03875214320965,28.058837564687146,13.64
56.78671064484552,93.76038654280173,7.39,56.777265990523055,93.03874806616524,7.58
48.02679375780513,51.96978345481169,11.18,47.84008020691251,49.97397880630026,11.29
68.26850425735564,21.896147063230742,8.39,69.55915259655349,21.937760205566537,8.19
63.775754845826725,48.991236507788216,18.43,63.40559704745365,47.68787639389621,18.68
63.661692482056914,33.40905393010144,17.22,63.40051146435773,34.312606570003275,17.55
75.43554386678672,43.40366688941375,18.42,76.45629304582195,42.75479749833087,17.78
80.58869256923495,33.67699098648941,11.86,80.2959082851356,34.98667771638343,12.79
74.4805440120843,51.76725728998617,17.21,74.09621923221721,52.46916425503518,17.04
35.49918630670455,70.12183491911517,3.92,36.74733370143069,69.99537636335533,4.45
55.039086338668106,95.9332521489398,6.87,53.09276103571219,96.09846670140384,6.73
61.11127255819205,38.84612716992175,18.31,59.830068873327,37.99725406897742,17.69
65.9389439423367,48.4327871776332,19.09,67.19762575919967,48.93892417130915,19.26
63.01473366074159,57.587750081223824,15.96,61.78220627124819,58.63864579016806,15.31
67.77810874429215,29.19381257840089,14.32,68.10322280666107,31.08118217375384,15.68
74.54665659236213,48.59509160653954,18.3,75.19652146115493,48.25036148427773,18.01
69.19662317281912,34.94105419187649,17.9,68.53440760221606,33.64746880508041,17.45
79.68854436081449,62.75655376705414,9.36,79.58029409199965,63.38360697449914,8.87
52.76074511057395,95.08618069304148,6.95,53.09276103571219,96.09846670140384,6.73
66.1801458835766,35.819073147156736,18.49,67.3095085873717,36.44659968759438,18.66
75.25028333963283,41.23923233220509,18.24,73.88553078957344,41.605496085671845,18.74
73.23857196826845,35.32482672502301,17.07,75.05594141408086,35.5457847954114,16.27
67.77810874429215,29.19381257840089,14.32,67.95138182558078,27.47813870396981,12.92
69.04223940018572,21.620067242584184,8.03,68.97176774868134,23.04518888826367,9.18
41.55829531253853,28.366183597116525,8.05,39.80703844700396,29.189338960139523,7.96
35.49228444392489,44.52295004017971,6.58,33.72286478160445,45.01796339432505,5.63
84.78393536950328,57.1738201012488,9.88,84.28627473772545,56.10544733352335,10.64
56.31302490482915,73.99491418640027,10.75,57.74062073174388,74.1025930198519,10.75
71.24139083432243,48.9407126283087,19.14,71.23194617999997,48.75560683113476,19.2
54.82476533666717,34.758559510867975,14.63,56.169175554322265,34.992939764061404,15.34
84.85477027694236,56.72725311240503,10.03,84.28627473772545,56.10544733352335,10.64
63.62391386474645,58.44286237430356,15.7,61.78220627124819,58.63864579016806,15.31
39.91129290052695,27.128283207413524,7.17,40.40314143732918,28.057495436771838,7.71
62.9253727005923,38.255764454489935,18.97,63.286812356512286,37.75707924665884,18.66
59.62737206125662,84.11575395571548,8.97,60.081078724824025,83.55919336983669,8.94
16.631673011535874,26.76276554948944,3.74,16.649835808311416,26.71489453838217,3.74
75.05594141408086,35.5457847954114,16.27,76.00694545349143,35.35613665634484,15.56
33.22629391764099,31.85596343266368,6.89,34.9568451948469,31.965558730047217,7.34
59.055607218617226,45.66097861972555,17.51,59.921972625029404,44.25822463351806,18.13
72.19857022463295,47.179933115872494,19.28,71.23194617999997,48.75560683113476,19.2
64.2668768707699,48.489571455818975,18.74,63.962105140794975,47.11196832616483,18.78
80.19347011129635,61.22485293210464,10.03,80.68059632093735,62.41464199992439,9.03
76.47445584260782,34.95223643368168,15.13,75.70580628287365,35.42546569211405,15.77
75.00762837464389,69.09093887720877,7.69,74.7355496788835,67.98806614661525,8.45
62.37830926157342,20.733644159150487,7.78,61.85267792275258,20.002473949095588,7.1
60.03131266164831,81.92966281623926,9.17,59.36328499606964,83.2523219912646,9.27
45.37066635668887,37.7289022061933,11.56,44.239487373220335,39.15785263246836,11.1
63.40378076778022,67.79501523141396,12.14,61.8748365348303,67.9617004582304,12.21
73.29051756705228,32.54886844188221,15.26,73.20842172560701,33.415316254933,15.85
86.98308680363999,47.04132057851348,11.67,86.26093400365907,45.91451481808029,12.16
74.46528726279655,39.26205867184868,17.95,75.90160123216438,40.33809122102784,17.67
58.64948708261743,37.22439523953828,17.12,58.20558832930717,35.314539170312806,16.28
60.02186800731553,39.32243542222686,18.07,60.082168492628085,40.69273656771691,18.21
66.19976170410119,29.33652071529073,14.65,67.99206649036873,29.20007564345245,14.35
67.17437737932822,46.79002809023511,19.47,65.5942140594535,46.80746659414688,19.38
59.37817848943301,24.6993324275714,10.5,59.78902095260437,23.63043427283949,9.71
66.19976170410119,29.33652071529073,14.65,67.77810874429215,29.19381257840089,14.32
3.672154253000602,12.275047761477596,3.2,2.950001453019682,10.589890943122327,3.07
51.050536165762,37.24452198408745,13.53,51.21327482490347,36.98689879884005,13.58
80.19347011129635,61.22485293210464,10.03,79.68854436081449,62.75655376705414,9.36
74.02138850948629,34.10013956674153,15.94,72.21527999766975,34.300976829834134,16.9
64.71985702245762,46.48865362674915,19.11,65.5942140594535,46.80746659414688,19.38
90.9825346546176,40.219129949330686,8.7,89.68135189329327,41.70611733779149,9.86
65.71808433349078,31.817045838105056,16.41,65.67413036529067,31.618431244738957,16.32
75.03087675452566,66.5616097664953,9.19,74.75843480282026,65.2861522375188,9.95
43.27250007265267,37.30624392922324,10.73,42.45408444973246,36.98197889371805,10.38
91.83691261515423,34.42621998485161,6.35,91.46457528116272,33.473466361002785,6.21
68.3705791752602,36.310629086228445,18.7,66.59897997733165,35.47064131387804,18.5
