x,y,z,name,dist
95.98190154516593,2.982556896537744,1.97,あるあるCity前,0
96.02929744711012,5.94141583611077,2.03,京町三丁目(博労町筋),215.8861894443844
94.71236824765766,4.0144224928295376e-11,1.92,小倉記念病院横,236.64168817138005
93.12460526683228,5.998968011216903,2.1,セントシティ横,303.7771566332859
92.7251254603925,5.602873623295793,2.1,レインボービル前,305.8067190291523
88.8470266900097,7.6791569939212785,2.13,福岡銀行　小倉支店,625.1856821501905
94.93919152525176,11.659393810044358,2.11,堺町公園,637.6134534368994
92.0390719465998,11.216274112492538,2.15,平和通り交差点東,666.5867164368503
91.64552520441508,11.15345314665118,2.17,平和通り交差点西,675.5410986985814
86.03891674933675,7.424230728184323,2.13,リバーウォーク横,797.5398013365811
91.22812331972452,13.785187722911695,2.15,商工貿易会館,861.6943115857339
95.59934884298374,15.25132668968278,2.09,古船場町（浅香通り）,895.5168086323065
89.82597105577506,15.094771326091344,2.15,医療センター横,992.1821883255516
82.06269989726438,1.51687048470293,1.94,西小倉駅前広場,1025.737482785176
82.35009756628959,9.226695611197512,2.09,小倉城 大手門横,1098.0636984038265
81.10003761288105,7.146577220043144,2.05,松本清張記念館横,1132.2402017347013
82.4253233066017,12.630513186788308,2.14,小倉北区役所,1217.6613507074528
79.67743808390095,13.64782655212532,2.09,勝山弓道場前,1426.0085987867024
78.65027856244927,16.098413118908177,2.03,男女共同参画センター・ムーブ,1590.3873515654568
91.15554815078602,25.159875495440435,1.97,三萩野交差点,1656.2455764817548
100.0,28.586274929808145,1.78,三萩野公園(メディアドーム),1891.1090242332905
78.15903933197224,24.980432288956315,1.93,木町公園,2069.397512742947
74.17624027807466,23.36687646549185,1.87,原町緑道,2183.1830877841794
90.9813677453336,36.414956207102136,1.67,URアーベインルネス片野,2466.6689044015984
70.11727647479124,28.793015203871533,1.65,南小倉駅前自転車駐車場（南棟）,2672.140777382004
87.25930374538798,69.06097476122989,0.59,北九州市立大学,4864.005060373687
0.0,26.4686906157793,0.0,THE OUTLETS KITAKYUSHU,7240.930848543123
