id,dist
2384,203.5956538428763
2859,220.47891069769304
2062,438.3544203162995
2509,452.5169963227681
3280,575.1565700170908
1714,877.6885567218629
2595,890.6109198742922
4901,934.3649357566838
4795,1020.6089703367256
4783,1035.1368330209955
7238,1042.5922821260579
4493,1094.1050565087721
4988,1107.5433792735605
4784,1117.6470978437198
856,1127.0419011956924
6867,1178.626109499138
3075,1259.219157570391
2869,1265.153947380978
2064,1333.7721592067905
2063,1348.476274397857
6647,1391.127331499389
7012,1412.7138536179611
4817,1484.079871682562
4797,1530.6488988005358
4793,1531.2673318568045
4788,1538.3253341322256
2870,1577.9694091564884
7087,1579.7350028456797
6156,1613.8932954752395
3027,1615.2919768193294
5029,1631.2025941350441
2975,1634.4726299985527
2547,1653.1373546601735
2499,1688.9356331856063
6646,1708.0626858820297
848,1726.8236688643515
7706,1736.1016250030068
5759,1739.3699009411432
2871,1755.2256505493317
4796,1793.528259076464
849,1829.442424061938
7640,1854.7611149691854
4786,1872.2645684907495
4798,1873.341324154139
5629,1911.9127002129517
2710,1925.4619240523575
847,1936.6022488396873
7019,1948.4673262995625
2974,1958.9854129769442
1709,1973.3685124831668
1817,1989.3998025704
3569,2010.0019232160817
3255,2091.299183761231
7347,2092.801910020239
7013,2149.4609279205565
7082,2158.5761097462173
10229,2164.3330882812043
852,2189.987231944596
4987,2191.2821745700185
7392,2200.6415437903624
6116,2230.533730672483
2709,2243.58442190546
6645,2261.586558274729
1503,2272.084509413351
7393,2272.474109182154
4789,2284.4799824996494
851,2303.2243218622834
850,2314.0128207832663
7014,2332.360045092313
6158,2350.7505283694622
2067,2361.108596732372
2851,2368.4071693767823
4787,2371.7711417670357
2852,2372.20945997805
5081,2380.4032171541326
4246,2418.9969767696093
4902,2449.183726882679
7084,2458.0035876923835
1504,2458.340033177508
7349,2459.683242014486
2571,2471.2753873287493
7007,2504.117349464816
4790,2506.560430955572
8050,2528.613485088969
4792,2532.738532410307
6170,2559.4825072411722
2056,2576.404147211133
1710,2618.019365391385
855,2623.0102516774955
4986,2640.454881377077
7346,2649.8886805550355
4414,2655.739172985791
6157,2665.4929120954052
7703,2667.8591647877433
4794,2686.063302779672
3074,2698.8409555760372
7702,2730.855078065337
7345,2734.4925597650395
6302,2741.1714071720376
7006,2754.688152847174
7348,2762.8007155883033
4791,2780.699100143087
2068,2797.0340272950943
7341,2818.9713910682085
4456,2832.046879619245
4458,2862.952731333767
2028,2911.6725677282116
