id,lon,lat
847,140.1158952,35.6121085
848,140.118097,35.6111236
849,140.117083,35.612077
850,140.1119148,35.6133718
851,140.111881,35.612525
852,140.1133867,35.613728
855,140.108344,35.607127
856,140.1246855,35.6091929
857,140.101812,35.607986
1402,140.081863,35.647837
1404,140.059831,35.655155
1405,140.046993,35.662487
1406,140.03705,35.66468
1503,140.114046,35.617954
1504,140.110992,35.603845
1558,140.114334,35.628897
1559,140.091899,35.650376
1566,140.143878,35.573812
1707,140.069064,35.626737
1708,140.072782,35.622793
1709,140.11895,35.619724
1710,140.114968,35.625062
1711,140.115755,35.63689
1714,140.135794,35.602047
1721,140.043359,35.650094
1723,140.040142,35.646659
1817,140.126726,35.625691
2027,140.05101,35.656944
2028,140.122373,35.58656
2056,140.110468,35.601741
2057,140.1018763,35.6216058
2058,140.1313247,35.5709933
2062,140.1414324,35.6081349
2063,140.1288825,35.6200217
2064,140.124222,35.6157167
2065,140.1077922,35.6249807
2066,140.1055725,35.6320238
2067,140.1118758,35.6152465
2068,140.1071761,35.6160988
2069,140.1029104,35.6059029
2070,140.0960049,35.6144565
2071,140.084022,35.6331169
2193,140.085774,35.649076
2384,140.134971,35.609288
2495,140.112473,35.638476
2499,140.119199,35.614145
2509,140.132262,35.608859
2547,140.135357,35.595054
2571,140.113331,35.598957
2589,140.107309,35.636517
2590,140.1052908,35.6354249
2591,140.068552,35.662851
2593,140.062886,35.628133
2595,140.138674,35.601963
2596,140.074334,35.633928
2661,140.068747,35.639793
2662,140.035289,35.658942
2663,140.061453,35.621137
2664,140.06491,35.616218
2673,140.066,35.646
2674,140.070593,35.642154
2675,140.0728,35.641
2676,140.074284,35.635657
2677,140.064395,35.641149
2678,140.063398,35.642077
2681,140.0498,35.6387
2709,140.1254,35.62771
2710,140.116741,35.6049
2711,140.0906,35.619
2712,140.0947,35.6149
2713,140.0779,35.6293
2714,140.0707,35.6267
2715,140.0712,35.6302
2716,140.066024,35.631911
2717,140.065687,35.632883
2718,140.063283,35.633924
2719,140.0627,35.635
2720,140.0706,35.6193
2851,140.111599,35.614595
2852,140.111578,35.614674
2853,140.0682086,35.6142688
2854,140.1233431,35.5818445
2855,140.1257279,35.5771469
2856,140.1256,35.5774
2857,140.0833902,35.6365774
2858,140.055212,35.624797
2859,140.138589,35.608317
2860,140.13877,35.579027
2869,140.12366,35.606781
2870,140.121607,35.61639
2871,140.118323,35.613793
2872,140.062944,35.640342
2948,140.13186,35.578946
2949,140.074817,35.629662
2969,140.043455,35.665872
2970,140.0650224,35.6620338
2971,140.072885,35.647705
2972,140.078344,35.624204
2973,140.085611,35.619511
2974,140.116033,35.613875
2975,140.121849,35.602013
2997,140.041932,35.643185
3002,140.041864,35.645382
3003,140.044581,35.648743
3026,140.072354,35.660562
3027,140.135391,35.595394
3074,140.107486,35.60724
3075,140.130902,35.599726
3116,140.0708232,35.6588637
3117,140.049726,35.659061
3255,140.114099,35.611503
3280,140.142468,35.612647
3407,140.090667,35.616679
3408,140.10046,35.606005
3467,140.041648,35.671866
3468,140.072293,35.62875
3472,140.040454,35.654235
3473,140.040294,35.6541
3474,140.039803,35.654083
3569,140.114957,35.611049
4069,140.060198,35.629381
4070,140.075404,35.653519
4110,140.088007,35.654361
4111,140.103422,35.642318
4112,140.129003,35.58048
4244,140.078321,35.643088
4245,140.119321,35.631911
4246,140.118092,35.625201
4323,140.068703,35.636588
4324,140.056346,35.658443
4343,140.042487,35.648715
4344,140.075497,35.628039
4345,140.125503,35.642965
4346,140.13197511435,35.581214032822
4414,140.111915,35.597637
4453,140.103912,35.6226
4455,140.1715912,35.6278305
4456,140.162918,35.624271
4458,140.147163,35.634345
4493,140.131347,35.618558
4497,140.086633,35.637925
4783,140.12783,35.604428
4784,140.126747,35.604404
4785,140.100914,35.609604
4786,140.118184,35.616688
4787,140.11112,35.607242
4788,140.120192,35.608587
4789,140.1118873,35.6094669
4790,140.109631,35.607177
4791,140.106406,35.610056
4792,140.1091431,35.6096889
4793,140.120299,35.608359
4794,140.118227,35.62856
4795,140.126613,35.606519
4796,140.124969,35.622663
4797,140.121904,35.603852
4798,140.116637,35.607446
4816,140.127251,35.579836
4817,140.148851,35.600572
4836,140.160716,35.631298
4837,140.15534,35.633723
4901,140.129655,35.604055
4902,140.131876,35.588227
4986,140.107976,35.610831
4987,140.116688,35.599289
4988,140.144739,35.617676
5015,140.037761,35.641762
5016,140.039594,35.636362
5028,140.098361,35.616556
5029,140.119118,35.610675
