id,dist
848,35.85596176757788
5029,105.36958393509616
849,161.0799067093556
7640,205.4838386730916
847,236.18194288333208
3569,274.0384299001193
4788,319.1662462815942
2871,331.64243232534403
4793,345.0094009469861
3255,358.7186516972125
2974,381.82238697772783
2499,385.6102388397091
4798,393.0941934421469
6647,418.9123392170594
10229,500.3536533277304
852,525.8881742671975
6867,568.8007678956717
4789,571.0003618591757
851,583.1444428758784
7082,592.942186669077
850,617.3344151231162
856,634.7626446168629
4786,651.58053556058
2710,665.962490893591
5759,678.5832814977274
2869,683.066116739272
2870,700.6310829652687
2851,713.1832636503667
2852,719.8977754619458
4787,736.5074382049787
2067,739.0004895292154
7087,778.9401082440532
2064,785.1405474289842
4792,809.3634405982885
6156,821.5317972257046
4797,851.1920639736181
4790,856.6491662962436
1503,867.8448605422635
4986,905.349490599248
4795,917.0737726352074
855,963.399356871182
1709,992.1322005519386
7349,993.1392311398647
1504,999.0624732846507
3074,1029.394258820698
2975,1038.284493692559
4791,1051.0086305475033
4784,1067.3025232150012
2068,1139.8995153115657
4783,1140.6525860418888
2056,1214.958582046096
4987,1284.4118799706735
4901,1297.8242148940876
2509,1313.2034607169783
6645,1378.4578580702514
2571,1381.452834493822
6646,1389.4256898563167
2063,1421.4602271766375
7707,1453.7090336691983
4796,1459.2669688581855
7708,1465.227323198172
2069,1469.3073827169057
4493,1485.4967857989675
857,1497.2041902893143
7709,1518.092854394317
6157,1543.259091692469
2384,1549.8623593151772
4785,1551.0693941256666
4414,1561.930311131011
6302,1576.1287970231058
4246,1595.8610369409757
1710,1603.6042328586268
7013,1606.307149366834
7084,1614.723226285417
6158,1629.1734576143215
3408,1673.8487157687744
3075,1699.4094889400121
5963,1704.7662690521142
5758,1716.3599748491943
6171,1736.1016250030068
7852,1794.9980869299616
2065,1821.858611678338
4453,1824.9919980136028
1817,1831.0182179288533
6112,1872.3327574549573
5629,1883.543131688612
1714,1885.6929250169255
2057,1886.3032366046734
5028,1887.0827238493732
2859,1888.8536540769285
5837,1920.597448117602
4794,1968.6493010601337
2709,1991.4636127821725
6285,1992.7923710877155
2070,2030.47633991546
1558,2032.7422892880747
8050,2063.001682807026
2595,2117.8161423215324
5081,2128.3026236272485
2062,2146.7324242338636
2712,2156.2626838318583
6153,2163.889194708557
7012,2180.6752065722135
6287,2203.3928379465956
6649,2207.4660738739713
3280,2229.0171146280727
3027,2328.30281277587
5200,2341.1551606273574
4245,2343.5166653450597
2547,2354.1077458343857
6648,2365.4607978266945
6650,2468.081350839245
5520,2499.6015957703253
4988,2542.0002856239385
3407,2557.585338138237
7392,2598.0723285227978
2066,2607.0764503737596
2711,2640.5250226945022
6116,2666.403272787601
7393,2693.582319747729
2028,2720.8993082446295
5516,2726.3945085887876
7238,2778.6174500209804
4902,2805.5092839229574
1711,2899.681998196785
7347,2912.262953308361
7341,2920.014337616116
2590,2961.9052046307843
7147,2988.524620448918
2589,3010.426824554227
7348,3010.6079296015005
4817,3020.394840629104
7007,3066.0559982743007
7006,3066.960989639279
2973,3086.150400856035
2495,3108.828078389012
5757,3128.35692364864
6110,3176.888819071297
6109,3177.2388482454535
5519,3212.6014132854775
2854,3251.3441783508665
5518,3279.668055582426
7345,3307.5925200174697
7483,3380.91155145515
5098,3404.0425362390265
7346,3410.9364148080685
7344,3422.302116922103
6314,3448.5252970170877
6170,3455.546745758125
7235,3464.0469232099285
7710,3464.9479703641314
7017,3473.888171807189
7019,3477.574639308831
7236,3489.078429878543
8039,3492.2797980310384
4112,3511.444310466461
5515,3512.287452564029
4346,3521.3342792984427
7849,3526.7119020394784
4816,3538.9337965126138
7700,3553.440933315341
7496,3570.3790887949367
7127,3598.0132720029637
5760,3615.622451152605
4345,3631.4959255666627
4458,3716.0355734136037
7014,3719.980663713387
7394,3727.9928580365286
7126,3734.8137135737597
4111,3735.1444375717956
7083,3744.891738648051
7484,3751.090189250156
2948,3753.6478807642898
2856,3771.728552032706
2855,3801.4648512538197
6267,3846.243808824074
7703,3875.7629886181394
2972,3884.947109816852
7016,3899.0120946662473
7237,3933.747698118631
2071,3946.9557814055584
7850,3961.7722240602925
7702,3962.636026550118
6149,3978.8937687743723
6283,3992.249764175599
2860,3999.396329297468
7102,4021.993534009985
4497,4135.627955462253
2713,4169.123741479587
8138,4200.5793830356815
7342,4208.746478074876
4837,4233.2663116751855
7343,4233.759854030682
