id,x,y
00010001,66.1801458835766,35.819073147156736
00010003,64.08924471825475,32.56541926836478
00010004,63.880735811219076,32.44285350578705
00010005,63.661692482056914,33.40905393010144
00010036,63.03398622533151,33.4336559141182
00010138,65.27309581238679,34.633764816258065
00010265,65.06567667315518,35.05153458667902
00010735,63.400511464357734,34.312606570003275
00010008,69.19662317281912,34.94105419187649
00010009,66.84563075760214,33.67564906962749
00010010,66.75953910086501,33.78881720908261
00010011,69.43019673940998,36.867031821597095
00010012,70.10694254744173,37.66807550338856
00010028,67.53472726744415,33.40771200315558
00010034,68.66808578652079,32.79131491734621
00010038,68.58453692132646,36.1317196102109
00010042,68.87332539013396,35.49121633047489
00010485,68.3705791752602,36.310629086228445
00010664,69.88099735548958,34.27324435734696
00010716,67.3095085873717,36.44659968759438
00010835,68.53440760221606,33.64746880508041
00010836,68.36876289558678,33.65328378209081
00010900,69.64124843799875,35.99395870239182
00010935,66.59897997733165,35.47064131387804
00010634,66.33561942401404,34.768847225927644
00010969,69.81851733456891,34.77824035466936
00011016,65.9396704542164,32.02952644177345
00000168,68.95142541628738,33.49672637718103
00000457,70.2224579349606,33.53877329077785
00000490,68.57581877887337,37.0897693910019
00010013,71.42883089709474,36.18405072462297
00010014,71.4716950974908,37.70832847997358
00010016,74.02138850948629,34.10013956674153
00010017,75.48567318589711,33.574557858665855
00010035,71.27335735665729,34.413248392790805
00010020,71.61590770393236,32.13777923108355
00010021,72.18077068379209,32.16059279329749
00010022,72.48190985440985,31.374634792529218
00010032,73.29051756705228,32.54886844188221
00010037,73.79871262096694,32.82799486763592
00010141,74.20628578070549,37.040123185785454
00010143,75.85982679957237,34.37388629137673
00010170,73.23857196826845,35.32482672502301
00010171,73.25128592601338,35.27965091859627
00010172,73.28216268053387,35.20316501703217
00010173,75.77773095811678,36.07178473535014
00010175,75.05594141408086,35.5457847954114
00010194,72.46120426607088,36.23817085653677
00010302,73.87100055214476,33.423367813768316
00010303,73.20842172560701,33.415316254932996
00010467,72.21527999766975,34.300976829834134
00010468,72.31045305280497,34.37120251021462
00010562,76.87331085989327,35.30738260864443
00010600,76.47445584260782,34.95223643368168
00010645,72.09576879485901,35.20897974024334
00010672,76.00694545349143,35.35613665634484
00010874,72.92762488739355,33.52982714296726
00010909,72.29301676788847,36.35580358702968
00010949,75.62806951265493,35.398181377959865
00011026,75.70580628287365,35.42546569211405
00010023,69.9645462206839,41.71371982078684
00010033,70.49199383917818,38.92841937860097
00010024,69.8301415245098,43.84950621432083
00010041,70.39573101623891,39.334957995000046
00010148,70.2453430589077,39.2906817367844
00010197,71.14839731480564,40.04560678182581
00010513,69.37243904565054,41.653794322097035
00010530,68.2979279881374,44.55112171615929
00010851,71.13786289267912,39.49953996761267
00000491,69.96926854784513,43.89601270365023
00000631,71.9762575920483,39.133254596021295
00010019,61.825433727589264,44.872634982379594
00010025,62.34016738832827,42.990913983344136
00010553,66.4238906163696,45.785287598109974
00010776,67.01163872017642,46.26016179612088
00010026,61.4204033593832,37.57236268752018
00010027,61.11127255819205,38.84612716992175
00010043,60.02186800731553,39.32243542222686
00010044,59.38035802505144,39.53576578927516
00010125,60.082168492628085,40.69273656771691
00010126,60.082168492628085,40.865362157062584
00010039,60.0480224346851,42.160474657741275
00010426,58.83874342506317,37.90690916719044
00010571,60.04547964313198,37.133153856232305
00010572,59.830068873327,37.99725406897742
00010601,62.9253727005923,38.255764454489935
00010613,60.70297288657383,41.79779423124458
00010642,58.47803028101255,39.495962106788284
00010768,60.242727616161446,40.34032733121128
00010919,59.3367673127757,39.94050857695519
00010906,61.63036529016792,40.45526321355376
00010922,63.286812356512286,37.75707924665884
00010936,62.55158234285173,40.99863211844106
00011036,61.42476243062006,42.351875419150524
00010047,75.12859260120368,37.04504308307184
00010048,75.50710528609514,38.92081630230521
00010049,72.27812327453543,38.23161304465423
00010050,78.44947836447612,35.65581603659313
00010051,75.5419778559178,38.67259732477018
00010052,74.8416204120799,38.58091240097109
00010064,78.26930342041815,38.39575286090103
00010130,74.46528726279655,39.26205867184868
00010137,77.4359943041449,41.61801785685024
00010139,78.66452587834642,40.13102679727549
00010123,76.63065589491464,38.50845878237893
00010226,78.5086890819743,40.94764970873539
00010316,75.90160123216438,40.33809122102784
00010447,76.40761675046062,41.385917168232126
00010551,71.87490918601311,38.27812685681081
00010564,73.88553078957344,41.605496085671845
00010622,72.94179186887723,40.449896565568544
00010828,77.46287524338385,42.16226345479888
00000286,76.49625119874054,37.701619653724975
00000497,76.1337217750165,38.529926536676626
00000565,76.29282787480079,38.403803295499316
00000712,74.42569236581265,37.63900388065112
00010053,75.64913835691829,45.46065244810165
00010054,71.64278864316098,43.60355742598275
00010055,75.40321408851716,44.7080777891888
00010056,73.30504780448096,43.72608485232817
00010057,74.43041469297388,46.16089483067077
00010066,75.6429630060183,41.604154467000214
00010067,75.36616198308639,41.53796788623454
00010068,75.40612013600497,41.899756548729236
00010214,77.78544651418932,43.91255826692067
00010216,72.18876231437581,43.07453819726027
00010539,77.94055679869207,44.30025886653286
00000384,75.25028333963283,41.239232332205084
00000407,75.43554386678672,43.40366688941375
00000480,73.5756734765026,44.145984045959956
00000764,76.45629304582195,42.75479749833087
00010045,72.99882305076729,46.07996074917555
00010058,72.94760396384251,46.31203091144706
00010161,71.31840109267178,49.02655846954813
00010117,74.23062392839131,49.087365815381176
00010169,71.24139083432243,48.9407126283087
00010413,74.54665659236213,48.59509160653954
00010641,71.99950597193008,48.58436075822411
00010614,71.23194617999997,48.755606831134756
00010442,70.48945104762505,46.9787211917824
00010952,75.19652146115493,48.25036148427773
00011021,70.95659818081711,47.75449869973744
00000123,72.19857022463295,47.179933115872494
00010059,75.91068263055215,52.690016204156855
00010046,76.87367411582795,49.95117663009728
00010060,76.81337363052573,51.53030468928141
00010061,75.31566940803097,53.42364617261067
00010062,76.45556653395258,53.542116387151765
00010157,76.81736944581758,49.63239173896258
00010162,74.4805440120843,51.76725728998617
00010163,72.72638109906191,52.521024349600836
00010327,77.6237976228519,47.00107812830882
00010339,74.09621923221721,52.46916425503518
00010352,73.90841591351021,52.94663193525825
00010708,74.7293743279732,50.69827564931244
00010764,77.81160094155888,46.8253522302304
00010879,72.04672924355268,53.825549191959404
00010934,77.9932289093556,47.3368776294075
00010978,77.93874051901864,49.287671633946054
00000161,72.62394292522266,52.92740817275417
00000237,71.99732643631164,53.71825628125083
00000635,77.08472581441673,49.60556539128582
00010069,65.41658190694866,46.64291832119145
00010070,66.28948592019549,47.00286668258236
00010072,64.55384905989366,48.01517404292398
00010073,65.9389439423367,48.432787177633195
00010077,64.30974107116597,50.01645340938827
00010088,67.19762575919967,48.93892417130915
00010087,63.37944262009439,51.89601577927573
00010089,63.37145098951068,51.182920392818495
00010075,65.3762604980954,51.88752131017517
00010140,68.3229926476926,52.112400528525605
00010145,64.9280026735586,56.01336015107431
00010151,63.05323878992143,53.99185256640751
00010192,63.962105140794975,47.11196832616483
00010313,62.71105169858103,48.930876112530484
00010353,65.04170178140404,55.836784549749915
00010428,65.28871581760922,48.600457029672455
00010429,65.1550376333148,48.72028460127232
00010466,67.54417192176662,51.51063308217878
00010577,65.89971230129781,51.752056604289
00010596,61.890093284118045,59.36008500367195
00010607,67.1413210891893,52.57690798788486
00010608,66.46094272180038,48.64248614910982
00010620,61.622373659584206,59.0735672092102
00010628,69.6423382058028,53.106680534281026
00010633,68.95033564848332,48.15557129531759
00010671,64.26469733515148,48.217274371538444
00010720,67.78428409520244,49.21523974886848
00010718,64.18514428525933,54.26455265984066
00010731,66.66363953387075,50.41973607137843
00010755,63.775754845826725,48.991236507788216
00010837,67.17437737932822,46.79002809023511
00010838,69.3847897474608,53.22559886084384
00010868,63.405597047453654,47.687876393896204
00010948,69.80180756153212,52.74992317748359
00010942,64.3874778413847,55.02631368991203
00010944,63.19200255732208,56.45054864251123
00010940,67.67276452296511,54.020016770893406
00010890,66.6451134811502,49.615401721158115
00010443,64.96396501118532,53.809455275719145
00010950,64.71985702245762,46.48865362674915
00010981,69.17155851326392,53.27745785674048
00011000,65.5942140594535,46.807466594146874
00011034,67.53400075557478,48.60224550380824
00011035,66.80966841997542,49.633285950374656
00000135,62.65002470139911,56.70713735081879
00000194,68.58308389758773,52.79775927056059
00000196,63.69075295690397,57.05491492195302
00000283,66.13146958821525,46.51995376367987
00000704,63.01473366074159,57.587750081223824
00000765,64.2668768707699,48.489571455818975
00000760,68.0036906802993,52.432504487611396
00010080,61.19772747086385,47.75584008686662
00010082,57.19028798930252,50.41571220940356
00010081,61.076036732434694,48.091185362637155
00010131,61.62418993925763,52.27871188199189
00010132,56.904042312048134,54.93645892081427
00010124,54.49674522681047,50.18545711937383
00010204,59.45627851558642,50.65893150681382
00010205,57.928787306385566,52.78211195768594
00010219,60.444334660427764,53.29131671356297
00010252,61.86321234488941,49.82017560989858
00010351,57.056609804997784,54.636047304758705
00010356,58.2244776379624,53.791126084841515
00010357,60.33317834413544,48.98095289224596
00010438,62.743744732785274,52.156660883674384
00010756,62.52688093923121,52.37796183714494
00010800,55.02056028594756,55.07682895843557
00010880,59.72145534857746,50.01242950177455
00000181,62.90684664787175,52.87867812344844
