begin,end
00000134,00010394
00010447,00010629
00010720,00010722
00010075,00010275
00010180,00010718
00010118,00010646
00010147,00010299
00000309,00010280
00000595,00000684
00000491,00010847
00010170,00010242
00010062,00011011
00010562,00010914
00010116,00010468
00010812,00010898
00000376,00010403
00010163,00010969
00000703,00010339
00000234,00010770
00000842,00010202
00000450,00010633
00010231,00010534
00010034,00010201
00010074,00010352
00000212,00010252
00000237,00011008
00010140,00010378
00010139,00010230
00010138,00010185
00000668,00011001
00010148,00010480
00010166,00010531
00010017,00010125
00000973,00010798
00000134,00011016
00010812,00010948
00000189,00010175
00010131,00010757
00000707,00010950
00010618,00010981
00010114,00011035
00010549,00010806
00010081,00011016
00000635,00010081
00010066,00010217
00010227,00010478
00000270,00010529
00000931,00010033
00000233,00000301
00010605,00010839
00010107,00010600
00010021,00010552
00010122,00010614
00010096,00010156
00010467,00010719
00010285,00010531
00010347,00010672
00010014,00010778
00010152,00010551
00010803,00010899
00000375,00010532
00000410,00010078
00010207,00010294
00010179,00010798
00000436,00010140
00010055,00010219
00000565,00010629
00010043,00010672
00000894,00000913
00010209,00010730
00000611,00010252
00010381,00010530
00010140,00010640
00010066,00010422
00010442,00010728
00010396,00010821
00010292,00010411
00010548,00010740
00010044,00010944
00010277,00010628
00010361,00010494
00010339,00010970
00010019,00010382
00000575,00010868
00000351,00010753
00010580,00010805
00010023,00010320
00000688,00010470
00010120,00010339
00010917,00010919
00010382,00010947
00000457,00010313
00010231,00010292
00010807,00011024
00010214,00010480
00010068,00010880
00010648,00011021
00010080,00010185
00010477,00010926
00010159,00010395
00010068,00010338
00010619,00010672
00010833,00010883
00010398,00010747
00000653,00010033
00010395,00010866
00010074,00010831
00010330,00011032
00000376,00010805
00000973,00010153
00000972,00010780
00010080,00010742
00010772,00010887
00010059,00010909
00010316,00010329
00000565,00010044
00000157,00010759
00010201,00010233
00000199,00010886
00010003,00010880
00010068,00010271
00010583,00010614
00010180,00010910
00010220,00010414
00010154,00010235
00010005,00010283
00010948,00010969
00010465,00010938
00010520,00010889
00010453,00011032
00000613,00010380
00010192,00010977
00000906,00010847
00010457,00010654
00010492,00010884
00010652,00010901
00010700,00010880
00010038,00010767
00000491,00010905
00000974,00010299
00000181,00010130
00010787,00010906
00000575,00010280
00010072,00010988
00010195,00010445
00010069,00010244
00010328,00010494
00010564,00010914
00010205,00010952
00010397,00010460
00010010,00010880
00010095,00010155
00010014,00010996
00010034,00010117
00000858,00011028
00010414,00010544
00000541,00010178
00010099,00010718
00010443,00010447
00010154,00010231
00010539,00010942
00010489,00010930
00000381,00010193
00010313,00010873
00010339,00010423
00000318,00010242
00000596,00000842
00000767,00010966
00010319,00010609
00000200,00010399
00000181,00010666
00010690,00010819
00010106,00010413
00000277,00010023
00000407,00010321
00010119,00010569
00000398,00010732
00010162,00010175
00010191,00010690
00000886,00010521
00010042,00010978
00010287,00010529
00000153,00010170
00010526,00010813
00010269,00010420
00000372,00010152
00010028,00010077
00000350,00010552
00010599,00010906
00010051,00011010
00000565,00010110
00010044,00010447
00010442,00010483
00010718,00010843
00010544,00010557
00000909,00010067
00010350,00010755
00010205,00010916
00010028,00010280
00000161,00010800
00010686,00010743
00000162,00010302
00010048,00011017
00000407,00010044
00010089,00010928
00010252,00010824
00010025,00010600
00010047,00010642
00000998,00010956
00000649,00000712
00010478,00010497
00010171,00010234
00010110,00010111
00010438,00010634
00010067,00010599
00000904,00010131
00010141,00010981
00000213,00010204
00010108,00010555
00010246,00010698
00010229,00010826
00000631,00010502
00000269,00000302
00010082,00010618
00010102,00010145
00000917,00010777
00010484,00010607
00010624,00010942
00010080,00010229
00000903,00010791
00000537,00010999
00010378,00010466
00000796,00010442
00000633,00010744
00010910,00010986
00010796,00010825
00000350,00010338
00000653,00010347
00000974,00010874
00010740,00010843
00000168,00010209
00000410,00010057
00010248,00010949
00010177,00010680
00010398,00010901
00010140,00010170
00010075,00010900
00010039,00010672
00010305,00010883
00010117,00010423
00010604,00010939
00010201,00010671
00000637,00010088
00000702,00010634
00010250,00010302
00010189,00010846
00010151,00010723
00000760,00010172
00010102,00010749
00010717,00010871
00010139,00010231
00010461,00010879
00010069,00010899
00010755,00010827
00000189,00010917
00010247,00010672
00010668,00010839
00010216,00010356
00010154,00010232
00010338,00010795
00010058,00010620
00010702,00010870
00010777,00010845
00000436,00010838
00010542,00010796
00010375,00010881
00000435,00010076
00010089,00010147
00000213,00010205
00000910,00010299
00010064,00010613
00010179,00010307
00010014,00010777
00000856,00010965
00000737,00000770
00000492,00010048
00000669,00010965
00010152,00010292
00010754,00011033
00000168,00010934
00010301,00010769
00010600,00010914
00000383,00010895
00010421,00010993
00010130,00010443
00000461,00010409
00010135,00010623
00000903,00010516
00010035,00010326
00010198,00010302
00010492,00010785
00010194,00010799
00010890,00010970
00000162,00010141
00010159,00010972
00000157,00010668
00010005,00010743
00010197,00010830
00010350,00010837
00000649,00010186
00010066,00010572
00000702,00010776
00010517,00010691
00000212,00010001
00000319,00010004
00010238,00010871
00000194,00010742
00000635,00010025
00010703,00010732
00000706,00010102
00010303,00010608
00010068,00010916
00000602,00000666
00010173,00010890
00010353,00010938
00010231,00010979
00000594,00010973
00000124,00010539
00010224,00010327
00010137,00010882
00000653,00010081
00010067,00010344
00010039,00010866
00010101,00010577
00000435,00010759
00010010,00010952
00010622,00010780
00010221,00010668
00010223,00010702
00010790,00010881
00010952,00011011
00010723,00010965
00000450,00010019
00000909,00010345
00010275,00010671
00000565,00010043
00000127,00011017
00010067,00010629
00000912,00010057
00000519,00010055
00010122,00010466
00010287,00010712
00010055,00010207
00000917,00010340
00010910,00010995
00010153,00010688
00010020,00010413
00010139,00010232
00010278,00010711
00010053,00010768
00010500,00010695
00000459,00010154
00010023,00010147
00010539,00010630
00010837,00010908
00010706,00011026
00000892,00010963
00000857,00010826
00000318,00010502
00010204,00010634
00010104,00010192
00010081,00010539
00000888,00010487
00010089,00010821
00000995,00010886
00000567,00010511
00010906,00010984
00010307,00010625
00000190,00011028
00010379,00010577
00000407,00010230
00000153,00010016
00000613,00010748
00000407,00010976
00000637,00010735
00010467,00010526
00010542,00010613
00010009,00010904
00010077,00010141
00010766,00010985
00010200,00010723
00000930,00010285
00010211,00010463
00000893,00010625
00000398,00010039
00000283,00010174
00000997,00010207
00010180,00010961
00010027,00010139
00000565,00010320
00010049,00010215
00010059,00010111
00010169,00010271
00010229,00010641
00010240,00010302
00000126,00010150
00010503,00010989
00010047,00011010
00000459,00010985
00010087,00011033
00000931,00010851
00010087,00010740
00010051,00010919
00010695,00010975
00000277,00010502
00010667,00010772
00010059,00010870
00010281,00010961
00000998,00010252
00010171,00010903
00010145,00011012
00000909,00010745
00010567,00010970
00010066,00010438
00010051,00010833
00010022,00010161
00010058,00010271
00010834,00010970
00000194,00010969
00010380,00010933
00000548,00010066
00000457,00010731
00010720,00010878
00010634,00010764
00000716,00010392
00010741,00010948
00000490,00010718
00000246,00010462
00000912,00010157
00000380,00010939
00000194,00010064
00000598,00000893
00010079,00010117
00010754,00011031
00010126,00010843
00000565,00010126
00010117,00010210
00010468,00010585
00010066,00010108
00010579,00010864
00010577,00010935
00010019,00010021
00010397,00010985
00000599,00010744
00010085,00010122
00010269,00010780
00010583,00010764
00010037,00010950
00000237,00010211
00010059,00010172
00010648,00010821
00000653,00010851
00000911,00010484
00010606,00010668
00010026,00010443
00000380,00010620
00010198,00010766
00010584,00010720
00010049,00010193
00010348,00010625
00000962,00010568
00000662,00000727
00000915,00010978
00010126,00010166
00010141,00010234
00000450,00010375
00000377,00010856
00000611,00010177
00000492,00010067
00000631,00010852
00010526,00010900
00010799,00010935
00010086,00010847
00000667,00010928
00010584,00010671
00000963,00010911
00010102,00010833
00000594,00010967
00000612,00010800
00010502,00010551
00000712,00000911
00010088,00010821
00010492,00010956
00010421,00010943
00000998,00011025
00010152,00010227
00010357,00010824
00010398,00010510
00010201,00010411
00000461,00010922
00010287,00010772
00010564,00010898
00000407,00010915
00010161,00010412
00010377,00010837
00010093,00010837
00000713,00010140
00010250,00010485
00010283,00010611
00010707,00010828
00010201,00010204
00000702,00010228
00000652,00010617
00010077,00010835
00000702,00010309
00010517,00010902
00010174,00010996
00000181,00000631
00000872,00000887
00010603,00011027
00010054,00010233
00000213,00010132
00010073,00010278
00000791,00011008
00010008,00010140
00010427,00010512
00010019,00010235
00010847,00010979
00010061,00010949
00010685,00010938
00010496,00010898
00000903,00010461
00010992,00011033
00010577,00010645
00000796,00010167
00000974,00010447
00010509,00010618
00010821,00010891
00010127,00010807
00000207,00010355
00000843,00010499
00000777,00010973
00010485,00010978
00010174,00010266
00010442,00010514
00010041,00010166
00000213,00010895
00010140,00010503
00000731,00010746
00010242,00010572
00010438,00010704
00010307,00010965
00010514,00010599
00010478,00010765
00010078,00010352
00010097,00010607
00010060,00010344
00010298,00011036
00000764,00010304
00000796,00000931
00010066,00010718
00010411,00010642
00010464,00010700
00010794,00010915
00010895,00010908
00010044,00010048
00000384,00010915
00010135,00010708
00000233,00010285
00000749,00000915
00010019,00010231
00010034,00010720
00010422,00010755
00000134,00010165
00010107,00011007
00010314,00010749
00000277,00010195
00000730,00010116
00010223,00010429
00010666,00011025
00010012,00010526
00010201,00010205
00010072,00010644
00010597,00010601
00010327,00010634
00010826,00011030
00000972,00010818
00000737,00010454
00010073,00010970
00010051,00010174
00010791,00010883
00010132,00010834
00000637,00010644
00000931,00010964
00010109,00010150
00000681,00010358
00010175,00010746
00010274,00010784
00010930,00010951
00010403,00010714
00010427,00010870
00000997,00010130
00010562,00010644
00000372,00010087
00010764,00010936
00000453,00010773
00010074,00010216
00010296,00010338
00000593,00010440
00000705,00010532
00000351,00010131
00010123,00010329
00010101,00010466
00010185,00010395
00000376,00010793
00010723,00010944
00000765,00010104
00010162,00010672
00000309,00010622
00010581,00010623
00010836,00010952
00000972,00010771
00000538,00010819
00010907,00010942
00010209,00010583
00000309,00010296
00000599,00011030
00000636,00000647
00010085,00010352
00010743,00011013
00010080,00010170
00010150,00010776
00000134,00010205
00000407,00010231
00010050,00010304
00010180,00010798
00000189,00010553
00010189,00010629
00010127,00010879
00010203,00010579
00010056,00010317
00010019,00010123
00010542,00010937
00010106,00010756
00000612,00010569
00010230,00010478
00010111,00010276
00000857,00010303
00000497,00010080
00000653,00010964
00000902,00010453
00010082,00010138
00010008,00010089
00010321,00010622
00010284,00010686
00010053,00010156
00000196,00010023
00010613,00010843
00000886,00010951
00010042,00010162
00010169,00010206
00000370,00010188
00010097,00010989
00000592,00000729
00010384,00010793
00010056,00010855
00010052,00010350
00010879,00010979
00010053,00010207
00010527,00010874
00000180,00010791
00010145,00010502
00000872,00010190
00010118,00010417
00010339,00010903
00000124,00010447
00010049,00010276
00010243,00010642
00010669,00010756
00000168,00010077
00010633,00011016
00000886,00011015
00010097,00010934
00010400,00010713
00010713,00010754
00010630,00010739
00010043,00010940
00010058,00010206
00010276,00010551
00000232,00010749
00000492,00010607
00010093,00010443
00010414,00010897
00010216,00010221
00010022,00010625
00000912,00010584
00000649,00010753
00000377,00010464
00010019,00010483
00010783,00010881
00010276,00010718
00010131,00010485
00010564,00010732
00010919,00010940
00010067,00010357
00010141,00010903
00010088,00011016
00010447,00010480
00000931,00010428
00010008,00010163
00000784,00010156
00010607,00010847
00000913,00010645
00010166,00010503
00010509,00010582
00010518,00010852
00010568,00011007
00010159,00010284
00010050,00010061
00010551,00010756
00010077,00010406
00010536,00010726
00010561,00010934
00010542,00010757
00010542,00011035
00000796,00010241
00010880,00010956
00000683,00010913
00010060,00011013
00010619,00010940
00010552,00010949
00000519,00010053
00010016,00010242
00010141,00010627
00010755,00010894
00000492,00010745
00010628,00010909
00010490,00010585
00000744,00010350
00000319,00010765
00000731,00010562
00000370,00010297
00010070,00010230
00010380,00010767
00010093,00010513
00010512,00010831
00000637,00010962
00010178,00010716
00000760,00010181
00010170,00010739
00010140,00010995
00000407,00010483
00010211,00010611
00010175,00010426
00010564,00010644
00010319,00010749
00000519,00010327
00000576,00000998
00010013,00010577
00010508,00010517
00000706,00011021
00010073,00010492
00010009,00010956
00000273,00000377
00010097,00010862
00010540,00010633
00010074,00010899
00010433,00010791
00000591,00010362
00010571,00010718
00010075,00010634
00000480,00011011
00010514,00010731
00010166,00011033
00010771,00010773
00000319,00011025
00000372,00010685
00010044,00010067
00010166,00010740
00010402,00010417
00010189,00010873
00000915,00010423
00000291,00010700
00010229,00010539
00010336,00010627
00010172,00010585
00010576,00010894
00000407,00010561
00000146,00010891
00000906,00010163
00000461,00010165
00010871,00011034
00000375,00010464
00000491,00010336
00010443,00011032
00010225,00010273
00010177,00010623
00010686,00010918
00010845,00011024
00010303,00010729
00010157,00010219
00010087,00010118
00000765,00010092
00010016,00010192
00000596,00010487
00000796,00010181
00010224,00010924
00000497,00010940
00010011,00010585
00010641,00010860
00000760,00010196
00010680,00010722
00010248,00010645
00010230,00010950
00010818,00010911
00010343,00010628
00010027,00010050
00010490,00010553
00000380,00010978
00000135,00000380
00000189,00010170
00000437,00010601
00000997,00010175
00000887,00010356
00010382,00010883
00010584,00010633
00000713,00010336
00010181,00010667
00010066,00010426
00000156,00010928
00010135,00010512
00010648,00010919
00010707,00011012
00000856,00010966
00000469,00010956
00010759,00010901
00000492,00010543
00010575,00010972
00010281,00010645
00010417,00010620
00010803,00010898
00010122,00010701
00000384,00010561
00010123,00010313
00010097,00011021
00010139,00010245
00000436,00010227
00010126,00010413
00010460,00010503
00010826,00011013
00000492,00010219
00010376,00010895
00010008,00010336
00010275,00010942
00010550,00010851
00010351,00010807
00000212,00010138
00010420,00010970
00000181,00000384
00011019,00011031
00010159,00010336
00010467,00010755
00010132,00010783
00010826,00010873
00010536,00010588
00010079,00010671
00000200,00000855
00010139,00010833
00010013,00010240
00000910,00010004
00010336,00010577
00000930,00010712
00010099,00010952
00010252,00010829
00010069,00010988
00010195,00010280
00010515,00010690
00010297,00010527
00000548,00010119
00010596,00010723
00010484,00010804
00010029,00010568
00010294,00010879
00010356,00010688
00000491,00010124
00000606,00010807
00010166,00010705
00010029,00010887
00000189,00010080
00010310,00010987
00000467,00000593
00000196,00010502
00010114,00010266
00010562,00010651
00010092,00010145
00010885,00011024
00010166,00010995
00010548,00010824
00000457,00010077
00000593,00010373
00000566,00010510
00000126,00000707
00000286,00010195
00000376,00000613
00000974,00010048
00010686,00010910
00010415,00010712
00010027,00010828
00010191,00011021
00010785,00011012
00010392,00010610
00000458,00010026
00010669,00010939
00010111,00010414
00010054,00010317
00010581,00010684
00000668,00010415
00010489,00010957
00000903,00010671
00010551,00010996
00010230,00010503
00010514,00010976
00010060,00010357
00010077,00010865
00000135,00010120
00010624,00010888
00010280,00010798
00010606,00010805
00010382,00010907
00000123,00010215
00000153,00010052
00010705,00010878
00000784,00010596
00000450,00011013
00010755,00011016
00000291,00010289
00010212,00010720
00000704,00010104
00000902,00010789
00000647,00010280
00000269,00010806
00010294,00010345
00010013,00010536
00010275,00010428
00000491,00000931
00010698,00010962
00000436,00010535
00010126,00010377
00010017,00010192
00010504,00010804
00010398,00011002
00000135,00000576
00010786,00011031
00000467,00000603
00000712,00010080
00010705,00011035
00010406,00010553
00010564,00010880
00000857,00010906
00010139,00010671
00010269,00010771
00010403,00010783
00000127,00010465
00010468,00010693
00010070,00010231
00010023,00010555
00010198,00011029
00010302,00010769
00010145,00010704
00000381,00010582
00010009,00010252
00010005,00010387
00000576,00010150
00010305,00010551
00010451,00010510
00000151,00010490
00010081,00010725
00010098,00010618
00010054,00010205
00000246,00000930
00010511,00011014
00010243,00010514
00010080,00011033
00000760,00010928
00000612,00010132
00010238,00010813
00010047,00010650
00010177,00010856
00010162,00010170
00010094,00010576
00010252,00010977
00010047,00010411
00010691,00010852
00010355,00010406
00010101,00010718
00010697,00011034
00010316,00010915
00010417,00010865
00000858,00010189
00010264,00010948
00000539,00010296
00010284,00010381
00010739,00010851
00010051,00010646
00000387,00010316
00000549,00010786
00010444,00010519
00000777,00010198
00010358,00010440
00010115,00010614
00010387,00010627
00010302,00010810
00000931,00010467
00010092,00010151
00010017,00010810
00010088,00010174
00000575,00010180
00000497,00010311
00010369,00010990
00010004,00010045
00010242,00010292
00010381,00010926
00010056,00010725
00010288,00010657
00000135,00010406
00010396,00010602
00000915,00010354
00000269,00010315
00000905,00010008
00000189,00010016
00000721,00010766
00010138,00010995
00000535,00010366
00010108,00010137
00010219,00010622
00010147,00010530
00000468,00000761
00000194,00010193
00010606,00010869
00010171,00010870
00000909,00010130
00010292,00010566
00010551,00010777
00000611,00010615
00010902,00011001
00000931,00010197
00010013,00010116
00010163,00010540
00010624,00010631
00000974,00010467
00010167,00010836
00010345,00010746
00010118,00010169
00010380,00010757
00000384,00011010
00010067,00010480
00000759,00010226
00000490,00010236
00000769,00010368
00000856,00000870
00000370,00010284
00010060,00010191
00010135,00010339
00010056,00010630
00000398,00010114
00010016,00010195
00010150,00010992
00010485,00010628
00000201,00010569
00010045,00010620
00010598,00010633
00000371,00010965
00010131,00010865
00010607,00010909
00010265,00010607
00010017,00010046
00010625,00010819
00010121,00010596
00000189,00000716
00000453,00010569
00010918,00011023
00010177,00010708
00010229,00010890
00010524,00011014
00000618,00010082
00010972,00011036
00000653,00010467
00010450,00010750
00010377,00010805
00000123,00010301
00010625,00010843
00010153,00010216
00000286,00010613
00010242,00010426
00010159,00010801
00010038,00010756
00010723,00010956
00010606,00010783
00000468,00010225
00010070,00010483
00000407,00010151
00010037,00010250
00010379,00010567
00010356,00010957
00010719,00010725
00010216,00010589
00000784,00010926
00000613,00010933
00000535,00000537
00000492,00010795
00000683,00000684
00010143,00010627
00010706,00010860
00010202,00010716
00000637,00010947
00000653,00010197
00010585,00010919
00010358,00011027
00000707,00010657
00010378,00010517
00010764,00010848
00010649,00010698
00000194,00010503
00010252,00010691
00010201,00010313
00010283,00010735
00010378,00010552
00000931,00010765
00010368,00010501
00010104,00010173
00010452,00010632
00010610,00010851
00010326,00010977
00000765,00010490
00010038,00010212
00010044,00010543
00000127,00000707
00000712,00010940
00000911,00010170
00010608,00010625
00000450,00011021
00000199,00010521
00000686,00010479
00010363,00010374
00010274,00010571
00000565,00010919
00010195,00011026
00000607,00010688
00000777,00010380
00000125,00010115
00000604,00010397
00000730,00010017
00010125,00010137
00000407,00010571
00010155,00010609
00000892,00010866
00000384,00010151
00000246,00010945
00010163,00010768
00010201,00010381
00010072,00010278
00010008,00010241
00010576,00010919
00000134,00010313
00010082,00010185
00000410,00010810
00010466,00010809
00010003,00010283
00010273,00010672
00010151,00010704
00000197,00010288
00010034,00010980
00000597,00000872
00010035,00010157
00010034,00010895
00010021,00010614
00000461,00010725
00000458,00000871
00010034,00010428
00010617,00010714
00000350,00010463
00010296,00010492
00010265,00010934
00010434,00010462
00010600,00010651
00010079,00010223
00000575,00010904
00010099,00010151
00000246,00010930
00000902,00010873
00010577,00010847
00010028,00010890
00010175,00010642
00010057,00010344
00010226,00011012
00010109,00010852
00000151,00010184
00000435,00010269
00000730,00010949
00010726,00010765
00000519,00010196
00000894,00010733
00010159,00010827
00010482,00010849
00010055,00010229
00010181,00010722
00010386,00010881
00000147,00010376
00000351,00010578
00010304,00010442
00010223,00010564
00010072,00010970
00010003,00010614
00000613,00000707
00000796,00010821
00010079,00010633
00000407,00010919
00010988,00011024
00010055,00010220
00010843,00010883
00010434,00011034
00000156,00010773
00000161,00010038
00000158,00010773
00010023,00010944
00000635,00010219
00010153,00010819
00000704,00010518
00010722,00010731
00010412,00011012
00010616,00011003
00010081,00010467
00010315,00010987
00000914,00010442
00010281,00010820
00010045,00010271
00010666,00010837
00000381,00010596
00010139,00010165
00010024,00010544
00000162,00000764
00000685,00000728
00010109,00010704
00010198,00010352
00010087,00010824
00010200,00010228
00010926,00010973
00000704,00010684
00010008,00010609
00000902,00010631
00000124,00010067
00010343,00010544
00010465,00010833
00010665,00010800
00010119,00010934
00010475,00010509
00010631,00010938
00010269,00010689
00000647,00010845
00010511,00010515
00000744,00010225
00010532,00010844
00010269,00010521
00010153,00010189
00010092,00010671
00010965,00010988
00010375,00011018
00010139,00010855
00010228,00011034
00000904,00010796
00010757,00010945
00010150,00011000
00010054,00010329
00010024,00010739
00010033,00010240
00010582,00011029
00010273,00010588
00000487,00010569
00000768,00010910
00010131,00010978
00000468,00010999
00010042,00010536
00000435,00010812
00010202,00010850
00010704,00010769
00000384,00010245
00010530,00010800
00010139,00010223
00010316,00010561
00010137,00010794
00010066,00010642
00010427,00010535
00010238,00010900
00010097,00010443
00010390,00010919
00010768,00010828
00000930,00010940
00010077,00010278
00000688,00011024
00010172,00010693
00010001,00010204
00000134,00011030
00010051,00010846
00000706,00010641
00000319,00010795
00010167,00010309
00010274,00010597
00010078,00010899
00010081,00010214
00000565,00010174
00010838,00010900
00010212,00010633
00000688,00000888
00010047,00010273
00000480,00011012
00010097,00010161
00000194,00010995
00010029,00010674
00000197,00010801
00010020,00010236
00010066,00010916
00010480,00011033
00010427,00010728
00010265,00010308
00010141,00010870
00010480,00010740
00000161,00010610
00000158,00010510
00010598,00010980
00010106,00010206
00010395,00010985
00010381,00010917
00010843,00010907
00010654,00010680
00000974,00010226
00000712,00010276
00010211,00010948
00010141,00010838
00010307,00010698
00000378,00010489
00010124,00010795
00010119,00010862
00000189,00010995
00000109,00010397
00000461,00010375
00010227,00010666
00000765,00010468
00010737,00010846
00010544,00010782
00010414,00010865
00010320,00010514
00010700,00010856
00010112,00010981
00010536,00010693
00010186,00010526
00000126,00011034
00010057,00010989
00010081,00011032
00010289,00010951
00010746,00010948
00010361,00010696
00000538,00000761
00010667,00010796
00010100,00010890
00010152,00010203
00010462,00010816
