begin,end
00000398,00010152
00000387,00010275
00010277,00010727
00010022,00010209
00010377,00010807
00000194,00010130
00010073,00010835
00010114,00010707
00000437,00010936
00010117,00010271
00000146,00000399
00010195,00010785
00010282,00010698
00010124,00010555
00000461,00010235
00000887,00010027
00000490,00010577
00010579,00010918
00010184,00010873
00010056,00010483
00010409,00010734
00000903,00010321
00010023,00010107
00010843,00010910
00000270,00010818
00000637,00010350
00010608,00010664
00010082,00010807
00000548,00010740
00010108,00010161
00010088,00010629
00010191,00010633
00010223,00010942
00000162,00010173
00010282,00010392
00000703,00010583
00010720,00010836
00010297,00010850
00010124,00010717
00010004,00010336
00010542,00010957
00010019,00010583
00010068,00010087
00000703,00010442
00010544,00010841
00010098,00010558
00010106,00010733
00000168,00010375
00010088,00010167
00010352,00010728
00010301,00010828
00010038,00010502
00010292,00010922
00000749,00010739
00010190,00010965
00010292,00010597
00010153,00010485
00000914,00010952
00010114,00010166
00000457,00010980
00000458,00000729
00000407,00010089
00010308,00010311
00000457,00010428
00010096,00010177
00010184,00010543
00000127,00010706
00010100,00010107
00010502,00010577
00000972,00010420
00010271,00010309
00010076,00010223
00010016,00010312
00000482,00010811
00010152,00010281
00000667,00010789
00010100,00010607
00010235,00010336
00010414,00010796
00000856,00010550
00010235,00010468
00000680,00010360
00010123,00010233
00000548,00010311
00010416,00010616
00010201,00010984
00000492,00010890
00000283,00010821
00010300,00010311
00000549,00010609
00000153,00010585
00010082,00010879
00010024,00010406
00010050,00010074
00010116,00010838
00000132,00010793
00000764,00010898
00000765,00010645
00000914,00010935
00010387,00010685
00010223,00010980
00010016,00010125
00000870,00010766
00010566,00010584
00010265,00010720
00010117,00010355
00000135,00010613
00010152,00010284
00000491,00010648
00010085,00010756
00010629,00010820
00000649,00010154
00000384,00010089
00010069,00010885
00000490,00010240
00010597,00010853
00000146,00010880
00010544,00011012
00010552,00010743
00010101,00010162
00000915,00010485
00010044,00010874
00010019,00010172
00010179,00010962
00000407,00010870
00010059,00010905
00010125,00010550
00000457,00010019
00000201,00000962
00010353,00010764
00010375,00010377
00010152,00010838
00010212,00010224
00010416,00010790
00010046,00010175
00010732,00010981
00000593,00010431
00010081,00010564
00000469,00000892
00000764,00010735
00000870,00010835
00010817,00010862
00010438,00011033
00000277,00010047
00000565,00010599
00000909,00010215
00010607,00010642
00000629,00010043
00000435,00010989
00010649,00011026
00010049,00010558
00000286,00010275
00000871,00010186
00010054,00010231
00010338,00010989
00010037,00010070
00010210,00010414
00000784,00010503
00010100,00010989
00010313,00010327
00010078,00010121
00000721,00010195
00010313,00010697
00010166,00011036
00010075,00010100
00010317,00010447
00010357,00010634
00010489,00010587
00010562,00010936
00000157,00010415
00010117,00010601
00000132,00010520
00000381,00010785
00010338,00010873
00010812,00010918
00000196,00010121
00000706,00010019
00010688,00010889
00010162,00010596
00010770,00010883
00010314,00010452
00000206,00010311
00010153,00010644
00000384,00010870
00010045,00010733
00010548,00010983
00010016,00010778
00010265,00010347
00010201,00011016
00000381,00010300
00010759,00011032
00010028,00011021
00010050,00010746
00000790,00010294
00000467,00010390
00010175,00010422
00010014,00010212
00000915,00010010
00000706,00010630
00010074,00010343
00010666,00010964
00010387,00010880
00000909,00010048
00010202,00010665
00000151,00011018
00010734,00010735
00010165,00010203
00000387,00010828
00010191,00010708
00010790,00010941
00010652,00010747
00010151,00010157
00010130,00010755
00000603,00000737
00010121,00010940
00000887,00010478
00010209,00010650
00000784,00010740
00010549,00010653
00010117,00010206
00010492,00010944
00010584,00010821
00010467,00010950
00010421,00011033
00010116,00010551
00010019,00010339
00010588,00010910
00010115,00010651
00010478,00010964
00010047,00010784
00010608,00010697
00010690,00010891
00010276,00010577
00010313,00010629
00000147,00010135
00010287,00010802
00010667,00010782
00010686,00010883
00000163,00010472
00010157,00010785
00000547,00010617
00010330,00010568
00010009,00010539
00010375,00010988
00000764,00010087
00010181,00010787
00010578,00010749
00010117,00010947
00010154,00010227
00010464,00010578
00010054,00010232
00010153,00010620
00010515,00010833
00000490,00010466
00010001,00010241
00010004,00010292
00010045,00010544
00010100,00010862
00010378,00010937
00000791,00010979
00010467,00010698
00010472,00010899
00010161,00010319
00000611,00010807
00010173,00010906
00010700,00010893
00010770,00010907
00000914,00010265
00000134,00000648
00000731,00010116
00010470,00010501
00010178,00010340
00010161,00010265
00010109,00010157
00000491,00010104
00000233,00010332
00010088,00010308
00000909,00010137
00010118,00010708
00010010,00010979
00000134,00010409
00010513,00010576
00010202,00010999
00010599,00010622
00010067,00010313
00010415,00010596
00010219,00010543
00000201,00010889
00010744,00010986
00010355,00010462
00000704,00010952
00010076,00010708
00000760,00010051
00010170,00010192
00010505,00010745
00010204,00011033
00000727,00010963
00010052,00010628
00010737,00010821
00010224,00010512
00010614,00010706
00010542,00010933
00010571,00010577
00010025,00010627
00010608,00010629
00000872,00010766
00000886,00010531
00000383,00010709
00010035,00010799
00000706,00010375
00010283,00010891
00010278,00010496
00010282,00010526
00010611,00010961
00000410,00000519
00000704,00010153
00010710,00010848
00010228,00010828
00000729,00010575
00000598,00010394
00010195,00010467
00010169,00010732
00010248,00010735
00010934,00010996
00010225,00010233
00010667,00010977
00010411,00010426
00010468,00010484
00010409,00010625
00010234,00010386
00010773,00010791
00010396,00010575
00010447,00011013
00010001,00010609
00000721,00010767
00000126,00011017
00000286,00011017
00010286,00010517
00010686,00010907
00010945,00011014
00010353,00011007
00000497,00011036
00010139,00010227
00010043,00010585
00010139,00010915
00010058,00010732
00010028,00010868
00010127,00010785
00010080,00010178
00010126,00010628
00000565,00010731
00010444,00010948
00010052,00010195
00010770,00011014
00000470,00000629
00010167,00010711
00000608,00010891
00010036,00010316
00010719,00011016
00010482,00010508
00010630,00010933
00010503,00010765
00010213,00010646
00000592,00010366
00010101,00010463
00010651,00010904
00010384,00010805
00000286,00010340
00000635,00010944
00010733,00010981
00000206,00010810
00010043,00010057
00000497,00000911
00010166,00010378
00000548,00010118
00000856,00010042
00010004,00010609
00000319,00010964
00000135,00010878
00000618,00010889
00000631,00010810
00010056,00010571
00000269,00011014
00010094,00010120
00010623,00010817
00010451,00010862
00010278,00010312
00010108,00010299
00010297,00010422
00010307,00010845
00010121,00010276
00000904,00010813
00000233,00000855
00010744,00010995
00010239,00010664
00010290,00010450
00010274,00010566
00010070,00010583
00000271,00010533
00010082,00010177
00010726,00010965
00000906,00010104
00000906,00010730
00010841,00010878
00010175,00010572
00010173,00010558
00000760,00010381
00010020,00010536
00000376,00010869
00000565,00010429
00010177,00010519
00010212,00010535
00010244,00010979
00010777,00011026
00010243,00010426
00010123,00010650
00000200,00010993
00010225,00010922
00010329,00010926
00000679,00010522
00010391,00010686
00010225,00010597
00000765,00000856
00010193,00010769
00000618,00010351
00010110,00010838
00010227,00010950
00010012,00010719
00000647,00010807
00010312,00010803
00000398,00010406
00000736,00010696
00000436,00010163
00000153,00010584
00010329,00010871
00010010,00010236
00010569,00010684
00000684,00000698
00010119,00010944
00010056,00010919
00010485,00010777
00010138,00010588
00010283,00010819
00010123,00010165
00010346,00010904
00010195,00010879
00000707,00010252
00000151,00010211
00010072,00010141
00010070,00010381
00000168,00011013
00000931,00010081
00000450,00010428
00000384,00010044
00000906,00010614
00010524,00010970
00010171,00010412
00010220,00010943
00000519,00010518
00000702,00010836
00010150,00011033
00000134,00010922
00010205,00010669
00010052,00010619
00010069,00010179
00010308,00010815
00000457,00010327
00010238,00010926
00010054,00010145
00010309,00010427
00010321,00010513
00010276,00010466
00010078,00010524
00010819,00010895
00000635,00010884
00010383,00010839
00000468,00010819
00000189,00010246
00010060,00010313
00010828,00011036
00000371,00010795
00000303,00010893
00010503,00010607
00000156,00010417
00000286,00010062
00000146,00010970
00010303,00010799
00010052,00010613
00010013,00010162
00010855,00010906
00010123,00010243
00000911,00010175
00010419,00010421
00010153,00010355
00010019,00010230
00010613,00010628
00010275,00010720
00010553,00010871
00010147,00010890
00010009,00010890
00000739,00000858
00000384,00010110
00000973,00010265
00000904,00011023
00010046,00010672
00010227,00010503
00000123,00010082
00010743,00011030
00010378,00010515
00010022,00010734
00010836,00010979
00010057,00010317
00000435,00010077
00010148,00010625
00010381,00010768
00000435,00000491
00010170,00010195
00000246,00010289
00000613,00010687
00010039,00010588
00010046,00010220
00010191,00010381
00010051,00010571
00000351,00000437
00010150,00010311
00000702,00010859
00010126,00010244
00000998,00010127
00010010,00010153
00010095,00010496
00010307,00010990
00010601,00010607
00000716,00010693
00000764,00010271
00010330,00010934
00000737,00010594
00000629,00010821
00000667,00010889
00000519,00010019
00000450,00010630
00000669,00010082
00010207,00010879
00010141,00010820
00010139,00010483
00010596,00010782
00010618,00010839
00010174,00010848
00000916,00010229
00010568,00010684
00000576,00010380
00010080,00010378
00010096,00010615
00010088,00010147
00000631,00010154
00010285,00010772
00010048,00010062
00010383,00010786
00010428,00010540
00010642,00010874
00010219,00010759
00010147,00010884
00000973,00010318
00010120,00010827
00010493,00010910
00010125,00010874
00000398,00010552
00010297,00010914
00000796,00010053
00010452,00010508
00010534,00010935
00000909,00010226
00000153,00010908
00010058,00010338
00000892,00010811
00010181,00010723
00010297,00010383
00010016,00010247
00000765,00010211
00010051,00010245
00000196,00010656
00000902,00010942
00010038,00010075
00010772,00010989
00010200,00010340
00010139,00010561
00010693,00010969
00000902,00010419
00000436,00010339
00010334,00010902
00010297,00010572
00010053,00010943
00010327,00010556
00000611,00010219
00010372,00010913
00010381,00010618
00010550,00010919
00000764,00010798
00000706,00010417
00010028,00010161
00000886,00010772
00000870,00010190
00000721,00010173
00010308,00010608
00010893,00010987
00010171,00010627
00010311,00011017
00010004,00010123
00000384,00010230
00010059,00011007
00000384,00010976
00000575,00010845
00000915,00010054
00000653,00010855
00010543,00010938
00010380,00010885
00010089,00010564
00010001,00010201
00000168,00011021
00000684,00010781
00010074,00010354
00010271,00010729
00010375,00010644
00010648,00010734
00010023,00010480
00000760,00010167
00010566,00010634
00010296,00010685
00010420,00010946
00000277,00010885
00000457,00010209
00010135,00010856
00010179,00010238
00010606,00010657
00010843,00010947
00010250,00010835
00010067,00011013
00010137,00010406
00010360,00010374
00000599,00000688
00010225,00010411
00010087,00010311
00010049,00010719
00010049,00010698
00010197,00010589
00010891,00010895
00010085,00010542
00010392,00010956
00010336,00010505
00010223,00010731
00010825,00010839
00010970,00010992
00000458,00010124
00010338,00010826
00010480,00011036
00000156,00010631
00000407,00010227
00000457,00011013
00010069,00010350
00010025,00010764
00000760,00010044
00010497,00010514
00000637,00010087
00010732,00010905
00010442,00011016
00010045,00010152
00010844,00011020
00010027,00010057
00010167,00010900
00010124,00010956
00010272,00010904
00000351,00000576
00010070,00010167
00010036,00010068
00000457,00010429
00010026,00011026
00010462,00010989
00000917,00010978
00010170,00010613
00000153,00010239
00010672,00010820
00010829,00010993
00010618,00010623
00010051,00010671
00010008,00010764
00010171,00010905
00000744,00010282
00000894,00010831
00000683,00010470
00010804,00010924
00000200,00010420
00010350,00010513
00010098,00010276
00010124,00010330
00000703,00010535
00000407,00010126
00000126,00000398
00000490,00010948
00010064,00011034
00000318,00000857
00010052,00010739
00000870,00010601
00010141,00010412
00000151,00000459
00010151,00011033
00010193,00010309
00010540,00010839
00010147,00010427
00010281,00010338
00010189,00010697
00000764,00010916
00010055,00010138
00010147,00010785
00000470,00010748
00010004,00010153
00000309,00010042
00000706,00011013
00000869,00000886
00000376,00010849
00010086,00010104
00000887,00010737
00010416,00010540
00010586,00010750
00010019,00010202
00010482,00010816
00000467,00000535
00010480,00010531
00010674,00011020
00000796,00010044
00000437,00010517
00010021,00010318
00010968,00011033
00000760,00010110
00000163,00010600
00010100,00010443
00010034,00010671
00010542,00010544
00000482,00010180
00010076,00010702
00000977,00010509
00000703,00010008
00000796,00010566
00010190,00010719
00010240,00010766
00000613,00010656
00000309,00010056
00010108,00010904
00010179,00010348
00000607,00000842
00000156,00010159
00010155,00010442
00010068,00010576
00010209,00010512
00010100,00010161
00010064,00011035
00010154,00011016
00000384,00010126
00010543,00010806
00010285,00010951
00000576,00011023
00010442,00010571
00010192,00010828
00010093,00010130
00010776,00010800
00010093,00010804
00010001,00010117
00000548,00010824
00010333,00010892
00010277,00010878
00000703,00010346
00000207,00010978
00000181,00010622
00000902,00010493
00010027,00010813
00000194,00010860
00000398,00010122
00010434,00010465
00010497,00010919
00010126,00010743
00010089,00010514
00000770,00010460
00010151,00010311
00010185,00010627
00000912,00010170
00010139,00011010
00010326,00010871
00010039,00010170
00010066,00010898
00000196,00010957
00000127,00010150
00010508,00010939
00010837,00010995
00010356,00010687
00000576,00010748
00000370,00000729
00010061,00010148
00010165,00010725
00010750,00010829
00000490,00010527
00010068,00010305
00000398,00010054
00010025,00010281
00010278,00010865
00000371,00010550
00010131,00010881
00000135,00000930
00000596,00000679
00000286,00010192
00010527,00010906
00010609,00010948
00010346,00010698
00000387,00010277
00010126,00010298
00010145,00010465
00010348,00010965
00000541,00010478
00010216,00010780
00010837,00010920
00000457,00010181
00000162,00010266
00010236,00010835
00000598,00000859
00000629,00010571
00000637,00010072
00010008,00010281
00000470,00000998
00000398,00010978
00010627,00010936
00010665,00010826
00010319,00010861
00010929,00010941
00010010,00010238
00000905,00010224
00000595,00000607
00010609,00010735
00000637,00010961
00010904,00011034
00010089,00010571
00010392,00010445
00010014,00010352
00000914,00010730
00010173,00010215
00010422,00010837
00010025,00010163
00010791,00010907
00000760,00010827
00010056,00010223
00010475,00010902
00000490,00010087
00000636,00011029
00010812,00010916
00010066,00010735
00010477,00010588
00010332,00010482
00010123,00010140
00000151,00010297
00010021,00010472
00000608,00010396
00010394,00010984
00000384,00010231
00010039,00010584
00010228,00010776
00010219,00010513
00010783,00010945
00000161,00010132
00010139,00011016
00010147,00010215
00000457,00011021
00000450,00010102
00010956,00010966
00010305,00010515
00000648,00010178
00010569,00010718
00010181,00010598
00010035,00010484
00010329,00010672
00000435,00000704
00010280,00010961
00010085,00010578
00000458,00010426
00010069,00010914
00010058,00010947
00000567,00010865
00000914,00010243
00010729,00011008
00010610,00010833
00000200,00000301
00000857,00010625
00000764,00011008
00010585,00010826
00010061,00010979
00010530,00010821
00010118,00010731
00010266,00010496
00010046,00010170
00000351,00011023
00010689,00010931
00010048,00010192
00010313,00010821
00000759,00010301
00010140,00010705
00010387,00010505
00010755,00010821
00010147,00010294
00010874,00011034
00010047,00010720
00010429,00010467
00010904,00011035
00010165,00010846
00010748,00010816
00010492,00010765
00000386,00010276
00010409,00010964
00010135,00010690
00010213,00010327
00000277,00010767
00000911,00010672
00010305,00010377
00010462,00010654
00010069,00010377
00000277,00010613
00000410,00010940
00010044,00010445
00010624,00010789
00010049,00010879
00000888,00010363
00000459,00010326
00010733,00010905
00010114,00010120
00000380,00010355
00010304,00010600
00000127,00000398
00010086,00010092
00010190,00010807
00010386,00010936
00000537,00011028
00000911,00010064
00010549,00010749
00000200,00010824
00000457,00010169
00010596,00010772
00010109,00010920
00010617,00010759
00010046,00010080
00010106,00010732
00010215,00011012
00010057,00010630
00010630,00011035
00000684,00010369
00010009,00010719
00010161,00010600
00010242,00010468
00000998,00010219
00010422,00010811
00000153,00010460
00010043,00010239
00000303,00010749
00000458,00010609
00010023,00010625
00010276,00010701
00000888,00010366
00010285,00010533
00010450,00010713
00010708,00010989
00000611,00000776
00010708,00011013
00000635,00010467
00010493,00010880
00010940,00011012
00010403,00010911
00010051,00010165
00000636,00010688
00010421,00010992
00010423,00010496
00000309,00010969
00010032,00010240
00010874,00011000
00010284,00010493
00000207,00010831
00000246,00000372
00010061,00010880
00000384,00010483
00010121,00010582
00010704,00010900
00000381,00000760
00000398,00010278
00000858,00010891
00010755,00010984
00000378,00010289
00000912,00010016
00010152,00010935
00000631,00010075
00000168,00010734
00010211,00010466
00000764,00010576
00000194,00010096
00000378,00010992
00000765,00010135
00010056,00010646
00000372,00010517
00000576,00010656
00010672,00010903
00000151,00010396
00010121,00010156
00010515,00010630
00010122,00010948
00010036,00010088
00010070,00010227
00010170,00011035
00010190,00011025
00010311,00010727
00000597,00010986
00000607,00010685
00000350,00010114
00010155,00010938
00010034,00010165
00010039,00010908
00010079,00010720
00010039,00010940
00000566,00010816
00010005,00010184
00010104,00010707
00010025,00010339
00010768,00010787
00010019,00010386
00010548,00010992
00010289,00010581
00010122,00010746
00000635,00010252
00010310,00010399
00010032,00010350
00010056,00010942
00010327,00010852
00000764,00010305
00010741,00010880
00010472,00010948
00010106,00010939
00000196,00010465
00010021,00010234
00010316,00010976
00000372,00010880
00000744,00010936
00010445,00010571
00010041,00010116
00010020,00010527
00010353,00010516
00010572,00010811
00010599,00010698
00000548,00010871
00010524,00010883
00010154,00010203
00010223,00010728
00010422,00011026
00010153,00010210
00010569,00010806
00000796,00010126
00010153,00010716
00010346,00010530
00010725,00011013
00010184,00010906
00010140,00010540
00000541,00010392
00000648,00000777
00000977,00010796
00010671,00010828
00010036,00010073
00000309,00000777
00010054,00010204
00010936,00010944
00010390,00010821
00000168,00010161
00010153,00010628
00000269,00010653
00010022,00010906
00010460,00010986
00000539,00000666
00010036,00010853
00010717,00010813
00010034,00010633
00010241,00010766
00010191,00010357
00010805,00011002
00010108,00010294
00010434,00010704
00010045,00010732
00010248,00010265
00010351,00010530
00010351,00010879
00010786,00010920
00010139,00010922
00010067,00010147
00000796,00010235
00010116,00011010
00010472,00010485
00010139,00010720
00010445,00010919
00000283,00010004
00000435,00010056
00000131,00000647
00010145,00010700
00000450,00010429
00010086,00010764
00010916,00011000
00000134,00010725
00010285,00011031
00010357,00010444
00010428,00010780
00010054,00010223
00010150,00010608
00010782,00010989
00010017,00010769
00010880,00011032
00000490,00010880
00010285,00011020
00000653,00010375
00000972,00010378
00000134,00010019
00010192,00010667
00010167,00010769
00010618,00010690
00010236,00010777
00010070,00010191
00010075,00010722
00010346,00010526
00010048,00010195
00010812,00010981
00000915,00010716
00010828,00010908
00010384,00010719
00000168,00010845
00010828,00010940
00010123,00010599
00010179,00010627
00000378,00010929
00010387,00010395
00010145,00010613
00000132,00010582
00010524,00010907
00000535,00010363
00000147,00010893
00010104,00010544
00000270,00010399
00010718,00010898
00010693,00010950
00010614,00011012
00010364,00010469
00000381,00010156
00010094,00010423
00010382,00010743
00010192,00010920
00000916,00010193
00010601,00010826
00010567,00010754
00000134,00010493
00000277,00010049
00010001,00010597
00000729,00010602
00010915,00010934
00000126,00010852
00010571,00010949
00010047,00010165
00010732,00010870
00010032,00010413
00010120,00010749
00010933,00010993
00010633,00010800
00010013,00010466
00010562,00010601
00010338,00010555
00010321,00010860
00010024,00010244
00010719,00010895
00010194,00010246
00010397,00010871
00010085,00010628
00010224,00010561
00010180,00010238
00010165,00010327
00010159,00010393
00000158,00010549
00010528,00010885
00010037,00010768
00010123,00010339
00000286,00010619
00000410,00010920
00010568,00010806
00000870,00010716
00010244,00010505
00010732,00011007
00000904,00010502
00010628,00011007
00000682,00010469
00010443,00010934
00010068,00010847
00000407,00011016
00010023,00010082
00000721,00010198
00010195,00010808
00010489,00010509
00000707,00010780
00000457,00010734
00010099,00010145
00010029,00010417
00010178,00010843
00000126,00010086
00000277,00010173
00010057,00010504
00010332,00010623
00010153,00010891
00010531,00010849
00010319,00010671
00010028,00010180
00010302,00010776
00010143,00010903
00010093,00010622
00010215,00010557
00000370,00000726
00010347,00010634
00010032,00010914
00010017,00010776
00010602,00011028
00010272,00010276
00010274,00010514
00010584,00010980
00010167,00010776
00010078,00010927
00010005,00010292
00010201,00010647
00010320,00010821
00010720,00010835
00010014,00010628
00010101,00010948
00010041,00010152
00010552,00010798
00010169,00010210
00010493,00010669
00010865,00010947
00000769,00010695
00010075,00010704
00000912,00010705
00010198,00010542
00000468,00010853
00010061,00010947
00010846,00011013
00000132,00000776
00010850,00010926
00010432,00011003
00000383,00010159
00010048,00010619
00010229,00010447
00010798,00010979
00000198,00010508
00010230,00010530
00010666,00010755
00010027,00010239
00000410,00010724
00010520,00010569
00010478,00010795
00010104,00011035
00010167,00010859
00010051,00010428
00010167,00010557
00000487,00010800
00010353,00010461
00000207,00010628
00010283,00010910
00010086,00010111
00010107,00010915
00010276,00010979
00010332,00011003
00010245,00010505
00000123,00010127
00010024,00010899
00000153,00010390
00010159,00010842
00010059,00010728
00010055,00011036
00010074,00010413
00010085,00010927
00010221,00010378
00000457,00010161
00000458,00010642
00000399,00010719
00010338,00010379
00000146,00010135
00000915,00010216
00010048,00010613
00010143,00010614
00000318,00010973
00010582,00010902
00010390,00010514
00010552,00010952
00010147,00010226
00000490,00010153
00010778,00010914
00010667,00010933
00010098,00010156
00000491,00010609
00010674,00010992
00010086,00011007
00000153,00000181
00010161,00010572
00000196,00010700
00000135,00010039
00000189,00010649
00010070,00010894
00000537,00010200
00010414,00010620
00010127,00010156
00010427,00010915
00010098,00010207
00010150,00011034
00010303,00010312
00010416,00010596
00010051,00010725
00000576,00010509
00010038,00010778
00010719,00010846
00000461,00010019
00010123,00010731
00000109,00000629
00000592,00010373
00010070,00010821
00010963,00010990
00010239,00010826
00000123,00010022
00010042,00010240
00010051,00010497
00000386,00000760
00000482,00010503
00000309,00010785
00010043,00010052
00010918,00011029
00010059,00010123
00010082,00010178
00000375,00010918
00000134,00010381
00000608,00000842
00010712,00011014
00000706,00010161
00010428,00010871
00010382,00010396
00010315,00010399
00010174,00010576
00010351,00010768
00000491,00000914
00010073,00010899
00010714,00010856
00000196,00010613
00000384,00010571
00010297,00010338
00010046,00010556
00000470,00010465
00010614,00010836
00000856,00010807
00000726,00010366
00010119,00010989
00010163,00010356
00010377,00010783
00000912,00010724
00000730,00010562
00010139,00010317
00010126,00010225
00010301,00010729
00000457,00010641
00000905,00010011
00000237,00010111
00000127,00010852
00010549,00010839
00010555,00010656
00010620,00011021
00010726,00011025
00000519,00000635
00010028,00010904
00010605,00010631
00010046,00010920
00010016,00010613
00010010,00010614
00010159,00010609
00010100,00010558
00010561,00010804
00010350,00010553
00010669,00010688
00010210,00010581
00010398,00011001
00000995,00010782
00010422,00010622
00000913,00010648
00010120,00010833
00010442,00010646
00010036,00010072
00010203,00010442
00010064,00010882
00010022,00010025
00010399,00010450
00010313,00010539
00000653,00010038
00010076,00010147
00000706,00010580
00010447,00010906
00010104,00010106
00010117,00010143
00010211,00010567
00000669,00010765
00010212,00010223
00010733,00010870
00010318,00010716
00010085,00010434
00010236,00010601
00000649,00010013
00000916,00010530
00010906,00010942
00000548,00010829
00000726,00010431
00010375,00010492
00000461,00010846
00010111,00010156
00000237,00011007
00000350,00010883
00000371,00010180
00010357,00010977
00000384,00010919
00000127,00010704
00010126,00010948
00010505,00010906
00000127,00010086
00010705,00010923
00010552,00010645
00010095,00010831
00000784,00010444
00010742,00010893
00010141,00010163
00000384,00010833
00010413,00010969
00010326,00010813
00010733,00011007
00000437,00010162
00010686,00010880
00010069,00010644
00000151,00010387
00000856,00010530
00010283,00010644
00010528,00010767
00010528,00010613
00010066,00010304
00010107,00010123
00000649,00010171
00010462,00010714
00010011,00010693
00010296,00010505
00000744,00010756
00000911,00010016
00010021,00010240
00010497,00010895
00010277,00010848
00000318,00010967
00010228,00011000
00010549,00010786
00010492,00010755
00000378,00010285
00000467,00010721
00010226,00010769
00010382,00010490
00010492,00010868
00010051,00010375
00010401,00010750
00010192,00010722
00010177,00010512
00000995,00010930
00000380,00010628
00000576,00010933
00010106,00010947
00000855,00010520
00010045,00010355
00010042,00010466
00000667,00010569
00010056,00010504
00010169,00010434
00010078,00010968
00000270,00010420
00010123,00010230
00010047,00010329
00010197,00010940
00010302,00010704
00000611,00010911
00000132,00010615
00010693,00010737
00010289,00011015
00000635,00000917
00010509,00010818
00010493,00011018
00000491,00010231
00010949,00011010
00000497,00010528
00010214,00010375
00010463,00010742
00010039,00010052
00010654,00010676
00000962,00010549
00000213,00010181
00010356,00010933
00000180,00010203
00000206,00010706
00000712,00010705
00000784,00010917
00010457,00010849
00010290,00010322
00010320,00010571
00010192,00010228
00000377,00010452
00000435,00010904
00000457,00010625
00000237,00010551
00010667,00010852
00010386,00010644
00010275,00010702
00000592,00000686
00010070,00011016
00010252,00010723
00010021,00010536
00010472,00010651
00000286,00011035
00010161,00010468
00010336,00010438
00000598,00011030
00010610,00010895
00010025,00010231
00000706,00010809
00010042,00010413
00010285,00010398
00010344,00011012
00010038,00010777
00010107,00010561
00010191,00010580
00010504,00010622
00000538,00010853
00010319,00010633
00010615,00010948
00000135,00010054
00000491,00010346
00010587,00010617
00000647,00000892
00010989,00011007
00010153,00010298
00010339,00010551
00010125,00010526
00000549,00010055
00000760,00010809
00000200,00010829
00000903,00010942
00000453,00011001
00010110,00010981
00000736,00010487
00010139,00010646
00000286,00010213
00000669,00010610
00000384,00010174
00000470,00010927
00010690,00010880
00010252,00010384
00010053,00011036
00010191,00010641
00010225,00010566
00010076,00010564
00010153,00010217
00010460,00010985
00010052,00010644
00010672,00010870
00010725,00010826
00010564,00010576
00000704,00010058
00010163,00010207
00000608,00010685
00010050,00010243
00000161,00010012
00010671,00010836
00010252,00010900
00000459,00010125
00000350,00010092
00000576,00000707
00000458,00010409
00010043,00010066
00010193,00010496
00010467,00010484
00010192,00010704
00010154,00010895
00000497,00010093
00010327,00010729
00000194,00010540
00000491,00010232
00010025,00010123
00010461,00010911
00000910,00010745
00010046,00010118
00010484,00010874
00010094,00010703
00010442,00010630
00010171,00010426
00010413,00010860
00010162,00010556
00000611,00010869
00000271,00010489
00010402,00010549
00010977,00011036
00010130,00010193
00010628,00010827
00010041,00010087
00000611,00010078
00000147,00000291
00000491,00010483
00010386,00010685
00010517,00010700
00010170,00010212
00010512,00010739
00010689,00010999
