id,weight
6015,6.54
6016,6.01
6018,5.75
6019,4.95
6020,4.12
6021,4.86
6022,4.75
6023,4.55
6024,4.51
6025,4.13
6026,4.45
6027,5.73
6028,4.49
6029,1.6
6030,1.68
6031,1.61
6032,1.43
6033,1.37
6034,0.97
6241,6.41
6295,5.6
6328,0.96
6460,3.63
6461,3.63
6490,6.35
6491,5.09
6492,6.54
6540,3.78
6569,1.52
6570,3.84
6571,6.01
6572,1.65
6573,6.18
6574,6.18
6575,5.39
6576,3.82
6577,5.98
6578,6.13
6579,6.37
6580,3.23
6602,5.81
6620,0.85
6621,1.37
6639,5.7
6640,6.0
6641,6.05
6642,5.05
6643,2.37
6644,1.32
6656,5.92
6658,5.36
6660,1.9
6666,6.27
6667,3.11
6676,5.86
6677,4.83
6683,6.28
6696,6.61
6706,1.24
6707,1.47
6712,1.55
6713,2.82
6714,1.36
6715,1.32
6716,1.29
6718,6.62
6721,2.69
6738,2.72
6750,1.92
6751,1.8
6753,1.68
6755,5.32
6756,5.24
6757,5.48
6758,5.64
6759,5.58
6773,2.47
6774,2.24
6775,0.75
6776,0.86
6777,0.91
6778,1.32
6809,6.51
6825,4.76
6829,2.57
6830,2.15
6831,2.04
6839,3.88
6840,4.64
6841,6.36
6842,1.51
6843,4.78
6844,4.28
6845,1.98
6846,3.33
6847,3.53
6848,2.31
6849,1.86
6850,2.75
6851,2.09
6852,3.41
6853,0.86
6854,1.44
6855,1.64
6856,1.51
6857,1.58
6900,2.97
6932,4.31
6933,4.26
6945,6.64
6968,2.73
6980,0.64
6982,1.16
6984,1.53
6986,1.05
6987,1.05
6988,0.87
6989,1.02
6990,1.11
6991,1.03
6992,0.48
6993,3.01
6994,0.95
7024,5.06
7029,1.63
7040,1.04
7044,1.95
7045,2.93
7066,3.34
7067,0.75
7068,0.63
7069,0.58
7070,1.13
7071,0.91
7072,0.28
7073,6.61
7074,3.48
7077,3.66
7078,4.7
7079,4.87
7080,1.71
7081,1.85
7121,2.74
7128,1.61
7129,0.64
7130,6.37
7134,6.21
7140,1.8
7143,4.67
7146,4.59
7154,0.84
7155,5.88
7208,2.78
7255,6.21
7257,3.73
7258,3.77
7262,6.2
7272,4.65
7273,5.41
7274,5.95
7275,6.38
7301,0.73
7302,1.05
7303,1.13
7304,3.72
7305,1.79
7306,4.79
7327,6.37
7368,5.71
7377,6.73
7387,3.43
7388,5.6
7389,3.8
7390,3.28
7395,1.71
7396,5.13
7397,5.8
7398,5.93
7399,5.65
7417,1.99
7439,1.08
7440,1.01
7441,1.6
7442,1.37
7443,1.39
7448,5.75
7449,5.36
7468,6.01
7499,6.21
7502,4.52
7505,4.8
7506,4.35
7514,6.02
7520,6.37
7526,5.48
7527,6.51
7531,6.05
7532,6.65
7552,1.41
7553,1.09
7554,0.93
7555,6.13
7556,6.09
7557,6.22
7558,6.22
7559,6.26
7560,6.24
7580,3.34
7623,2.08
7630,6.13
7631,2.44
7632,6.62
7694,1.01
7768,6.49
7780,6.2
7781,6.07
7786,6.1
7787,6.19
7788,2.93
7798,0.79
7799,4.09
7939,0.54
7940,1.09
7989,2.34
8000,5.61
8001,5.73
8002,6.21
8007,1.25
8011,6.32
8012,5.63
8026,0.82
8027,0.66
8038,1.93
8047,0.43
8048,0.4
8053,0.4
8060,1.0
8076,6.43
8120,3.07
8124,2.08
8125,2.06
8140,0.14
8141,0.13
8142,0.51
8143,0.21
8144,1.05
8150,3.23
8151,2.66
9184,6.36
9185,5.94
9186,0.81
9187,0.91
9188,1.03
9194,6.59
9195,1.12
9200,6.75
9201,4.32
9207,5.91
9230,1.01
9231,4.17
9232,0.89
9267,0.77
9268,0.77
9269,0.77
9270,0.79
9271,0.76
9272,0.8
9273,0.7
9274,0.42
9275,0.51
9276,0.24
9277,0.65
9278,0.3
9279,0.63
