id,lon,lat
436,139.558185,35.561665
446,139.624953,35.567965
449,139.713702,35.517955
450,139.703231,35.510292
451,139.720957,35.529702
494,139.595768,35.457189
495,139.59644,35.44566
500,139.60158,35.614852
663,139.633805,35.528194
664,139.644186,35.556879
665,139.620499,35.549943
672,139.616945,35.544743
674,139.54995,35.574361
679,139.657041,35.500731
684,139.502806,35.450475
686,139.655523,35.583384
687,139.603841,35.60201
860,139.628932,35.602583
861,139.663226,35.568125
862,139.64034,35.563719
863,139.636873,35.579379
864,139.641266,35.579967
865,139.620808,35.601161
866,139.620282,35.600794
869,139.581024,35.571497
870,139.550409,35.596869
871,139.614042,35.50552
872,139.641248,35.54058
874,139.704027,35.52022
875,139.735372,35.529606
876,139.700251,35.524553
893,139.555223,35.590256
894,139.54159,35.601906
896,139.545966,35.634562
897,139.531894,35.638324
898,139.576105,35.610303
899,139.585807,35.611745
900,139.554544,35.599049
906,139.576631,35.370319
913,139.647124,35.524674
1361,139.626099,35.595368
1362,139.571846,35.597064
1364,139.70144,35.53291
1365,139.660971,35.544948
1369,139.54257,35.47639
1370,139.591775,35.582797
1391,139.648336,35.567302
1392,139.611816,35.564488
1393,139.631961,35.572674
1395,139.743522,35.537481
1396,139.726945,35.536219
1413,139.614127,35.603816
1415,139.711977,35.512039
1416,139.637951,35.594483
1417,139.70886,35.50859
1419,139.642051,35.529782
1423,139.531977,35.423127
1428,139.701529,35.520088
1512,139.675395,35.561224
1513,139.618553,35.572722
1514,139.618985,35.586583
1515,139.534996,35.599605
1518,139.656231,35.54997
1675,139.616076,35.570803
1676,139.668893,35.561486
1677,139.594503,35.571385
1678,139.581581,35.602319
1682,139.480376,35.469962
1683,139.537003,35.404101
1684,139.651723,35.52384
1694,139.713312,35.521513
1787,139.614706,35.436945
1790,139.652893,35.530563
1791,139.623204,35.605339
1874,139.66368,35.579049
1929,139.639962,35.5411079
1930,139.554288,35.5913829
2372,139.638074,35.535436
2448,139.594689,35.415457
2450,139.626932,35.358831
2452,139.70973,35.514708
2468,139.65935,35.574112
2491,139.634855,35.532022
2492,139.622894,35.541502
2493,139.634357,35.590394
2541,139.636269,35.5318
2542,139.585179,35.393872
2543,139.619106,35.602173
2544,139.661625,35.502038
2572,139.665743,35.584209
2573,139.658564,35.588022
2574,139.652207,35.589837
2575,139.6467,35.593253
2576,139.631216,35.60335
2577,139.626947,35.606
2578,139.62398,35.607677
2619,139.72347,35.534858
2639,139.615308,35.56246
2642,139.631647,35.535064
2643,139.632012,35.5350018
2644,139.50009,35.413724
2725,139.654779,35.564975
2771,139.7585,35.539
2772,139.750238,35.534478
2773,139.741753,35.537154
2774,139.741575,35.538202
2794,139.691524,35.520593
2803,139.563223,35.609845
2805,139.583542,35.613448
2807,139.571288,35.61306
2808,139.56986,35.620604
2809,139.565918,35.618019
2810,139.56495197233,35.616317950425
2811,139.560671,35.617
2812,139.566151,35.623156
2813,139.561816,35.619255
2814,139.575109,35.620608
2815,139.561235,35.631359
2821,139.751215,35.540527
2822,139.740779,35.538987
2823,139.7560834,35.5389561
2886,139.496144,35.317269
2887,139.4916001,35.3140325
2888,139.553571,35.295662
2890,139.538074,35.362369
2891,139.480673,35.309715
2892,139.5601,35.628214
2893,139.545206,35.614737
2932,139.5969385,35.404493
2933,139.7051716,35.5146301
2979,139.564447,35.624595
2980,139.557001,35.625763
2981,139.757371,35.539611
3020,139.508595,35.305796
3025,139.58119,35.616569
3095,139.65513,35.564879
3115,139.6451269,35.5703471
3138,139.55458804965,35.607633189646
3139,139.55546,35.611695
3140,139.56309,35.617027
3141,139.7455914,35.5327356
3142,139.750773,35.534946
3143,139.749263,35.534642
3233,139.597767,35.29301
3234,139.593716,35.300354
3236,139.565997,35.296538
3237,139.580525,35.295767
3281,139.660681,35.545187
3385,139.544865,35.337851
3386,139.589374,35.29965
3406,139.628736,35.59222
3412,139.488659,35.338557
3414,139.630301,35.589433
3445,139.482863,35.30087
3446,139.490538,35.338892
3447,139.434552,35.320885
3448,139.4322602,35.3209068
3449,139.405719,35.326307
3450,139.405614,35.320756
3451,139.376033,35.320374
3452,139.3640087,35.3329784
3453,139.3402547,35.3398085
3454,139.348434,35.336461
3455,139.347847,35.326792
3456,139.366438,35.315689
3457,139.474902,35.384204
3458,139.399092,35.318674
3486,139.5733819,35.2926514
3489,139.697758,35.526864
3529,139.559935,35.403481
3530,139.571276,35.404152
3536,139.483774,35.341406
3537,139.48692,35.326002
3538,139.60547,35.488339
3605,139.752731,35.540607
3612,139.509818,35.305532
3613,139.651823,35.544161
3614,139.613529,35.533402
3615,139.618457,35.507713
3616,139.505757,35.392371
3617,139.579614,35.378775
3624,139.310945,35.358087
3625,139.418594,35.3206
3626,139.464278,35.325162
3627,139.489476,35.332291
3657,139.639008,35.480173
3663,139.489717,35.311067
3668,139.601637,35.544843
3669,139.561089,35.415985
3670,139.577155,35.565564
3704,139.326255,35.333043
3705,139.632788,35.437154
3750,139.651079,35.504101
3751,139.664089,35.510429
3753,139.667982,35.527063
3754,139.661977,35.529238
3755,139.619774,35.532641
3756,139.612567,35.537501
3757,139.590898,35.54788
3758,139.57737,35.545986
3759,139.480922,35.457773
3761,139.531231,35.482552
3762,139.653865,35.488509
3763,139.609012,35.486377
3764,139.592518,35.492781
3765,139.608213,35.503092
3793,139.67432,35.537085
3794,139.661395,35.502346
3796,139.631604,35.471865
3797,139.637972,35.472115
3798,139.601545,35.433821
3799,139.526541,35.482775
3800,139.57574,35.434144
3801,139.546146,35.534241
3802,139.579324,35.55543
3803,139.628809,35.589001
3810,139.703585,35.529863
3857,139.5849426,35.5891894
3860,139.444949,35.338907
3869,139.669856,35.51958
3870,139.604632,35.476625
3871,139.555967,35.507229
3872,139.548515,35.318915
3880,139.510929,35.305365
3884,139.471714,35.383074
3885,139.453347,35.327162
3912,139.529862,35.532915
3913,139.51076,35.524222
3914,139.489533,35.471863
3915,139.514131,35.453962
3916,139.520987,35.454877
3917,139.549125,35.474205
3918,139.561437,35.457777
3919,139.568775,35.399146
3920,139.556053,35.363505
3935,139.529336,35.345282
3936,139.601773,35.298482
3955,139.566333,35.519699
4010,139.344213,35.326937
4011,139.3468946,35.3273841
4027,139.362315,35.317146
4028,139.520682,35.439248
4032,139.414345,35.329724
4033,139.437397,35.342906
4034,139.4482047,35.3849989
4035,139.460732,35.396461
4036,139.545522,35.493756
4037,139.668391,35.517823
4045,139.656265,35.418232
4071,139.443898,35.364399
4072,139.4667197,35.3522286
4073,139.464856,35.341794
4074,139.404588,35.327325
4075,139.375452,35.33277
4083,139.57908,35.277535
4088,139.466115,35.338125
4089,139.463412,35.338417
4125,139.4878279,35.3304902
4145,139.690682,35.505322
4174,139.681737,35.510484
4175,139.4845937,35.4983237
4180,139.470028,35.342976
4181,139.407994,35.327464
4200,139.599628,35.298034
4201,139.600587,35.299039
4210,139.447178,35.393062
4211,139.488957,35.335374
4224,139.35681,35.328686
4225,139.358617,35.328122
4226,139.649156,35.524988
4241,139.5707715,35.280502
4263,139.618098,35.511624
4264,139.564448,35.515085
4268,139.385296,35.326508
