id,x,y
812,100.0,131.7054087462945
2795,1.6872974759759247,9.608877893567517
2797,1.9183509802470076,7.327499938990117
3162,8.129051835322098,2.371464698066494e-10
3163,1.595396269770526,10.329145705182148
4367,0.0,40.49108117529655
8121,17.108996456175817,15.919600207801173
8122,17.83221300272428,16.161447541579847
