id,dist
7847,570.5921865098339
7839,742.8707061291179
7848,1530.623238005195
1550,17931.788361051924
236,18176.777651581124
1604,18506.690019796122
242,19191.838078717687
214,19231.733130494038
224,19281.8470009207
213,19287.273701364396
1546,19299.632855298136
8055,19407.78636158776
1778,19628.73378950784
248,19745.716948168192
238,20011.509844529235
1547,21368.461416012786
241,21485.907313538206
1602,21682.471169168723
1506,21759.180622509604
222,21761.54425229937
228,24012.437020351103
246,24264.02690677093
232,24500.697779303457
231,24562.976816043538
225,24603.965292797424
1492,25458.85848578275
252,26934.29539402664
219,27494.957691429092
3433,27585.35665882778
1607,27754.45028930953
3672,28112.85239879767
3283,28216.266368623623
234,28642.98534651354
1610,30595.660615935536
235,34446.104723737495
