id,dist
7839,279.30532309013586
7846,570.5921865098339
7848,1104.877263703195
1550,18502.032097772826
236,18747.162119580848
1604,19077.282221680613
242,19760.90608267656
214,19800.965133314905
224,19852.280571313186
213,19856.58473053184
1546,19868.9652229995
8055,19935.931855767227
1778,20199.321023483233
248,20316.266459428884
238,20577.843637253573
1547,21934.870244190017
241,22046.830105133562
1602,22247.878293930225
222,22320.387652170706
1506,22324.52710405622
228,24535.765671748635
246,24811.406767388216
232,25046.207043202976
231,25130.485022575045
225,25151.79835367895
1492,26003.052046457906
252,27476.930046636866
219,28014.14802834573
3433,28111.019093031075
1607,28294.566663113354
3672,28639.197978120355
3283,28749.967853895847
234,29200.446251148096
1610,31164.511392452765
235,35004.552192964016
