id,dist
7316,650.0774326310944
1564,674.0796773879043
161,721.6833470056471
3297,792.8193078042908
166,989.1973534177234
3633,1005.848945729599
212,1214.5882641880623
164,1301.8567024451124
162,1368.5259987863722
7525,1510.9966347791049
1756,1764.6510433164392
1565,1921.1380442386405
2983,2100.2336220065686
1785,2294.955192688457
3087,2909.7640411151315
1786,3333.493223398631
3086,3446.135118132512
7523,22140.779356579216
9217,26672.78260346436
7581,27034.631302697588
9218,27839.762018720197
7765,28375.68118166567
7909,28496.907163310454
9742,30409.36642824046
7460,31881.66190787881
9712,32119.951587208125
7405,32236.020760245014
7914,32351.692661134202
8082,32466.259891657643
8041,33223.06595628697
7783,33341.10159910639
7917,33435.531321215436
7906,33487.499163167944
9915,33503.44287408008
7834,33716.16693655727
8085,34034.607218285055
7907,34298.39710696416
7905,34348.26294355026
7655,34469.53310874656
9511,34632.91345979991
7915,34688.96027551888
9804,34702.46534176722
9916,34703.20397054839
8083,34777.83527511766
7911,34796.16305067971
8084,34802.02458465369
7916,35090.099398466715
7910,35097.83370501662
8080,35160.64950511534
8054,35239.68057858751
7904,35335.8278722741
7766,35535.85598769554
7784,35625.40862248964
7470,35728.29295684542
8081,35735.08436219184
7535,35798.36540486687
7785,36032.07311464582
7990,36183.748052149
7913,36199.428440689386
9216,36211.01720039817
9219,36406.95404689963
7908,36522.76916403142
7501,37320.936271410195
9741,37457.3740978815
