id,dist
9916,1379.469785967582
7460,2964.406208780482
7990,3013.665923304013
8080,4237.938066023035
7906,4304.538307459504
7834,4363.11166547096
8085,4363.60932170065
7907,4384.253926929495
7917,4429.249745529731
9915,4579.674429036432
7655,4845.0491655716005
8081,4883.834705764945
7915,5305.918654438945
7914,5317.685030009839
7535,5387.3147611011
7905,5467.076670454712
7405,5521.769765162431
7470,5542.613003222313
9511,5609.819720321981
7910,5740.85082096719
9219,5802.659591557658
7785,5944.295146993217
8083,5952.508214563718
8084,5978.601274929331
9804,6804.565822119208
7501,6897.76624650095
7911,6908.04345538303
9712,6973.772845096569
7908,6987.800484303373
8041,7041.380678407333
8082,7096.698562699909
7913,7119.184679856713
7916,7300.997142657631
9216,7465.136859243369
7766,8003.889638397542
7784,8007.920347179132
7904,8025.960611618999
8054,8637.262913322533
9742,9038.860288914926
7909,9131.572387473376
9741,9819.603081564534
7581,10369.74689200892
9218,10631.0049314608
7765,11374.285608020667
7523,11584.775642813373
9217,13049.511266365203
1785,31047.312582091054
1565,31958.013299561182
212,32164.650814669658
162,32193.842934241962
1756,32200.184203750356
164,32322.34437165705
3297,32566.478747633748
161,33141.74222297872
7316,33255.66966111591
163,33341.10159910639
7525,33415.87304469706
3633,33791.22257788265
1564,33887.38532380944
166,33966.85124903382
2983,34302.2838951655
3087,34771.325626901365
3086,35137.85505469752
1786,35591.90118538874
