id,min,max,mean
3856,-10,0,-5.0
3858,-10,40,15.0
3859,-10,20,5.0
3863,40,60,50.0
3864,-20,10,-5.0
3865,0,30,15.0
3866,-10,30,10.0
3867,-10,10,0.0
3868,-30,0,-15.0
3878,0,30,15.0
3887,-20,0,-10.0
3889,-20,0,-10.0
3890,-20,0,-10.0
3891,-20,10,-5.0
3892,-20,0,-10.0
3898,-20,0,-10.0
3899,-20,0,-10.0
3900,-10,0,-5.0
3901,-10,0,-5.0
3902,-10,0,-5.0
3903,-20,0,-10.0
3904,-20,-10,-15.0
3905,-20,0,-10.0
3906,-20,0,-10.0
3907,-10,-10,-10.0
3908,-20,0,-10.0
3909,-10,0,-5.0
3910,-10,0,-5.0
3911,-20,0,-10.0
3930,0,30,15.0
3939,0,10,5.0
3940,0,10,5.0
3941,10,40,25.0
3942,-10,10,0.0
3943,-20,0,-10.0
3947,-10,0,-5.0
3948,0,30,15.0
3949,20,50,35.0
3950,-10,0,-5.0
3951,-10,40,15.0
3952,10,60,35.0
3953,50,60,55.0
3954,20,40,30.0
4009,40,40,40.0
4013,-20,0,-10.0
4019,-10,30,10.0
4023,-10,30,10.0
4026,-10,20,5.0
4029,-10,0,-5.0
4030,-40,0,-20.0
4031,-30,0,-15.0
4047,-10,10,0.0
4057,-20,10,-5.0
4058,-10,20,5.0
4059,-10,0,-5.0
4061,-30,30,0.0
4064,-10,20,5.0
4065,-10,10,0.0
4066,-30,10,-10.0
4067,-30,20,-5.0
4068,-30,0,-15.0
4076,-20,0,-10.0
4077,-20,0,-10.0
4078,-20,0,-10.0
4079,-20,0,-10.0
4081,-20,0,-10.0
4085,-20,10,-5.0
4087,-20,0,-10.0
4101,0,40,20.0
4102,10,30,20.0
4103,10,30,20.0
4114,-30,0,-15.0
4116,-10,10,0.0
4120,10,40,25.0
4122,50,60,55.0
4126,-10,0,-5.0
4139,-40,0,-20.0
4140,-20,0,-10.0
4141,-40,0,-20.0
4142,-10,0,-5.0
4143,-10,0,-5.0
4144,-10,0,-5.0
4152,-10,20,5.0
4167,-30,20,-5.0
4168,-10,20,5.0
4171,-20,10,-5.0
4202,-10,10,0.0
4208,-20,0,-10.0
4209,20,40,30.0
4213,-20,10,-5.0
4228,10,50,30.0
4229,10,40,25.0
4230,50,70,60.0
4231,60,80,70.0
4232,-10,20,5.0
4233,-10,10,0.0
4234,-30,0,-15.0
4235,-10,0,-5.0
4240,0,20,10.0
4242,20,40,30.0
4243,10,50,30.0
4254,-20,0,-10.0
4256,-20,0,-10.0
4257,-40,0,-20.0
4262,0,50,25.0
4265,10,50,30.0
4266,50,70,60.0
4267,50,80,65.0
4272,-40,0,-20.0
4277,-30,40,5.0
4278,-30,0,-15.0
4279,-10,0,-5.0
4280,10,40,25.0
4281,10,30,20.0
4319,-10,10,0.0
4320,-20,0,-10.0
4325,-30,0,-15.0
4326,-30,0,-15.0
4327,-30,10,-10.0
4336,-20,0,-10.0
4341,-20,0,-10.0
4342,-20,0,-10.0
4368,-10,0,-5.0
4369,-20,0,-10.0
4370,-20,0,-10.0
4371,-20,0,-10.0
4372,-10,0,-5.0
4373,-20,10,-5.0
4374,-10,0,-5.0
4375,-20,0,-10.0
4376,-20,0,-10.0
4377,-20,0,-10.0
4381,-10,0,-5.0
4382,-20,0,-10.0
4383,-10,0,-5.0
4384,-20,0,-10.0
4385,-20,0,-10.0
4386,-20,0,-10.0
4390,0,30,15.0
4394,60,90,75.0
4395,90,130,110.0
4396,90,120,105.0
4397,90,100,95.0
4398,90,100,95.0
4399,90,120,105.0
4400,90,120,105.0
4401,90,110,100.0
4402,90,120,105.0
4403,90,110,100.0
4404,90,110,100.0
4405,60,100,80.0
4406,90,130,110.0
4407,90,130,110.0
4408,90,140,115.0
4409,90,130,110.0
4410,90,140,115.0
4411,90,130,110.0
4415,20,40,30.0
4416,-20,40,10.0
4420,-10,30,10.0
4421,0,30,15.0
4422,-10,10,0.0
4423,-10,30,10.0
4424,-20,40,10.0
4425,-10,20,5.0
4426,-20,20,0.0
4427,-20,20,0.0
4434,-10,10,0.0
4436,-10,10,0.0
4437,-10,20,5.0
4438,-10,20,5.0
4439,-30,30,0.0
4440,-10,0,-5.0
4441,-30,10,-10.0
4442,-30,0,-15.0
4443,-30,0,-15.0
4444,-10,30,10.0
4445,-30,30,0.0
4446,0,30,15.0
4447,-30,0,-15.0
4448,-30,0,-15.0
4449,-10,10,0.0
4452,-20,20,0.0
4490,-20,10,-5.0
4499,-10,20,5.0
4500,40,80,60.0
4508,50,60,55.0
4512,10,50,30.0
4514,10,50,30.0
4518,10,40,25.0
4519,10,60,35.0
4520,50,60,55.0
4521,50,60,55.0
4522,20,50,35.0
4523,10,50,30.0
4525,50,60,55.0
4526,50,70,60.0
4528,10,30,20.0
4529,10,50,30.0
4530,20,50,35.0
4532,50,60,55.0
4533,50,60,55.0
4535,10,50,30.0
4536,10,50,30.0
4537,10,50,30.0
4538,50,70,60.0
4539,10,50,30.0
4540,10,50,30.0
4541,10,50,30.0
4542,10,60,35.0
4543,10,60,35.0
4544,10,50,30.0
4545,10,40,25.0
4546,10,40,25.0
4547,10,30,20.0
4548,10,30,20.0
4549,10,50,30.0
4550,10,50,30.0
4552,10,40,25.0
4553,10,50,30.0
4554,10,50,30.0
4555,50,60,55.0
4556,10,50,30.0
4557,10,40,25.0
4559,50,60,55.0
4561,10,50,30.0
4563,60,80,70.0
4564,20,50,35.0
4565,20,60,40.0
4567,10,40,25.0
4568,10,30,20.0
4569,10,40,25.0
4570,10,50,30.0
4571,10,50,30.0
4572,10,30,20.0
4575,10,60,35.0
4576,50,60,55.0
4577,50,80,65.0
4578,20,50,35.0
4580,50,80,65.0
4581,50,80,65.0
4582,20,30,25.0
4583,60,70,65.0
4584,50,70,60.0
4585,30,70,50.0
4586,20,30,25.0
4587,10,50,30.0
4588,20,40,30.0
4589,10,30,20.0
4590,10,30,20.0
4591,10,70,40.0
4592,10,70,40.0
4593,50,70,60.0
4594,50,80,65.0
4596,10,70,40.0
4598,10,30,20.0
4600,50,70,60.0
4602,50,60,55.0
4603,10,40,25.0
4604,50,60,55.0
4605,20,50,35.0
4606,10,60,35.0
4609,20,90,55.0
4610,40,100,70.0
4611,40,90,65.0
4612,10,90,50.0
4613,40,90,65.0
4614,40,90,65.0
4615,50,80,65.0
4616,50,80,65.0
4617,50,80,65.0
4618,50,70,60.0
4619,50,80,65.0
4620,50,80,65.0
4621,50,80,65.0
4622,20,60,40.0
4623,60,80,70.0
4624,50,80,65.0
4625,50,60,55.0
4626,10,60,35.0
4628,20,40,30.0
4629,20,30,25.0
4630,20,40,30.0
4631,20,30,25.0
4632,20,30,25.0
4633,10,30,20.0
4634,10,30,20.0
4635,10,40,25.0
4636,10,40,25.0
4638,10,30,20.0
4639,10,30,20.0
4640,10,40,25.0
4641,10,40,25.0
4644,20,100,60.0
4647,50,60,55.0
4648,50,70,60.0
4649,30,70,50.0
4650,50,70,60.0
4651,50,70,60.0
4653,30,60,45.0
4654,50,80,65.0
4655,30,80,55.0
4656,30,50,40.0
4657,50,70,60.0
4658,30,80,55.0
4659,50,70,60.0
4667,10,30,20.0
4668,10,30,20.0
4669,10,40,25.0
4670,10,40,25.0
4671,10,50,30.0
4672,20,50,35.0
4673,10,30,20.0
4675,30,60,45.0
4681,10,50,30.0
4682,10,50,30.0
4683,10,50,30.0
4684,10,60,35.0
4686,20,110,65.0
4689,10,60,35.0
4690,10,60,35.0
4691,10,60,35.0
4692,10,30,20.0
4694,10,40,25.0
4695,10,40,25.0
4696,50,60,55.0
4698,10,50,30.0
4699,30,80,55.0
4700,20,70,45.0
4703,10,70,40.0
4704,10,50,30.0
4705,50,70,60.0
4706,60,80,70.0
4707,50,80,65.0
4708,50,80,65.0
4709,20,50,35.0
4710,50,80,65.0
4712,30,60,45.0
4713,50,70,60.0
4714,40,80,60.0
4756,-20,0,-10.0
4757,-20,0,-10.0
4758,20,50,35.0
4759,-20,0,-10.0
4760,-10,10,0.0
4761,-30,0,-15.0
4762,-10,0,-5.0
4763,-30,0,-15.0
4764,-30,0,-15.0
4766,20,40,30.0
4767,20,40,30.0
4768,50,70,60.0
4769,50,70,60.0
4770,50,60,55.0
4771,20,60,40.0
4772,20,50,35.0
4773,20,50,35.0
4774,10,40,25.0
4775,10,30,20.0
4776,10,40,25.0
4781,-10,10,0.0
4782,-10,0,-5.0
4813,-20,0,-10.0
4814,-10,0,-5.0
4815,-30,0,-15.0
4900,20,40,30.0
4913,-20,0,-10.0
4914,-20,0,-10.0
4915,-20,0,-10.0
4916,-20,0,-10.0
4917,-20,10,-5.0
4918,-10,30,10.0
4919,50,80,65.0
4920,50,90,70.0
4921,50,70,60.0
4922,10,50,30.0
4923,-10,10,0.0
4924,-20,0,-10.0
4927,10,40,25.0
4928,0,30,15.0
4930,10,40,25.0
4931,10,30,20.0
4959,50,60,55.0
4960,30,70,50.0
4961,30,80,55.0
4962,30,80,55.0
4963,-20,0,-10.0
4970,-20,0,-10.0
4976,-30,0,-15.0
4982,-10,30,10.0
4998,-20,0,-10.0
5002,0,30,15.0
5003,-30,30,0.0
5008,-20,0,-10.0
5010,0,40,20.0
5012,10,50,30.0
5026,-10,0,-5.0
5027,-20,0,-10.0
5040,-40,0,-20.0
5041,-20,0,-10.0
5043,20,60,40.0
5044,-20,0,-10.0
5045,-20,0,-10.0
5056,20,40,30.0
5057,-20,10,-5.0
5058,-20,0,-10.0
5059,-10,0,-5.0
5060,-10,0,-5.0
5072,-20,0,-10.0
5073,-10,0,-5.0
5075,-20,0,-10.0
5076,-20,0,-10.0
5078,-10,0,-5.0
5079,-10,20,5.0
5080,50,80,65.0
5083,10,50,30.0
5085,-30,0,-15.0
5087,-10,20,5.0
5088,-20,0,-10.0
5089,-40,0,-20.0
5090,-20,0,-10.0
5091,-20,0,-10.0
5092,-20,0,-10.0
5093,-10,0,-5.0
5094,-10,0,-5.0
5108,30,50,40.0
5109,-10,0,-5.0
5110,-10,40,15.0
5112,-10,30,10.0
5115,-20,0,-10.0
5119,-20,10,-5.0
5128,-20,0,-10.0
5132,0,40,20.0
5141,0,20,10.0
5144,-10,0,-5.0
5146,-10,0,-5.0
5147,-10,0,-5.0
5148,-20,0,-10.0
5149,-20,0,-10.0
5150,-20,0,-10.0
5157,-10,0,-5.0
5158,-20,0,-10.0
5159,-20,0,-10.0
5160,-20,0,-10.0
5161,-20,0,-10.0
5162,-20,0,-10.0
5163,-20,10,-5.0
5166,-10,0,-5.0
5167,-10,0,-5.0
5168,-40,0,-20.0
5170,0,50,25.0
5171,20,40,30.0
5172,-10,30,10.0
5173,-20,20,0.0
5175,-40,0,-20.0
5176,-10,0,-5.0
5177,-40,0,-20.0
5178,-10,20,5.0
5179,-20,10,-5.0
5212,-30,0,-15.0
5213,0,10,5.0
5228,90,180,135.0
5229,90,110,100.0
5233,-10,30,10.0
5234,0,10,5.0
5235,-30,20,0.0
5236,0,30,15.0
5237,0,30,15.0
5238,-30,20,-5.0
5245,20,40,30.0
5247,20,40,30.0
5248,20,40,30.0
5249,20,50,35.0
5250,20,30,25.0
5251,20,30,25.0
5252,20,30,25.0
5254,0,30,15.0
5255,-10,0,-5.0
5256,-10,0,-5.0
5257,-10,0,-5.0
5258,-10,0,-5.0
5259,-30,10,-10.0
5260,-30,0,-15.0
5261,-30,0,-15.0
5262,-10,30,10.0
5263,-10,20,5.0
5264,-10,20,5.0
5266,-10,30,10.0
5267,-10,30,10.0
5268,-10,20,5.0
5269,-30,30,0.0
5270,-30,30,0.0
5271,-30,20,-5.0
