x,y,rot,dist,total_dist
-3202.993228909495,1560.5255885301171,106.44344322442332,0.23099006005793687,0.23099006005793687
-3203.0586149779037,1560.7471310088963,92.13451607663143,0.09752958695746186,0.3285196470153987
-3203.062247537261,1560.844592923738,0.20614949955361794,0.23866069448805036,0.5671803415034491
-3202.823588387564,1560.8454516200852,12.475749703930745,0.0755242696908521,0.6427046111943012
-3202.749847432637,1560.8617668546467,23.351312383315246,0.8589867137548141,1.5016913249491153
-3201.9612187964435,1561.2022415946535,9.279444356413052,0.12514470799539978,1.626836032944515
-3201.837711778341,1561.2224211491261,356.92472694992705,0.15205996020326498,1.7788959931477801
-3201.685870797261,1561.2142634557238,249.5313751835793,0.1713988791467192,1.9502948722944993
-3201.7458080266383,1561.0536860466423,271.1644213319146,0.14300297821392302,2.093297850508422
-3201.7429019791507,1560.9107125992261,285.8865060713085,0.19507578364768585,2.288373634156108
-3201.689503356618,1560.7230875783005,291.9344480938693,0.19254592435895768,2.480919558515066
-3201.6175786813646,1560.5444797003192,324.9728211519781,0.03814968665402345,2.5190692451690895
-3201.5863386709093,1560.522583117514,3.720452540255849,1.0123482616638215,3.531417506832911
-3200.5761239140006,1560.5882729022426,7.686999236826324,0.23752434059296404,3.768941847425875
-3202.993228909495,1560.5255885301171,106.44344322442332,0.23099006005793687,0.23099006005793687
-3203.0586149779037,1560.7471310088963,92.13451607663143,0.09752958695746186,0.3285196470153987
-3203.062247537261,1560.844592923738,0.20614949955361794,0.23866069448805036,0.5671803415034491
-3202.823588387564,1560.8454516200852,12.475749703930745,0.0755242696908521,0.6427046111943012
-3202.749847432637,1560.8617668546467,23.351312383315246,0.8589867137548141,1.5016913249491153
-3201.9612187964435,1561.2022415946535,9.279444356413052,0.12514470799539978,1.626836032944515
-3201.837711778341,1561.2224211491261,356.92472694992705,0.15205996020326498,1.7788959931477801
-3201.685870797261,1561.2142634557238,249.5313751835793,0.1713988791467192,1.9502948722944993
-3201.7458080266383,1561.0536860466423,271.1644213319146,0.14300297821392302,2.093297850508422
-3201.7429019791507,1560.9107125992261,285.8865060713085,0.19507578364768585,2.288373634156108
-3201.689503356618,1560.7230875783005,291.9344480938693,0.19254592435895768,2.480919558515066
-3201.6175786813646,1560.5444797003192,324.9728211519781,0.03814968665402345,2.5190692451690895
-3201.5863386709093,1560.522583117514,3.8731456564414657,1.0551255577262437,3.574194802895333
-3202.993228909495,1560.5255885301171,106.44344322442332,0.23099006005793687,0.23099006005793687
-3203.0586149779037,1560.7471310088963,92.13451607663143,0.09752958695746186,0.3285196470153987
-3203.062247537261,1560.844592923738,0.20614949955361794,0.23866069448805036,0.5671803415034491
-3202.823588387564,1560.8454516200852,12.475749703930745,0.0755242696908521,0.6427046111943012
-3202.749847432637,1560.8617668546467,23.351312383315246,0.8589867137548141,1.5016913249491153
-3201.9612187964435,1561.2022415946535,9.279444356413052,0.12514470799539978,1.626836032944515
-3201.837711778341,1561.2224211491261,356.8784866088455,0.38635103477989385,2.013187067724409
-3201.4519339747353,1561.20138289063,6.389793256038075,0.7098528024842385,2.7230398702086474
-3200.746490947791,1561.2803837572712,277.5062133936659,0.15850111479852533,2.8815409850071725
-3202.993228909495,1560.5255885301171,106.44344322442332,0.23099006005793687,0.23099006005793687
-3203.0586149779037,1560.7471310088963,91.69669011439905,0.1962981832094791,0.427288243267416
-3203.0644270728694,1560.9433431295297,104.53727818317957,0.17076700263195765,0.5980552458993736
-3203.1072912732757,1561.1086429465636,35.45497630785155,0.07179750233032847,0.6698527482297021
-3203.0488070676365,1561.1502900236715,125.53067430330489,0.2875350129180937,0.9573877611477958
-3203.2159047980144,1561.3842873145882,214.97034996992804,0.11835924359259006,1.0757470047403859
-3203.312894132823,1561.3164494234272,202.8069258580567,0.4098280449809115,1.4855750497212974
-3202.993228909495,1560.5255885301171,106.44344322442332,0.23099006005793687,0.23099006005793687
-3203.0586149779037,1560.7471310088963,92.13451607663143,0.09752958695746186,0.3285196470153987
-3203.062247537261,1560.844592923738,0.20614949955361794,0.23866069448805036,0.5671803415034491
-3202.823588387564,1560.8454516200852,12.475749703930745,0.0755242696908521,0.6427046111943012
-3202.749847432637,1560.8617668546467,23.351312383315246,0.8589867137548141,1.5016913249491153
-3201.9612187964435,1561.2022415946535,9.279444356413052,0.12514470799539978,1.626836032944515
-3201.837711778341,1561.2224211491261,249.40564482620175,0.16420124553226603,1.7910372784767812
-3201.8954694721006,1561.0687133163851,268.85505780119047,0.1090766886055171,1.9001139670822982
-3201.897649007719,1560.9596584053465,284.0843430769868,0.26869149893393146,2.1688054660162295
-3201.832262939311,1560.6990441623407,291.924701900852,0.09534078238105469,2.2641462483972843
-3201.7966638576186,1560.6105988675665,281.8208628003536,0.08334304753000367,2.347489295927288
-3201.779590828647,1560.5290232875604,266.51906377699436,0.06581110286859064,2.4133003987958785
-3201.783586643939,1560.4633336025183,206.99943370072904,0.13902215850021327,2.5523225572960917
-3202.993228909495,1560.5255885301171,290.9756270862666,0.058856323555201644,0.058856323555201644
-3202.972160065232,1560.4706324510735,17.781435540950554,0.12512538794772768,0.18398171150292933
-3202.8530121183453,1560.5088440914697,319.3445936085601,0.12784604735465838,0.31182775885758773
-3202.7560227835475,1560.4255513501312,14.50696295491386,0.1388310169684564,0.45065877582604413
-3202.6216180873735,1560.4603281947102,288.3378617472621,0.17549723780006418,0.6261560136261083
-3202.5664031851566,1560.293743096191,23.25764608335527,0.10873102598102817,0.7348870396071364
-3202.46650780287,1560.3366773320495,290.630326302404,1.5712285904461423,2.3061156300532786
