x,y,z,name,dist
29.6769300035596,41.22721372961009,6.29,ファミリーマート豊中旭丘,0
31.027306521142865,42.53631146524402,6.32,UR 賃貸住宅 アルビス旭ヶ丘,347.463713380766
30.91445374599072,36.174926123532366,5.59,UR 賃貸住宅 シャレール東豊中,958.92269330878
25.860186355633925,44.76532445459434,6.6,豊中市役所(南）,961.6133208683068
32.17018626171576,46.16130888572072,6.69,服部緑地事務所,1019.9165628255504
25.217132924025748,44.50412543149045,6.5,豊中市役所(西）,1023.0746291734464
25.11468343417414,44.48034929994999,6.51,サイクルベースあさひ桜塚店,1035.902561233233
24.163055646178183,43.95255795068057,6.38,大門公園,1137.8086514081392
35.88751136947859,43.9302484834188,6.32,千里園熊野田線,1253.207269036581
30.21677864119796,48.00942588347952,6.83,ファミリーマート豊中長興寺北,1254.115598774972
31.99816111045103,47.6436116356967,6.76,服部緑地西口,1258.3691021225566
35.958114075415466,36.45070986423288,5.46,ニノ切公園,1458.5313223486885
23.231304622933475,46.09871778360122,6.62,阪急岡町駅東,1493.52357781944
23.010341282082283,46.07765345277086,6.6,阪急岡町駅西,1524.1342222691303
34.292818444254,48.21172568615614,6.66,服部緑地レストハウス前,1545.2950638517132
21.1161756683222,41.12842638077115,6.06,エトレとよなか,1585.1231509011
35.86674971328784,48.33268980884767,6.58,服部緑地東口,1740.3891905322373
38.674849092424616,38.130604088825294,5.41,ＵＲ 賃貸住宅 千里桃山,1760.959862836597
24.329070085424096,49.6875445649272,6.74,ファミリーマート曽根東町,1847.2997308278052
34.738699727138915,50.09596421453476,6.68,服部緑地南口,1884.3852815212415
24.617886661132555,50.41671695783939,6.8,阪急曽根駅東,1935.661998481148
40.07895957408446,42.44900621326149,5.7,ＵＲ 賃貸住宅 千里春日台（4号棟西側）,1939.0758363463287
39.61490039842955,37.6837813949011,5.28,北大阪急行桃山台駅前東第2自転車駐車場,1952.4100565403564
24.310910744656027,50.36436158586376,6.75,阪急曽根駅高架下,1955.481581307594
29.727788137179164,51.83626044817121,6.96,公社豊中団地,1955.6007040861025
27.358434561239573,30.706983120823164,4.83,羽鷹池公園,1985.7431128538276
37.92116502551514,48.308617370125326,6.33,北急緑地公園駅西,2008.4891751519692
25.44489263257172,51.37956453268114,6.92,文化芸術センター,2028.8365436299043
38.23730757899772,48.3226695268045,6.3,北急緑地公園駅東,2054.980290737666
35.80051014354708,50.88430214266255,6.52,服部緑地植物園,2110.546621091519
38.54889017084636,48.435369612698096,6.31,北急緑地公園駅東広場,2112.805610325724
30.907185510340984,52.65169826619991,6.87,服部緑地北条町広場,2118.191446461454
26.063046511058428,52.48329153038971,6.89,UR シティコート曽根東町,2180.1030574536967
37.18985972041272,31.99839351945036,4.56,サイクルベースあさひ千里中央店,2197.127519965556
35.88916813975854,30.95890096033353,4.47,OPH新千里南町,2214.4446807762843
20.28219503103919,33.66502891122042,5.35,かがやき,2228.799597817843
17.599932984338263,40.60868010138883,5.68,久保公園,2238.9414315071263
20.52748345493312,32.98352486063257,5.26,敷島住宅　ユニバーサルコート柴原,2275.3991719469013
25.914547573853024,52.98977897649059,6.88,豊島公園,2277.411307984265
20.3087126982267,33.202295615884374,5.33,柴原体育館,2279.3484956141324
18.46353857713593,46.60124988570252,6.0,維持修繕事務所,2300.4509052093317
42.43237631984676,41.30942190654804,5.49,テニススクール・ノア　大阪南千里校,2361.716193076142
19.997130111323496,32.65072813589835,5.24,市立豊中病院,2389.5194439493744
24.195748754294407,53.38116686707381,6.74,ファミリーマート曽根南町,2459.569313494806
17.88102025743905,47.38394410329435,5.92,勝部緑地帯,2461.3638072990025
27.07071786886216,27.77147734714365,4.33,サイクルベースあさひ豊中緑丘店,2526.219717582596
19.492229208687768,50.63035037484934,6.22,旧原田給食センター,2561.393306605017
28.73833301696476,55.14586675645033,6.82,ファミリーマート服部駅前,2571.606116507313
28.10782220113136,55.09898974003615,6.84,阪急服部天神駅北,2573.538759280963
19.856052517101784,31.337652656572992,5.06,ティーズカレッジ大阪大学前,2574.389826340218
27.2205426899257,55.01970641030219,6.88,服部天神駅西第１自転車駐車場,2582.834990194729
15.997534790606316,37.8838750995403,5.3,セピア新豊中,2606.532397389363
43.87761541998681,38.096131122069046,4.95,ＵＲ 賃貸住宅 千里桃山台（集会所西側）,2691.755079974936
35.74332097025535,27.941190418237543,3.83,OPH新千里西町,2693.717043609825
17.992394456634017,32.41472089679989,5.07,大阪大学　豊中キャンパス　正門付近,2705.019229782936
15.520326650057305,37.263553167803884,5.17,大阪モノレール　蛍池駅,2720.8864619181554
15.236089690355776,44.08552920013847,5.39,走井学校給食センター,2725.201160360032
43.58724696483858,46.07264545388185,5.6,BiVi千里山,2726.067002732248
37.877664412549386,28.89099567120905,3.97,大阪モノレール千里中央駅,2733.7417987025965
43.76093768537336,46.018284235937806,5.57,ＵＲ 賃貸住宅 千里山（キリ1号棟西側）,2753.2408464405926
44.23692981572338,36.792787772959976,4.78,千里南公園,2816.828109669771
24.40038359631784,55.57495497082645,6.66,豊島体育館,2819.548645838752
27.74854668406953,25.899233661841706,3.97,ファミリーマート豊中西緑丘,2847.1649718271897
36.87424897180758,54.95210525634103,6.27,ファミリーマート江坂町二丁目,2859.5766165806767
15.01843806599532,36.29292974297311,5.11,モノレール蛍池駅第2自転車駐車場,2862.1938642725563
32.30895151659631,56.54977053570733,6.61,ファミリーマート豊中浜,2866.299762157376
36.52426627319144,27.136379214951088,3.74,千里中央北第２バイク駐車場,2889.6173709880973
