x,y,z,name,dist
53.28311860631682,33.95926688813308,9.6,プレステージ幕張,0
53.79744432440322,34.59410170937856,9.91,PLAZA696,221.49702505388035
52.9971304601511,34.89486906046118,10.23,シティハイツエチゴ,264.86021144331403
54.21961571612243,33.612775701595204,9.33,屋敷ふれあい公園,271.2793108558298
51.372523290034685,35.33970120070387,10.43,鈴木第二ビル,639.7563191144868
51.96018613375909,31.317296786129752,8.06,ファビュラス・エチュード,800.2740653992543
53.04975201260646,37.05009619898334,11.43,シティコーポラス103,838.8764015728526
52.76233176089906,30.88003663476033,7.83,プラッツ習志野,845.1959624594065
50.85097043468374,36.150223110251005,10.83,幕張本郷駅南口歩道 ,888.0688453615134
51.16903108402193,31.137948665239986,8.09,UR大久保,955.5543277775688
50.29178317789332,36.21622830989692,10.82,メイプルイン幕張,1016.9886767067094
49.97805214995823,36.339628978132936,10.86,シー・エス・ランバー本社前,1105.507403092683
52.13253837044178,38.15778754605704,11.91,幕張本郷3丁目　グランデ相葉,1178.5304840034644
53.45343925141491,29.5885597380908,6.88,ファビュラス・インエクセス,1183.621617407338
49.60403947016009,31.595132720334625,8.33,ファビュラス・オッツ,1187.149383761284
51.79419511005464,38.130854118812906,11.91,シティハイツ相葉Ⅱ,1199.3394708058556
50.51752297696456,37.57869348233935,11.42,マリンハイツ,1234.7802240088376
49.25334013639403,31.785385009624225,8.44,ファビュラス・レセンテ,1243.321277005194
52.70471449144157,38.54764334494452,12.22,シティハイツ相葉Ⅰ,1251.6999706808704
57.49793843411965,32.02561794669002,7.26,屋敷近隣公園（西側）,1259.48928114118
51.93703931162676,38.52878607359874,12.11,幕張本郷3丁目　メイプルハイツ壱番館,1289.6811858831484
49.98804358397198,37.65199294333762,11.36,幕張本郷公民館,1342.0403735861737
51.45278780991577,38.60749461290063,12.11,ファミリーマート　幕張本郷三丁目店,1352.8080050303265
52.61712291995229,38.92888584988193,12.28,幕張シティハイツSSⅢ,1357.101796539754
49.51544875526282,37.274753137436285,11.18,ファミー・INN幕張,1361.6401270726535
51.69591270417454,38.942003792568485,12.19,プリマベーラ,1415.866261699388
52.58315204431691,39.41055685813181,12.5,幕張シティハイツSSⅡ,1487.5609826529644
49.6718146975311,29.17095927083328,7.01,藤崎森林公園,1625.5233771174055
58.48259425585582,30.908329150705104,6.27,実籾本郷公園,1636.7463708184212
52.63111092756017,39.99511147106458,12.84,セブンイレブン　幕張店,1643.1471794890265
49.17274256870397,38.510748673437824,11.52,ミニストップ　千葉幕張西店,1663.0814854445437
51.98359464152367,40.218633599491845,12.76,ソフトバンク幕張,1730.5029320716835
49.31961664865776,39.09613922457608,11.67,セブンイレブン　幕張西店,1758.8824613092054
55.90530385283208,40.12669630823935,12.73,シティーハイツ鴨川,1815.014804364396
54.57944055962541,26.841746531777176,5.01,日本大学津田沼キャンパス東側,1957.8880545352995
55.09786276565905,41.031010065064656,13.3,京成幕張駅用地,1976.5075004905311
53.86938264927758,41.28224261005534,13.33,エイジス本社第二ビル,1988.3487715627184
53.541330565925634,41.39947560650051,13.34,デニーズ　検見川店,2014.90658270758
46.39049454933826,31.0771406542608,7.9,菊田水鳥公園,2029.3401635930984
53.97062918058469,41.43226797804985,13.41,エイジス本社,2031.176977388831
46.05208467940448,31.89117136410233,8.25,習志野市役所,2043.6149360284608
47.36955516803885,38.69067129554018,10.75,袖ケ浦東近隣公園（東側）,2055.2114436665424
45.71893696470675,33.72031915206075,8.78,鷺沼城址公園,2057.119293785682
56.005218192931686,41.10024369982142,13.1,JR幕張駅,2069.5151019650416
59.77095636674472,29.9425564301413,5.29,実籾駅北口駅前広場,2071.4963970589533
55.74264330714169,41.25971005217373,13.19,ローソン　幕張駅南店,2085.917737575635
49.70928257507081,40.915374401372524,12.26,浜田緑地　コロンブスシティ北,2118.554586164608
46.72034509080947,29.56043010191031,7.2,菊田川水路用地,2144.4748178969435
56.67754178750586,41.18890680902296,13.1,ホクレア,2163.3648044911643
45.31072027581737,33.314743605692115,8.56,プライム・インエクシヴ,2174.0590043046386
51.61997780569657,41.82536397312792,13.18,若葉緑地　神田外語大学バス停前,2176.443953080975
55.7461070042585,41.65279582243053,13.37,セブンイレブン　幕張駅前店,2187.2589556495477
58.6357629392412,40.18088779155451,12.15,ファミリーマート　千葉武石町店,2225.4560543500465
57.75638352719382,40.96456367376236,12.67,塩田駐車場,2252.438369383133
53.96896394157767,42.26723266772575,13.54,イトーヨーカドー　幕張店,2256.287305195874
58.27030958791513,27.29111707247842,4.39,実籾自然公園,2256.7690414017125
45.30072884180362,31.4479324528051,7.9,京成津田沼駅南口自転車等駐車場（3階）,2273.644871848516
55.07105241772265,42.19845238536387,13.63,マックスバリュ幕張店,2282.3108031576267
52.17983115808602,42.37339503702848,13.42,若葉緑道　神田外語大学東,2296.973856024829
52.90254488485315,42.4385679037639,13.54,幕張コミュニティセンター（営業時間：8:30-21:00),2297.279448231258
59.6294776611487,39.60293632751248,11.33,花見川区保健福祉センター 駐輪場,2304.212225640032
44.95472548201825,35.861110567501456,9.15,袖ケ浦運動公園,2321.6741518472672
53.35392456867095,42.55616566053822,13.64,UR賃貸住宅　幕張四丁目団地,2326.860421607156
59.80769153911984,39.665942100058416,11.31,花見川区保健福祉センター入口,2351.8707273423056
48.73311947224112,41.44825424727682,11.95,幕張海浜緑地,2374.503497579048
59.811288455367816,39.84589936451214,11.41,花見川区役所,2384.871399358954
55.71679879783521,42.770578607890535,13.65,UR賃貸住宅　グリーンプラザ幕張,2474.894560428107
