x,y,z,name,dist
82.63953415605197,61.55041928879536,9.73,ヨークマート　都町店,0
81.93199030697878,61.79531661567832,10.07,ファミリーマート　千葉鶴沢店,203.5956538428763
83.13695724865038,62.193084035402,9.39,みやこ図書館,220.47891069769304
84.08394536417848,62.2676802506116,8.82,ファミリーマート　千葉矢作町店,438.3544203162995
81.02976381582054,61.97105585474584,10.44,ファミリーマート　千葉旭町店,452.5169963227681
84.42884966622168,60.419274472770006,8.5,セブンイレブン　千葉都町2丁目店,575.1565700170908
82.20608864666787,64.7614556824565,9.6,セブンイレブン　千葉青葉町店,877.6885567218629
83.16526631168459,64.7958631230026,9.16,青葉病院,890.6109198742922
80.16150820030711,63.93894325524224,10.56,ローソン　千葉大医学部正門前店,934.3649357566838
79.14837679162753,62.92961693347543,11.2,本町公園,1020.6089703367256
79.55369596465547,63.78615356434075,10.87,郷土博物館　駐車場,1035.1368330209957
86.46107403919403,61.8391900666541,7.38,都町食堂,1042.592282126058
80.72502507850068,57.99764409697071,10.16,ローソン　千葉祐光4丁目店,1094.105056508772
85.1852012208152,58.358994992071125,7.73,ローソン　千葉都町店,1107.5433792735605
79.19300519687566,63.79598455781886,11.03,郷土博物館　記念碑脇,1117.6470978437198
78.50642715645021,61.83427427655047,11.58,千葉市美術館,1127.0419011956924
78.34866241342777,60.94913332530579,11.62,通町公園,1178.626109499138
80.57681880733935,65.71215274788628,10.01,葛城公民館,1259.219157570391
78.16488663718965,62.82229225768925,11.58,吾妻公園,1265.153947380978
78.35205950098846,59.16169593614516,11.55,ファミリーマート　千葉祐光一丁目店,1333.7721592067903
79.90422877453126,57.39796488858765,10.37,ファミリーマート　千葉祐光三丁目店,1348.476274397857
77.5483818539537,62.02967635609916,11.98,千葉銀座商店街,1391.127331499389
82.68008227613119,56.33419046626008,8.56,TOMIO VILLAGE TAKASHINA,1412.7138536179611
86.5546937758715,65.36562870425544,7.06,ローソン　千葉星久喜町店,1484.079871682562
77.58005469977057,64.0220965947761,11.41,都川公園,1530.6488988005358
77.04551298020081,62.17587895326874,12.04,葭川公園①,1531.2673318568045
77.00987686556786,62.08247977909019,12.08,葭川公園②,1538.3253341322256
77.4811395030695,58.88585548250165,11.8,JR東千葉駅第1駐輪場,1577.9694091564884
77.61335947980692,58.62898132485572,11.76,東千葉駅第2自転車駐車場（西側）,1579.7350028456797
77.5813868909686,58.43642680818231,11.74,コスモ椿森,1613.8932954752397
82.07187038312391,67.48649506288253,8.93,セブンイレブン　青葉の森公園店,1615.2919768193294
76.65218352798365,61.22712759267485,12.23,東京電力パワーグリッド（株）　千葉総支社　本部,1631.202594135044
77.56173707075008,64.77538250787616,11.13,ファミリーマート　本千葉駅東口店,1634.4726299985527
82.06054675791212,67.6257514756999,8.86,千葉市ハーモニープラザ,1653.1373546601735
76.67916039981982,59.80558774782007,12.15,ファミリーマート　千葉栄町南通り店,1688.9356331856063
78.13551182120078,65.94345346055644,10.66,リブレ京成ミナーレ本千葉店,1708.0626858820297
76.31214172383036,61.04335504762254,12.37,JR千葉駅東口駅前大通り③,1726.8236688643517
76.26927847192341,61.16854662116095,12.38,千葉三越跡地前,1736.1016250030068
76.59822978433026,63.6520421330453,11.74,結城野ポンプ場,1739.3699009411432
76.3874105267093,59.949792870960565,12.23,JR千葉駅<東口>第5駐輪場,1755.2256505493317
78.6008462078484,56.315794125125,10.55,山部公園,1793.528259076464
75.97443125427365,60.65278375936874,12.47,JR千葉駅東口駅前大通り①,1829.442424061938
75.82575871619113,61.78265843829041,12.36,京成パーク千葉中央立体,1854.7611149691852
76.34111688246361,58.76376881353619,12.2,千葉公園（南門側）,1872.2645684907493
75.82589193531282,62.54988262864463,12.22,新宿公園,1873.341324154139
78.97122884647048,67.57082530918021,9.83,ソフトバンク千葉末広,1911.912700212952
75.86052890654723,63.59281009251436,11.87,上中公園,1925.4619240523573
75.57883707701603,60.63987934228939,12.5,JR千葉駅東口駅前大通り②,1936.6022488396875
88.49000123893987,57.39980855971011,5.49,桜木霊園,1948.4673262995625
75.62473106389666,59.91619968877787,12.6,ファミリーマート　千葉弁天二丁目店,1958.985412976944
76.59623149753318,57.519933736033806,11.85,セブンイレブン　千葉公園駅前店,1973.3685124831668
79.18601119306699,55.075143977184815,9.98,サイクルベースあさひ東千葉店,1989.3998025704
75.26637163072289,61.07391560018216,12.49,そごう千葉店（JUNNU館）,2010.0019232160817
74.98061661802251,60.88793002651039,12.59,そごう千葉(センシティ),2091.299183761231
83.3346211181622,69.24489151570583,7.81,千葉寺かわせみ公園,2092.801910020239
76.95275916780963,67.05897418011453,10.27,千葉信用金庫寒川支店,2149.4609279205565
74.80123707275308,62.786653833447936,12.17,新宿公民館,2158.5761097462173
74.83171094648412,60.01615978822039,12.61,千葉駅北口駅前広場,2164.3330882812043
74.74338666983024,59.97642158852607,12.58,JR千葉駅北口駅前広場①,2189.987231944596
75.84287737313525,65.89114777548616,10.77,ローソン　千葉神明町店,2191.2821745700185
80.99262898608033,69.504385543304,8.62,千葉寺駅第１自転車駐車場,2200.6415437903624
81.22426373122755,69.661285055301,8.5,千葉寺駅第3自転車駐車場,2230.533730672483
78.74438980980707,54.24788119381648,9.74,山部第5公園,2243.58442190546
75.75628494504453,66.23156331045105,10.68,ロイヤルステージ本千葉ステーション,2261.586558274729
74.96296508460107,58.24510024220031,12.41,中央図書館・生涯学習センター,2272.084509413351
81.16971050153124,69.80880513301813,8.5,千葉寺駅第２自転車駐車場,2272.474109182154
74.24401479798168,61.72203020718762,12.48,新町公園,2284.4799824996494
