id,weight
00010001,12.15324801532227
00010003,11.678199100495316
00010004,11.662083470371112
00010005,11.84876008948737
00010036,11.869899878934616
00010138,12.003634908182866
00010265,12.085604881177288
00010735,12.019018940577917
00010008,11.771840481285123
00010009,11.743326447398411
00010010,11.769257802201233
00010011,12.051730001534947
00010012,12.095016141706019
00010028,11.646675008707012
00010034,11.444544076502325
00010038,12.021038465865052
00010042,11.892467407846098
00010485,12.06802167180742
00010664,11.59224471993042
00010716,12.175807683724601
00010835,11.609947950961377
00010836,11.624973081794963
00010900,11.897262270510517
00010935,12.069412528589067
00010634,11.96792225556541
00010969,11.683372208345691
00011016,11.494083627564033
00000168,11.546586901116097
00000457,11.430883365532884
00000490,12.167443661742778
00010013,11.725185359544534
00010014,11.938482840739567
00010016,11.06304785608806
00010017,10.772482668302073
00010035,11.464164147817922
00010020,11.034411942191662
00010021,10.97391513360563
00010022,10.800489315775401
00010032,10.905605225460866
00010037,10.886697048635767
00010141,11.468236900919145
00010143,10.838928491690108
00010170,11.361238410108843
00010171,11.352643168749175
00010172,11.336735770278136
00010173,11.094987594148304
00010175,11.132189633699175
00010194,11.602078608554589
00010302,10.975053242638392
00010303,11.061426435025519
00010467,11.333076174573755
00010468,11.332662571586154
00010562,10.815705776649027
00010600,10.828998792515925
00010645,11.493086944454555
00010672,10.959528012601403
00010874,11.11647472059811
00010909,11.641451640584378
00010949,11.024184537707749
00011026,11.016121433012891
00010023,12.594816652132025
00010033,12.219142894094304
00010024,12.79654574692443
00010041,12.281187534983458
00010148,12.293285887276978
00010197,12.271856871599388
00010513,12.65694692933799
00010530,13.02116903395989
00010851,12.209998705746061
00000491,12.782810301108146
00000631,12.05574511565373
00010019,13.416686114387838
00010025,13.258108077424462
00010553,13.27487688798501
00010776,13.249766030333149
00010026,12.593415425058225
00010027,12.782085006253123
00010043,12.840499475313997
00010044,12.856148142823855
00010125,13.015806344810649
00010126,13.03611726302283
00010039,13.176381617959832
00010426,12.613007486884413
00010571,12.520210681113591
00010572,12.64925905535728
00010601,12.672917455758132
00010613,13.14739720189232
00010642,12.822327659223356
00010768,12.975351182797665
00010919,12.907321710162448
00010906,12.992452242205315
00010922,12.589042310179078
00010936,13.044031187496925
00011036,13.205985783407423
00010047,11.327682682182152
00010048,11.497383551441121
00010049,11.902016899990546
00010050,10.6053583870003
00010051,11.463239541255811
00010052,11.565658161053205
00010064,10.962903995000906
00010130,11.704073251853853
00010137,11.423211839597844
00010139,11.067399673982173
00010123,11.261410102601353
00010226,11.169042866980181
00010316,11.58091495913162
00010447,11.589682501397263
00010551,11.962269202870727
00010564,12.034690405212425
00010622,12.06688861125577
00010828,11.461043854952889
00000286,11.189003938872258
00000497,11.348316265196296
00000565,11.306915803349533
