x,y,z,name,dist
44.83531614504759,40.77886965118902,15.2,セブンイレブン　朝霞田島1丁目店,0
45.04599723558275,40.52042494636599,14.88,田島児童遊園地,136.37801478432883
45.13652839875336,41.53385831439578,15.45,ハイムスイート朝霞,332.0862684460812
43.97319854444652,41.13840429715895,16.05,城山公園②,382.8166411742024
45.15883062297907,39.88394750124967,14.68,田島公園,388.7173992580175
45.11519583644942,41.98707796898034,15.52,スマートハイムシティ朝霞,506.48545594822616
43.52274650569184,40.90143277706844,16.2,城山公園テニスコート入口,540.6014144931812
43.52715405988227,40.96121941535561,16.25,城山公園①,541.615104240262
45.265052679086615,42.14197157961412,15.46,カインズ 朝霞店,583.7902033520535
45.77390481093171,41.91425041366132,14.93,第9小学校前,602.5473414222204
43.613101366692575,41.672395947573655,16.44,向山公園,619.9447587354689
44.4104279206174,39.24908195282416,14.61,内間木公民館,648.4177374079543
44.499680893072096,39.19771572981856,14.52,ローソン　朝霞田島二丁目店,660.0496298667293
44.41527623023251,42.518602983676935,16.18,根岸台市民センター【営業時間:08:40〜21:30】,730.9263412850295
43.16022517312409,39.92824606974222,15.79,健康増進センター（わくわくどーむ）,769.733062382309
43.8976089900003,42.576754721591136,16.54,ローソン　朝霞根岸台二丁目店,828.7135450115525
43.67921467962407,42.5914284998557,16.59,根岸台二丁目交差点付近,878.9249620057237
42.67517383393608,40.47938875153035,16.49,セブンイレブン　朝霞市博物館前店,894.2572054210837
42.65600097318488,40.9680133410473,16.59,朝霞市博物館,897.0614163191738
43.3550390685587,42.41072294296867,16.79,セブンイレブン　朝霞岡3丁目店,901.3782416964908
44.81019308613525,43.02620258754312,16.0,根岸バス停付近,917.65953311153
43.649904444224255,38.77346410116856,14.81,グリーンビレッジ朝霞台,952.1764460417604
42.83007732612792,39.08060571984104,15.35,セブンイレブン　朝霞浜崎4丁目店,1075.6039743954025
42.2527097643197,39.96602207770649,16.29,ローソン　朝霞岡店,1109.8736003119957
42.09734347893353,41.31178318750306,16.96,セブンイレブン　朝霞東洋大学前店,1143.731356733687
42.03277280997276,40.90713969074165,16.75,ファミリーマート　東洋大朝霞キャンパス前店,1150.5063482861203
44.739231463588666,37.92357683866337,13.34,内間木公園,1166.3656335256285
41.9551998561374,41.27890109130943,16.93,TMGあさか医療センター,1198.6507141191578
46.356803853258576,43.37836317849665,15.02,ファミリーマート　和光北インター店,1231.2337254800814
46.771995458452295,43.15418754112775,14.77,JES Innovation Center②,1253.5915090541484
45.44950882215714,37.75451947963551,12.67,上内間木児童遊園地,1260.140130510954
42.10064914457791,39.28386958983586,15.85,パワーパーキング,1276.7795507397907
42.31353401221142,42.64849309808384,17.03,中道公園,1285.434655676235
46.65433579921055,43.587374293544144,14.91,ふたば公園,1368.0548177039932
42.72674221802227,38.069802231669286,14.71,宮戸長塚児童遊園地,1403.8839469063134
46.00067347427664,44.09543785508393,15.43,根岸台自然公園,1436.077371127998
44.02035937433602,44.20086402906403,16.24,1号公園,1436.681648132458
41.32051205201514,40.39079378666746,16.76,水道橋交差点前,1450.0747115777174
41.25219496198532,40.76691223558421,16.89,朝霞市産業文化センター,1469.4295211922774
41.23500550062325,40.69299352060144,16.86,エコネットあさか,1476.8844644615058
47.29050013398825,43.42806192270372,14.42,JES Innovation Center,1477.8199246097429
47.31148009195872,43.49574876533463,14.37,ローソン　和光新倉5丁目店,1503.966237379177
42.41380587015782,43.57155995083679,16.98,朝霞市民会館,1512.1294537940216
41.2286145470437,41.83327023142627,17.03,溝沼７丁目東林橋前,1540.5051996950262
47.95784791469405,43.23760832300667,13.9,和光スポーツアイランド,1627.2136547520263
44.30486699764375,44.78776321550907,16.25,東朝霞公民館【営業時間：08:30～17:15 】,1651.3188226241666
42.7276237288591,44.22830735592933,16.74,ファミリーマート　朝霞本町2丁目店,1652.5771467944246
44.065536804836384,36.72030534664996,12.62,やつるぎ児童遊園地,1686.70048919203
45.25531198431708,36.66224654716635,11.93,文明堂東京　朝霞直売店,1689.402618412249
47.51709249516958,43.9761534957653,14.53,SGリアルティ和光,1707.0555196242162
40.83656260137318,39.51786934742282,16.4,北朝霞公園野球場,1718.7418786285416
40.53728967151094,40.19702500401233,16.71,北朝霞駅前広場,1778.5141390765025
40.441204990052015,40.75957472749104,16.86,西久保公園,1802.02155929012
40.60208071818092,39.34012760306009,16.33,セブンイレブン　朝霞北原2丁目店,1832.6592996382517
40.36076712599069,40.516620269418425,16.93,セブンイレブン　朝霞台駅南口店,1838.102447108471
43.65938068574525,45.15239346963836,16.26,朝霞駅東口駅前広場②,1849.807056453648
43.663810277711605,45.20904374246924,16.2,朝霞駅東口駅前広場③ ,1871.683754703816
43.41454105019517,45.15864266773757,16.36,朝霞駅東口駅前広場①,1880.9181534823556
44.29393626323697,45.37421172312771,16.03,根岸台6丁目　市営駐輪場跡地,1889.5025818680456
40.45574991889732,42.26126607607323,17.08,溝沼市民センター【営業時間:08:40〜20:00 】,1895.342668077364
41.44775814163249,43.9369172208604,16.93,グリルミートたかさご,1895.5150856210264
43.66621239474322,45.297512967309,16.13,朝霞駅東口,1906.375955243
40.522083609538015,42.5699613023376,17.03,ファミリーマート　塩味朝霞溝沼店,1914.1197194042743
40.28297379444613,39.72333045682121,16.46,かつみ不動産株式会社,1915.9453336571396
47.680546642499976,44.61759126533095,14.52,よつば公園,1954.1110046673064
43.16992179235429,45.26569386674503,16.36,朝霞駅南口駅前広場,1955.279769084028
47.14200963314565,44.97415471106123,14.74,セブンイレブン　和光新倉2丁目店,1956.9183877920705
