id,min,max,mean
7057,-10,10,0.0
7058,-10,0,-5.0
7060,-20,30,5.0
7094,-30,0,-15.0
7101,-10,10,0.0
7131,-10,0,-5.0
7133,-10,10,0.0
7139,-30,0,-15.0
7148,-30,30,0.0
7156,-30,0,-15.0
7157,-30,0,-15.0
7158,-40,0,-20.0
7159,-10,0,-5.0
7160,-10,0,-5.0
7162,-10,0,-5.0
7163,0,20,10.0
7164,0,20,10.0
7207,0,10,5.0
7246,-40,20,-10.0
7251,-30,30,0.0
7260,40,70,55.0
7261,-30,0,-15.0
7280,-10,0,-5.0
7281,-20,30,5.0
7285,-30,0,-15.0
7286,-30,0,-15.0
7287,-30,0,-15.0
7320,-30,10,-10.0
7381,-10,0,-5.0
7382,-10,20,5.0
7383,-10,20,5.0
7385,-20,40,10.0
7457,-10,0,-5.0
7461,-30,10,-10.0
7462,-30,30,0.0
7463,-30,0,-15.0
7464,-30,10,-10.0
7466,-30,20,-5.0
7513,-10,0,-5.0
7550,0,50,25.0
7565,0,20,10.0
7569,-20,30,5.0
7585,-30,10,-10.0
7586,-10,10,0.0
7587,-10,20,5.0
7588,-10,10,0.0
7589,-10,20,5.0
7590,-30,10,-10.0
7591,-10,0,-5.0
7592,-10,10,0.0
7593,-30,10,-10.0
7594,-10,10,0.0
7595,-10,10,0.0
7596,-10,10,0.0
7597,-10,10,0.0
7598,-10,10,0.0
7599,-10,20,5.0
7600,-10,10,0.0
7602,-10,20,5.0
7641,-10,20,5.0
7651,-10,10,0.0
7654,-10,10,0.0
7656,-10,10,0.0
7657,-20,0,-10.0
7658,-20,0,-10.0
7659,-20,0,-10.0
7660,-20,0,-10.0
7661,-10,0,-5.0
7662,-20,0,-10.0
7663,-30,10,-10.0
7672,-40,0,-20.0
7711,0,10,5.0
7769,-30,10,-10.0
7770,-30,10,-10.0
7771,-10,10,0.0
7772,-10,0,-5.0
7773,-10,0,-5.0
7774,-10,10,0.0
7790,0,10,5.0
7791,0,20,10.0
7792,0,20,10.0
7793,0,30,15.0
7794,0,20,10.0
7901,-10,0,-5.0
7902,-10,0,-5.0
7918,-10,10,0.0
7921,-30,10,-10.0
7922,-10,0,-5.0
7923,-10,10,0.0
7924,-10,0,-5.0
7925,-30,0,-15.0
7926,-30,0,-15.0
7927,-30,0,-15.0
7928,-40,10,-15.0
7929,-30,0,-15.0
7930,-30,0,-15.0
7931,-30,0,-15.0
7932,-30,0,-15.0
7933,-30,0,-15.0
7934,-30,10,-10.0
7935,-40,0,-20.0
7936,-30,0,-15.0
7937,-40,0,-20.0
7938,-30,0,-15.0
7996,-10,10,0.0
8009,-10,0,-5.0
8064,0,30,15.0
8077,-10,20,5.0
8145,-10,10,0.0
8146,-10,20,5.0
8147,-10,20,5.0
8148,-10,10,0.0
8152,-20,20,0.0
9190,-10,10,0.0
9224,-10,20,5.0
9227,-10,10,0.0
9228,-30,10,-10.0
9229,-30,10,-10.0
9450,-10,0,-5.0
9451,-30,10,-10.0
9507,-10,10,0.0
