id,dist
5646,136.37801478432883
5862,332.0862684460812
3410,382.81664117420235
4249,388.7173992580175
3156,506.48545594822616
4189,540.6014144931812
3409,541.615104240262
5331,583.7902033520535
4250,602.5473414222204
3849,619.9447587354689
2588,648.4177374079543
6705,660.0496298667293
671,730.9263412850295
1420,769.733062382309
3227,828.7135450115525
4191,878.9249620057237
1562,894.2572054210837
895,897.0614163191738
1706,901.3782416964909
4192,917.6595331115301
3818,952.1764460417605
1561,1075.6039743954025
3434,1109.8736003119957
1563,1143.7313567336873
3149,1150.5063482861203
1433,1166.3656335256285
3694,1198.6507141191578
3219,1231.2337254800814
5218,1253.5915090541484
4932,1260.140130510954
4207,1276.7795507397907
4190,1285.434655676235
7463,1368.0548177039932
3843,1403.8839469063134
359,1436.077371127998
5004,1436.681648132458
4188,1450.0747115777174
905,1469.4295211922774
3845,1476.8844644615058
4361,1477.8199246097429
3437,1503.966237379177
327,1512.1294537940216
4973,1540.5051996950262
3172,1627.2136547520263
4015,1651.3188226241666
3348,1652.5771467944246
4247,1686.70048919203
4172,1689.402618412249
4204,1707.0555196242162
3844,1718.7418786285416
907,1778.5141390765025
4187,1802.0215592901197
3199,1832.6592996382515
3573,1838.102447108471
486,1849.8070564536476
7032,1871.6837547038162
372,1880.9181534823554
4391,1889.5025818680458
673,1895.3426680773637
4205,1895.5150856210262
5417,1906.3759552430001
3501,1914.1197194042743
3838,1915.9453336571394
7464,1954.1110046673066
394,1955.2797690840282
3181,1956.9183877920702
4248,1978.5785042442287
3217,1984.0729983337933
4053,2005.925449681578
5009,2010.866988460831
7030,2028.5302185412872
360,2036.713573781421
7031,2039.8431188252016
3877,2042.8423387330834
4359,2045.4032231715655
4392,2050.1224400166448
3243,2054.27759608158
4186,2063.566273769704
1432,2071.2544076495847
3807,2086.6404243094476
4942,2100.688765497354
3591,2123.4499625914154
4014,2134.121317768864
4995,2149.8989212280635
4055,2151.2844654613373
1712,2162.2289881068464
416,2162.3345700994805
3852,2168.7973909846464
4109,2174.696654712144
3851,2176.8423142043957
3170,2195.034555951299
3816,2215.3170239646015
4184,2215.9883173799685
3183,2229.5425880253288
3060,2241.3760291187136
3502,2243.341834707787
4996,2287.758223799244
4054,2297.335285275626
4183,2304.027983100174
6834,2313.3337830427886
4196,2329.0060070555483
3180,2345.1004164265705
2568,2381.358111400309
434,2401.3893562854914
