id,dist
3888,119.61443310578923
5724,327.16843427304883
26,383.53944026526597
8077,491.3694861866342
3932,583.8859563273006
367,588.1257538459865
3711,627.9537750875767
3553,660.2264330913262
342,704.3010126341125
4926,783.8069700791534
3552,837.7895766382923
2176,870.8487398081886
7057,911.3799362343676
2455,921.431196673806
3013,933.8219172573763
398,1079.910828548247
296,1096.3375198448193
4127,1110.323999566682
2545,1132.6507577940436
4128,1153.3986840221162
384,1160.7819614421303
4129,1166.2859884592372
2195,1201.8729323631405
2777,1206.6609813294056
204,1212.645182166844
9886,1251.0263565479609
7056,1300.979964478176
5061,1320.6957506794427
6906,1357.9450787737055
5219,1390.764390237691
7656,1416.2320822075437
5649,1431.7910584610588
2189,1443.0865199401903
341,1468.2338812977368
2172,1486.2789069817645
5565,1529.6916455204127
2422,1544.9757360349784
3893,1606.3897516815425
3554,1685.6271735695393
366,1706.97420749886
9508,1718.6017738694782
9509,1718.60977693717
9510,1728.2487711129588
2559,1728.2801777562352
433,1742.5919483504379
5526,1774.9511048377237
9885,1786.4790293543263
2188,1855.9953402853314
7923,1856.3094230602173
10146,1865.9124288057014
4106,1879.3847766791791
2734,1925.2125450562228
7918,1934.813446252538
1537,1961.0494491749655
1538,1977.630227835274
291,1999.8358734969243
344,2021.6116163281902
2752,2029.3965852741464
3336,2100.0186722149156
5303,2230.018403179266
6717,2241.5576865313888
432,2329.6468853695505
4903,2388.6102986849705
1814,2412.1906233261157
1489,2429.992051180326
5046,2440.6694819793174
2604,2452.1893932067514
5895,2456.1549964082756
6500,2467.2395543282587
2187,2478.360564838193
7770,2486.490748891953
2753,2510.426316357895
3345,2530.5971292585677
391,2547.537928332011
9884,2563.3891293799475
6514,2575.502618836872
9882,2624.68553954646
3210,2629.333298625119
7924,2632.4670417040593
3226,2633.2764674514733
9881,2636.162294634227
5833,2652.22635289825
9883,2657.1328488861627
7158,2684.261180506744
4104,2698.620966144165
207,2727.8277527430596
200,2736.9575730276088
4096,2838.7855211318906
5918,2841.512775359973
3272,2852.483352992721
4130,2863.9326348565637
