x,y,z,name,dist
13.141458850075372,46.313265198252815,1.97,多治見市役所　本庁舎,0
10.918259273305384,46.21396997998222,2.07,豊岡駐車場,654.2215830514666
14.865645633488633,44.78162472294452,1.81,石政佐藤石材,676.6386975899264
15.586689460122182,46.049748207145385,1.73,大三接骨院,722.9718296615229
10.591647913533384,45.86611598578536,2.12,ヤマカまなびパーク,760.9263936399183
10.202380118293831,45.33067999663749,2.12,ファミリーマート多治見駅前店,910.6154776126364
16.250519858525614,47.12684047903439,1.66,多治見市陶磁器意匠研究所,944.5207780634212
9.930724575802197,46.64635578444115,2.12,浪花,948.9185143903522
9.469299579093253,45.2811137002277,2.12,多治見駅北口,1120.990888665482
16.91982250176112,48.594765527684,1.53,多治見運動公園管理事務所前,1296.0607795394442
8.680657558159508,47.08643077425744,2.05,多治見市民病院,1330.783639420696
7.97724165265694,44.67721856747305,2.12,オリエンタルタワーズEAST,1591.853246491847
8.234883347313628,43.35677688714874,2.09,バロー多治見店,1681.975402228774
7.339457754055468,44.89102695839708,2.11,OS HILLS,1755.6878500305854
6.987944163048566,45.217745934525766,2.08,ＯＳ１０ビル,1837.1727796278567
7.5804278701345025,43.11589845161067,2.05,ジャパンレンタカー多治見店,1883.6056447227013
6.673363086292163,46.2314080666058,2.04,多治見市総合福祉センター,1901.6411423704092
6.720927547176359,45.088093023905365,2.05,カラオケR2＆ビックエコー多治見店,1921.2280644125876
6.714000083431598,47.89423567368026,1.9,岐阜県立多治見病院,1945.42274154254
6.579842325768591,47.66125949603054,1.93,岐阜県立多治見病院 Ⅱ,1968.9586791087413
19.40792190581276,48.982144231577394,1.23,下沢町交差点,2001.054111708637
5.559742363446603,42.734001155442286,1.92,ペットブティック　エクレシア,2462.622496723052
6.159679279288653,41.080296413517246,1.82,光ヶ丘交差点,2560.707409797021
4.995865370475724,42.5184259338875,1.86,Gifu  Seiryu  Heroes(ｷﾞﾌ ｾｲﾘｭｳ ﾋｰﾛｰｽﾞ),2639.4986961260147
20.581885637606494,51.67232675856218,0.96,オリベフットサルパーク,2691.776676758264
5.794688533335766,37.7887347520747,1.48,西坂町2丁目,3299.402244888478
3.195343320867093,40.89454904871423,1.57,小泉公民館　2,3326.053737355445
24.97720675159993,46.01187699475106,0.54,スーパーセンターオークワ 　テラスゲート土岐店,3480.577588261169
20.249150894707757,57.18117354635829,0.54,笠原ショッピングプラザMINE(マイン),3806.302052687303
6.886411543288825,34.68180192720752,1.09,多治見市美濃焼卸センター,3868.338440785808
0.0,38.021068876878616,1.0,スーパーセンター オークワ多治見店,4561.727777969776
21.81587104299428,59.437340749273616,0.32,笠原中央公民館,4611.427646610653
97.5711198774966,2.057888747903365,0.36,恵那文化センター　,27976.733720403885
99.21611418084537,2.668527893407839,0.37,恵那市中央図書館,28325.39371149947
98.61453817759173,-5.705019106321386e-11,0.37,恵那駅,28528.653027166805
99.86698651090408,2.229901544178503,0.37,恵那市役所,28553.70556484935
100.0,0.0088081578604348,0.37,中山道明治天皇大井行在所,28886.29550745448
