x,y,z,name,dist
21.81587104299428,59.437340749273616,0.32,笠原中央公民館,0
20.249150894707757,57.18117354635829,0.54,笠原ショッピングプラザMINE(マイン),805.3855869480233
20.581885637606494,51.67232675856218,0.96,オリベフットサルパーク,2302.0246433510392
19.40792190581276,48.982144231577394,1.23,下沢町交差点,3141.511734678721
16.91982250176112,48.594765527684,1.53,多治見運動公園管理事務所前,3485.309297559941
16.250519858525614,47.12684047903439,1.66,多治見市陶磁器意匠研究所,3957.8590274823873
24.97720675159993,46.01187699475106,0.54,スーパーセンターオークワ 　テラスゲート土岐店,4038.447714965682
15.586689460122182,46.049748207145385,1.73,大三接骨院,4325.838526733544
13.141458850075372,46.313265198252815,1.97,多治見市役所　本庁舎,4611.427646610653
14.865645633488633,44.78162472294452,1.81,石政佐藤石材,4751.938176800037
10.918259273305384,46.21396997998222,2.07,豊岡駐車場,5025.088357205627
9.930724575802197,46.64635578444115,2.12,浪花,5121.843524700571
10.591647913533384,45.86611598578536,2.12,ヤマカまなびパーク,5164.745871442794
8.680657558159508,47.08643077425744,2.05,多治見市民病院,5290.543614337403
10.202380118293831,45.33067999663749,2.12,ファミリーマート多治見駅前店,5358.416193701145
9.469299579093253,45.2811137002277,2.12,多治見駅北口,5509.194902775626
6.714000083431598,47.89423567368026,1.9,岐阜県立多治見病院,5580.161150092035
6.579842325768591,47.66125949603054,1.93,岐阜県立多治見病院 Ⅱ,5652.914549365577
6.673363086292163,46.2314080666058,2.04,多治見市総合福祉センター,5896.544046835444
7.97724165265694,44.67721856747305,2.12,オリエンタルタワーズEAST,5935.046037296208
7.339457754055468,44.89102695839708,2.11,OS HILLS,6020.749755269625
6.987944163048566,45.217745934525766,2.08,ＯＳ１０ビル,6027.858909325612
6.720927547176359,45.088093023905365,2.05,カラオケR2＆ビックエコー多治見店,6110.90079044262
8.234883347313628,43.35677688714874,2.09,バロー多治見店,6172.665298049106
7.5804278701345025,43.11589845161067,2.05,ジャパンレンタカー多治見店,6351.69835983295
5.559742363446603,42.734001155442286,1.92,ペットブティック　エクレシア,6837.45421453864
4.995865370475724,42.5184259338875,1.86,Gifu  Seiryu  Heroes(ｷﾞﾌ ｾｲﾘｭｳ ﾋｰﾛｰｽﾞ),6998.846574028757
6.159679279288653,41.080296413517246,1.82,光ヶ丘交差点,7075.3576397334455
3.195343320867093,40.89454904871423,1.57,小泉公民館　2,7709.163148928653
5.794688533335766,37.7887347520747,1.48,西坂町2丁目,7895.281252622234
6.886411543288825,34.68180192720752,1.09,多治見市美濃焼卸センター,8471.044426871245
0.0,38.021068876878616,1.0,スーパーセンター オークワ多治見店,8968.314397320351
97.5711198774966,2.057888747903365,0.36,恵那文化センター　,27878.338797350458
99.21611418084537,2.668527893407839,0.37,恵那市中央図書館,28160.341121592184
99.86698651090408,2.229901544178503,0.37,恵那市役所,28390.26120013213
98.61453817759173,-5.705019106321386e-11,0.37,恵那駅,28486.15260089649
100.0,0.0088081578604348,0.37,中山道明治天皇大井行在所,28808.13839234864
