x,y,z,name,dist
12.671794083603652,10.43034344648748,2.28,Espoir i(ｴｽﾎﾟﾜｰﾙｱｲ)明道町ﾊﾞｽ停前,0
13.007187709578508,9.748757837706416,2.18,サンゲツ３号館,231.7129293356183
11.305689368398363,10.428446482101126,2.2,愛昇殿レクストの杜　那古野,418.218313268476
11.360943576437146,8.586367602212787,1.96,NPC24H新道１丁目パーキング,690.5350284510396
14.4228657801759,8.599145801644216,2.03,名古屋城正門前,773.8204913223483
12.98979716320097,13.107394321574809,2.5,船橋株式会社,821.700504506096
14.657629216588193,13.281201773386904,2.46,Sc 伏見 Bldg.　,1060.4692293439475
14.034628350735645,14.218834422469074,2.53,三交イン名古屋伏見,1227.7522529361186
16.107924717996752,12.799841030704162,2.41,ホテル 名古屋ガーデンパレス,1276.003824192579
12.893660197034036,14.646910632783651,2.49,納屋橋天王崎橋上右岸広場,1286.9536862046675
12.994528137393054,14.6534622146183,2.47,納屋橋ゆめ広場,1290.9437451253089
16.69400978924622,8.993526003711372,2.01,名古屋市役所,1306.8699651420554
8.085740724757063,11.572602919720328,2.02,NPC24H亀島２丁目パーキング,1446.51336421765
14.859186569980295,14.699286847964432,2.45,NPC24H三蔵パーキング ,1463.3576436278388
17.489548712668093,12.18636158830426,2.26,NPC24Hクイック錦３丁目パーキング,1569.043073005121
8.133526539575183,13.118423390165749,2.11,ベレーサ名駅ウエスト,1612.9637730335512
7.672628487602471,8.13945479351686,1.58,栄生2丁目交差点,1682.1094225576508
17.993483213968474,12.90505272420537,2.22,オアシス21,1795.359462711491
7.275256409868549,14.053804494497506,2.0,愛昇殿レクストの杜　太閤通,1987.305988357885
11.18658188602184,17.075446211272027,2.33,ホテル758,2075.849456492125
18.596001582936804,13.778922430328874,2.19,名古屋広小路プレイス,2081.162372280047
10.786323616486328,17.071370005186676,2.3,P.ZONE運河町第１駐車場,2104.896783409784
18.531285426513872,14.8426203112508,2.19, 大一栄パーキング,2242.050129256848
9.388305864913628,17.233762707306052,2.18,REGALESTささしまライブ,2304.530511699888
19.197103096552247,14.23517721255444,2.14,NPC24H東新町パーキング,2309.964233269919
19.01991472344117,14.658921864870848,2.14,P.ZONE 池田公園駐車場,2332.0438746811765
6.896183383266429,17.500533186891346,1.87,黄金4422BLDG.,2787.676689109821
7.055013196139891,17.769666862635308,1.88,長戸井ガレージ,2821.680548447358
7.350600033322959,18.444656258191667,1.85,カリットギョウザ黄金,2936.2934441953616
13.74731837076024,21.54288541457253,1.85,いずみパーキング正木3丁目,3403.331405997304
19.610840179360284,19.184552794866843,1.77,日本福祉大学 中央福祉専門学校,3410.907765065646
19.461859124084206,19.905289595092643,1.69,ライブリー鶴舞,3558.586069973865
6.201355022413693,20.40475481943501,1.53,長良本町バス停前,3628.9081656687554
15.471148496051326,23.342167693762036,1.53,金山駅南口(駐輪場入口),4028.199338350724
21.652040882755887,1.7413021824648466e-10,0.47,メゾン天道,4202.0071565727085
16.627380736301653,23.723537308348472,1.45,P.ZONE　金山駐車場,4229.370471687804
0.0,16.568281803995077,0.79,パレマルシェ 中村店　,4307.240403514605
26.65334617936646,14.336941854835915,0.91,今池グランドビル,4443.093275566305
26.71030668019765,2.1410829777223044,0.37,いずみパーキング上飯田東町,4984.55294984603
30.01823954201751,5.2160795139238045,0.32,寿荘,5542.613003222313
17.265972988810322,31.956445261742907,0.45,いずみパーキング内田町第２,6711.915947094616
23.260831401761,34.38996382668749,0.38,街と珈琲,7992.521106380739
22.384708539258536,39.23123538399732,0.34,藤田製作所,9271.985439688004
19.166455905234702,40.89354664859353,0.31,Hair Salon TOP大江店,9499.50740927021
25.80618478173057,38.96386040885721,0.3,西方院,9585.252924763465
21.81612875390404,47.21100683713341,0.21,あいち,11560.883403048849
46.54835263908238,39.39285205891727,0.0,Oliva（オリバー）,13625.304509756012
92.3792634557543,85.40223505728312,0.87,サイクルベースあさひ北岡崎店,33471.14750342248
90.6035116325451,90.44867131536084,1.15,カクキュー八丁味噌（八丁味噌の郷）,34162.00715371432
91.040903586322,91.10868579879282,1.18,岡崎オーワホテル,34400.15870690188
92.58337970084904,89.95818902323661,1.23,りぶら,34483.37175809933
93.66257739903516,89.02512488815802,1.18,Camping Office osoto,34520.18924615884
92.66996545496464,90.41672304802188,1.26,岡崎公園大手門,34601.0708345495
94.80068911548808,89.80643194655697,1.24,籠田公園,34937.29403178551
94.58556368516471,92.32847601672464,1.31,東岡崎駅前,35429.97617475629
94.9383048889746,92.52950686886714,1.31,東岡崎駅構内チャージャーステーション,35550.03395233664
92.97134575387813,94.61015690733797,1.26,グリーンゲートレジデンス,35581.79553737226
96.77787927387774,91.47571722191572,1.23,岡崎市役所,35728.29295684542
95.32169136791175,94.42414764196712,1.26,自然科学研究機構前,36043.55879661658
98.88866738276622,92.08379591651284,1.11,岡崎げんき館,36325.4445292923
93.7194085984713,97.62273000012942,1.11,イオン岡崎南店　西入り口,36409.18515844786
100.0,91.5203705876186,1.01,岡崎女子大学,36456.79995442528
92.78571067266762,100.11035934000353,0.94,シビックセンター前,36777.48537149393
92.3441530812378,101.83386624013514,0.78,JR岡崎駅（バラの広場）,37082.41270395923
94.5561066760313,102.15141032366348,0.75,サイクルベースあさひ岡崎南店,37604.95663174602
