x,y,z,name,dist
49.26343533782509,8.264808939609072,2.79,麻生警察署前交差点（北東側）,0
49.82358901007428,8.312937486605735,2.79,麻生区役所,256.42626750726134
50.28698922263833,8.00674846109738,2.82,万福寺おやしろ公園,481.3342894304761
50.36591374138355,8.143121575480672,2.85,新百合ヶ丘駅周辺自転車等駐車場第３施設,505.8792077105587
49.90841726761317,9.469112512990703,2.48,山口白山公園,620.9871063939482
47.93032957864085,9.372408861698364,2.43,五力田高尾根公園,789.121394050445
48.16251010191002,9.776497525130342,2.34,葉積緑地,850.5335127621843
47.48199137811283,9.288605159194711,2.41,五月台駐車場,936.1577687250392
47.48099807298623,9.43268378082744,2.37,オダクル五月台第2,970.6953963349704
50.17561634582897,10.214774934506629,2.31,鶴亀松公園,978.3835492010448
51.652343206785446,7.296341229325583,3.14,百合ヶ丘駅周辺自転車等駐車場第２施設,1174.981041912496
51.07654409281513,10.61481159311629,2.28,王禅寺北第６公園,1350.1259166715297
46.16643820648645,7.452603123655259,2.7,五力田見晴し公園,1459.901696605027
49.240320241572896,11.637855786296416,1.95,美山台公園,1531.8307078741132
53.15118103979322,10.449413283000574,2.66,餅井坂公園,2031.979916691683
55.5984663368902,9.46227144175851,3.66,セブンイレブン　川崎長沢4丁目店,2940.2926004672368
56.908437133720966,8.900073796337386,4.3,セブンイレブン　川崎東長澤店,3498.947071134205
56.761030653397846,10.905928766024456,3.85,ファミリーマート　水沢三丁目,3624.189558483136
57.62679539901169,5.764810810484051,5.58,セブンイレブン　川崎三田1丁目店,3979.7138905603792
55.06704809583279,14.922151015105964,2.29,ローソン　横浜荏子田三丁目店,4018.864258565596
58.21066015058565,8.883459278375648,4.88,聖マリアンナ医大,4090.660721098001
58.660428710491246,10.130730526387516,4.79,セブンイレブン　川崎菅生2丁目店,4369.237291896862
57.67288475673716,13.66321599630907,3.41,ローソン　横浜美しが丘四丁目店,4552.699288365757
54.982219838288245,-4.4229657647943015e-11,7.23,セブンイレブン　川崎菅野戸呂店,4569.437911661076
59.18898623278787,5.727959745022696,6.16,生田根岸跨線橋下公園,4671.125062780904
59.49064299620383,7.500693503535757,5.8,生田緑地西口展望広場前,4677.550238012286
59.48189204759734,9.59811512331452,5.25,セブンイレブン　川崎菅生1丁目店,4700.081892109981
59.66386554622021,6.50817091579057,6.13,専修大学10号館前,4810.145563448445
59.43103482527997,11.471024764729515,4.75,デニーズ　川崎菅生店,4861.125939764874
55.52913363927215,16.928609716378528,1.91,ファミリーマート　青葉大場町店,4863.659818935004
58.35633827999492,2.382629687612773,7.27,ファミリーマート　中野島南口店,4932.33705888246
59.61678288336813,11.74632328130534,4.72,セブンイレブン　川崎犬蔵3丁目店,4980.331592648804
57.77777777777591,0.9195704173276594,7.67,セブンイレブン　川崎布田店,5118.263699997883
59.46284045533103,3.3400434180991647,7.42,ファミリーマート　川崎登戸店,5161.015205016824
57.75989828555346,16.124585481674373,2.66,プリエール,5269.475486963234
60.69908814589895,5.2117931562198185,7.13,向ヶ丘遊園駅第8駐輪場,5396.615519933782
58.56924330015561,15.629014597614692,2.98,セブンイレブン　横浜美しが丘5丁目店,5404.535912368679
59.97000218527362,3.0701989071185527,7.64,登戸台和公園,5422.527562656282
60.3162683513098,12.87151590686974,4.57,犬蔵くすのき公園,5458.742705116896
61.20607108091298,6.960233422318343,6.64,生田緑地,5479.117687625525
60.92655501916906,4.660714926720091,7.33,多摩区役所,5565.234247751361
61.17964916462769,5.205194972296659,7.25,向ヶ丘遊園駅第1駐輪場,5609.456890244231
49.22879790214153,20.642274764292573,1.06,いなげや横浜桂台店,5622.250520663039
61.11363410612269,11.773146906945415,5.23,宮前スポーツセンター,5635.412924051071
61.009476130876834,12.651497714860511,4.91,犬蔵２丁目公園,5716.475413354538
50.83099906629274,20.82902613242912,0.93,ローソン　青葉桜台北店,5751.72426608951
61.54955049565753,5.378469773050196,7.41,向ヶ丘遊園駅第9駐輪場,5754.65532833363
61.104555297296784,12.875424409358896,4.78,犬蔵さくらの丘公園,5793.156209647938
60.58565270079736,2.471155703734527,8.03,セブンイレブン　川崎中野島4丁目店,5794.85838423991
60.351928005242605,1.8354312635776489,8.21,中野島中河原公園,5838.8092036469
61.80954367562326,5.568565868226717,7.31,ファミリーマート　向ケ丘遊園南口店,5851.541769791731
60.26080219321649,14.946820837703315,3.73,たまプラーザテラス　G2駐輪場,5863.3442897956265
61.741462542465534,4.962771259715573,7.55,向ヶ丘遊園駅前,5885.087444497012
60.89157081271964,2.3424237857016093,8.24,中野島石河原公園,5945.691309321039
60.483679996823255,14.990982184941172,3.77,たまプラーザテラス　ゲートII外周部,5960.833729368735
62.214474442258044,10.33180128480007,6.07,白幡台第１公園,5981.545478890404
61.44923217513944,3.3556606070228776,8.0,登戸第2公園,5987.713723885996
62.0643860381027,4.7870855026223245,7.66,登戸駅 高架下,6047.929999097027
60.81113296382554,1.7024666736409746,8.35,中野島中央公園,6050.562030798174
61.78775056121519,3.7073495535562015,7.89,登戸駅第6駐輪場,6075.098701330571
61.22834098178024,2.176393310146101,8.34,いなげや川崎登戸店,6116.735433048205
62.01748217017351,3.984688117356308,8.01,登戸第１公園,6132.693549249473
62.80827224506984,6.174615390656951,7.6,宿河原本村公園,6250.116816836749
62.91912509684564,10.083088913668844,6.41,セブンイレブン　川崎平4丁目店,6283.304991765316
50.3945209289406,22.05810994066662,0.99,ローソン 桜台公園店,6286.786640231519
62.52458430180659,4.331038083121134,8.12,登戸駅前広場,6306.193077357235
