x,y,z,name,dist
0.1350894967893487,82.65563432197996,0.4,二宮町役場,0
0.0,82.87470615378824,0.4,内原北臨時自転車駐輪場,117.45487277900789
0.6456483302501372,83.00371398177356,0.43,田邊直売所,282.5101433490058
4.919125096845071,82.19927066201507,0.62,大磯プリンスホテル①,2200.136879240228
5.013371200111108,82.1817857856369,0.61,大磯プリンスホテル②,2243.8482025649346
6.9763792041611925,81.48891406905126,0.72,大磯城山公園,3176.9223994998933
6.94240816893966,80.05190073532907,0.75,大磯運動公園,3334.723842293259
11.13197051870021,80.78125348807319,1.19,大磯町役場,5106.503731013692
11.744045135782844,79.74466862624315,1.41,大磯駅前広場,5477.706037049857
12.095675149489148,81.01543913025009,1.26,ポートハウスてるがさき,5526.562106638463
13.46687327413172,78.52205644387513,1.85,しまむらストアー大磯店,6387.273237641082
15.086715537278613,79.20736608641228,1.95,箱根駅伝平塚中継所,7022.903827255615
12.22636827780386,72.97960344801422,1.54,しまむらストアー徳延店,7076.1070369165
15.702664044338634,78.51540009334343,2.15,なでしこ公園,7372.222052761762
14.12976538132914,74.48178316191151,2.14,デニーズ　平塚中里店,7410.155561662622
13.820172040448014,73.86127135546461,2.04,達上ヶ丘公園,7436.368775057534
15.2234191350287,74.99861555146677,2.36,しまむらストアー中里店,7738.043177915984
12.906339670620628,71.05238747880281,1.45,しまむらストアー長持店,7881.794431821099
17.372775493171954,77.74113698677246,2.43,しまむらストアーすみれ平店,8202.757082763428
11.088265093270696,68.38223396399206,0.61,花菜ガーデン,8211.175654579405
17.69732006277488,75.96863307356803,2.7,錦町第2自転車駐車場,8597.464221172633
18.23004946659648,75.85976518516155,2.73,平塚駅西口第3駐輪場,8843.145006898943
16.910960128731585,72.83420960885239,2.41,平塚市総合公園,8887.734724550515
18.16039891133521,75.32871209339966,2.73,3S HOTEL HIRATSUKA（旧THE HOURS）,8901.093828462735
18.419254226512358,76.00394013250582,2.7,八重咲町第1駐輪場,8901.766903837664
13.40485130222314,68.33449005559302,0.97,鈴川東橋,8914.065578892714
18.073186721494714,73.84985011188591,2.67,平塚市中央公民館,9138.961171617624
19.701313149370737,78.35315389658639,2.33,湘南海岸公園,9169.274145468282
19.061432618154708,75.92621720383865,2.76,平塚駅南口広場駐輪場,9190.447734155758
19.782863500010468,77.40229223937926,2.59,ピア湘南夕陽ヶ丘,9307.461085464362
18.29628305222696,73.25759231706377,2.56,平塚市美術館,9351.15980343536
18.53586824800666,73.64942934184637,2.64,平塚市文化公園,9369.29952979646
19.490037149611798,75.73657889711976,2.78,代官町第一駐輪場,9404.206021439351
18.74386634086079,73.86105218457064,2.7,平塚市役所,9413.572490953286
20.300156942209437,77.34831277261728,2.57,須賀公園,9542.684546828445
19.81127202653768,74.91109643008275,2.77,松原公民館,9673.48130251771
19.42155869440004,73.64974592534394,2.65,三井ショッピングパークららぽーと湘南平塚　自転車置場西,9735.305842281758
20.19985299083968,75.54275190577243,2.8,OSC湘南シティ 西側駐輪場,9739.923175069764
20.55883346246367,75.68008680527919,2.76,OSC湘南シティ 南側駐輪場,9874.742308491486
21.293481931777663,78.35256957424596,2.34,デニーズ　平塚海岸店,9882.569422305503
20.94377893000941,76.20236462522281,2.7,平塚競輪場,9969.077667874128
22.112561336587817,78.70729880617024,2.16,ひらつかタマ三郎漁港（新港）,10220.740494457968
17.294634165721366,68.01767218489252,1.38,平塚市保健センター,10303.21553526388
21.629954109301984,74.49751426147643,2.66,馬入ふれあい公園,10518.028646880408
24.018713868526326,77.5666401777519,2.24,柳島スポーツ公園,11176.669215612426
23.90329181317717,74.54826280034298,2.47,ファミリーマート　茅ヶ崎中島北店,11489.90540790124
20.957510538963483,67.57909085466511,1.41,ホンダカーズ神奈川南 平塚店 中古車センター,11747.30953258023
23.572719868086036,70.83553026687677,2.05,茅ヶ崎市屋内温水プール南側芝生広場,12003.545906721009
25.858910940263694,76.07309308498682,2.22,ファミリーマート　湘南松尾店,12151.4419909876
21.16776923535052,65.91869187492263,1.01,ソフトバンク平塚田村,12279.877910363428
28.599638436933216,77.98054742583847,1.8,デニーズ　茅ヶ崎海岸店,13203.61633115055
24.38850847288945,65.9458735549107,0.97,一之宮公園,13459.359285567049
29.895305639988276,77.4736315871185,1.82,茅ヶ崎公園（野球場）,13826.7116495168
29.691479428647828,75.87415594270334,2.03,ファミリーマート　茅ヶ崎サザン通り店,13878.147874241646
29.467389792794624,74.79908139245596,2.08,新栄町第二自転車駐車場,13895.879707200364
29.91616504757925,76.12203569678469,2.06,茅ヶ崎市立図書館,13953.984027582124
29.835174277367862,75.60106986625091,2.08,焼肉居酒屋 肉市場,13970.29721747134
25.400798617319463,65.03427689726635,0.89,寅そば 寒川店,14076.222909372233
29.712438166756545,73.85696099351892,2.11,茅ヶ崎中央公園,14119.816311022569
30.3681188787566,75.84030964367906,2.03,茅ヶ崎東海岸商店会　駐車場,14183.633209609365
26.570912052763344,66.27189128156348,1.0,寒川駅東側踏切横,14215.73336700895
30.397123388362036,75.33723476984403,2.06,茅ヶ崎市営 幸町自転車駐車場,14248.31887409043
30.31219580030539,73.29728778410492,2.09,湯快爽快ちがさき,14456.221694106816
25.986451318116803,64.28229066512006,0.82,さむかわ中央公園,14492.06276209628
30.210183364123072,70.77790372148309,1.86,やまか　鶴が台店,14791.087477562653
31.629815046584483,75.28999474575485,2.09,ファミリーマート　茅ヶ崎東海岸北店,14802.34967280634
32.50096350596974,77.90007966878856,1.8,GDO茅ヶ崎ゴルフリンクス,14974.17773888888
