x,y,rot,dist,total_dist
-3159.559079945495,834.457370625932,76.24557139934326,0.03513985710555456,0.03513985710555456
-3159.5507250589767,834.491502801788,347.6188235775544,0.24694520176685758,0.28208505887241214
-3159.3095231177367,834.4385541831305,323.952822449247,0.04313068385863443,0.3252157427310466
-3159.2746505479245,834.4131738804372,265.41752929586414,0.06365416059071312,0.3888699033217597
-3159.2797361310204,834.3497231987617,206.14073255709772,0.04370168597097723,0.4325715892927369
-3159.3189677720593,834.3304692200014,170.83229061287977,0.07690283086934506,0.509474420162082
-3159.3948882626046,834.3427217508046,253.6701390723094,0.015503501018212766,0.5249779211802947
-3159.399247333831,834.3278436782862,340.70015872652965,1.1346433349716634,1.659621256151958
-3158.3283688356746,833.9528306921358,249.19856496957794,0.027617773448851014,1.687239029600809
-3158.3381767459423,833.9270131340318,339.9138309437502,0.6408961976797545,2.3281352272805638
-3157.7362616606415,833.706908235659,83.79155027119454,0.3459709337246714,2.674106161005235
-3157.6988462992767,834.0508500588155,73.42725902125662,0.07259199182616508,2.7466981528314003
-3157.6781407109474,834.1204264620657,86.50901403357341,0.47128442070939863,3.217982573540799
-3157.649443492035,834.5908363629288,352.7749540564798,0.7550288045119969,3.973011378052796
-3156.900409752826,834.4958787241146,339.5855185989758,0.37635918142392577,4.349370559476721
-3156.547688239359,834.3646012798229,67.9107313072354,0.04250293984793147,4.391873499324653
-3156.5317049781916,834.4039844647901,15.687738010216151,0.2686453636911909,4.660518863015844
-3156.273066752045,834.4766246699697,342.9130777214756,0.11020882746567348,4.770727690481518
-3156.167722530718,834.4442428743992,35.55019252521515,0.05268419146827256,4.823411881949791
-3156.124858330312,834.4748743019564,338.8677713630092,0.36413184188007847,5.187543723829869
-3155.7852140305245,834.3435969318847,3.590108933308187,0.03494113994087713,5.222484863770746
-3155.750341460712,834.3457848841368,71.43031436502555,0.5110210894778057,5.733505953248552
-3155.5876028015605,834.8302007000518,163.6315187715279,0.3369548501135975,6.07046080336215
-3159.559079945495,834.457370625932,76.24557139934326,0.03513985710555456,0.03513985710555456
-3159.5507250589767,834.491502801788,347.6188235775544,0.24694520176685758,0.28208505887241214
-3159.3095231177367,834.4385541831305,323.952822449247,0.04313068385863443,0.3252157427310466
-3159.2746505479245,834.4131738804372,265.41752929586414,0.06365416059071312,0.3888699033217597
-3159.2797361310204,834.3497231987617,206.14073255709772,0.04370168597097723,0.4325715892927369
-3159.3189677720593,834.3304692200014,170.83229061287977,0.07690283086934506,0.509474420162082
-3159.3948882626046,834.3427217508046,253.6701390723094,0.015503501018212766,0.5249779211802947
-3159.399247333831,834.3278436782862,340.70015872652965,1.1346433349716634,1.659621256151958
-3158.3283688356746,833.9528306921358,249.19856496957794,0.027617773448851014,1.687239029600809
-3158.3381767459423,833.9270131340318,339.9138309437502,0.6408961976797545,2.3281352272805638
-3157.7362616606415,833.706908235659,80.72510775009617,0.10818476493999209,2.436319992220556
-3157.718825375736,833.8136786404245,356.99001798543964,0.18333391871212526,2.6196539109326813
-3157.53574438419,833.8040517881401,277.8772422177218,0.021204115382442445,2.6408580263151236
-3157.5328383367123,833.7830477552604,358.7742651544264,0.2045598999228012,2.845417926237925
-3157.3283252449683,833.7786719168588,352.3506460180773,0.21367969299663156,3.0590976192345565
-3157.1165470345104,833.7502289779388,76.49163145025176,0.1399606159176935,3.19905823515225
-3157.0838540003056,833.8863176972455,328.93914647299124,0.6131869517115212,3.8122451868637715
-3156.55858591742,833.5699450074463,8.45886936484112,0.029747330701558904,3.8419925175653304
-3156.529162186638,833.5743208217426,346.7887938141211,0.45186181229094674,4.293854329856277
-3156.08925924863,833.4710517434157,313.97261933231493,0.02249701617108635,4.316351346027363
-3156.0736392433973,833.4548612779147,259.9514239188246,0.19153463070319876,4.507885976730562
-3156.107058789471,833.2662647543549,346.7105306529078,0.019035810046407933,4.52692178677697
-3156.0885327367505,833.2618889761704,256.2189899737889,0.01982408784772762,4.5467458746246985
-3156.093255063922,833.2426355586795,170.27978873383597,0.24102960956108704,4.787775484185786
-3156.330824445805,833.283330293927,220.09484030151435,0.04416171448738896,4.831937198673175
-3156.364607247813,833.2548877322467,258.1018856410552,0.0880953687595609,4.920032567432735
-3159.559079945495,834.457370625932,76.24557139934326,0.03513985710555456,0.03513985710555456
-3159.5507250589767,834.491502801788,347.6188235775544,0.24694520176685758,0.28208505887241214
-3159.3095231177367,834.4385541831305,323.952822449247,0.04313068385863443,0.3252157427310466
-3159.2746505479245,834.4131738804372,265.41752929586414,0.06365416059071312,0.3888699033217597
-3159.2797361310204,834.3497231987617,190.3745403209876,0.12149749385699038,0.5103673971787501
-3159.399247333831,834.3278436782862,340.70015872652965,1.1346433349716634,1.6450107321504135
-3158.3283688356746,833.9528306921358,249.19856496957794,0.027617773448851014,1.6726285055992645
-3158.3381767459423,833.9270131340318,339.9138309437502,0.6408961976797545,2.313524703279019
-3157.7362616606415,833.706908235659,80.72510775009617,0.10818476493999209,2.4217094682190115
-3157.718825375736,833.8136786404245,353.9861068721899,0.6056113109733041,3.0273207791923156
-3157.1165470345104,833.7502289779388,76.49163145025176,0.1399606159176935,3.167281395110009
-3157.0838540003056,833.8863176972455,328.93914647299124,0.6131869517115212,3.7804683468215305
-3156.55858591742,833.5699450074463,348.10109614372993,0.47963256739733845,4.260100914218869
-3156.08925924863,833.4710517434157,303.01099854917976,0.036005543162195106,4.296106457381065
-3156.0696434281053,833.4408587189969,257.9044996490447,0.1785580066967901,4.474664464077855
-3156.107058789471,833.2662647543549,347.2243406638204,0.5698901317206398,5.044554595798495
-3159.559079945495,834.457370625932,76.24557139934326,0.03513985710555456,0.03513985710555456
-3159.5507250589767,834.491502801788,347.6188235775544,0.24694520176685758,0.28208505887241214
-3159.3095231177367,834.4385541831305,323.952822449247,0.04313068385863443,0.3252157427310466
-3159.2746505479245,834.4131738804372,265.41752929586414,0.06365416059071312,0.3888699033217597
-3159.2797361310204,834.3497231987617,206.14073255709772,0.04370168597097723,0.4325715892927369
-3159.3189677720593,834.3304692200014,170.83229061287977,0.07690283086934506,0.509474420162082
-3159.3948882626046,834.3427217508046,253.6701390723094,0.015503501018212766,0.5249779211802947
-3159.399247333831,834.3278436782862,340.70015872652965,1.1346433349716634,1.659621256151958
-3158.3283688356746,833.9528306921358,249.19856496957794,0.027617773448851014,1.687239029600809
-3158.3381767459423,833.9270131340318,339.9138309437502,0.6408961976797545,2.3281352272805638
-3157.7362616606415,833.706908235659,260.3716806591871,1.1619424341613578,3.4900776614419216
-3157.9306035861937,832.5613335168922,169.0237916562714,0.4688217402110327,3.958899401652954
-3158.390848856606,832.6505978163483,88.08277646497508,0.10857845304031848,4.067477854693273
-3159.559079945495,834.457370625932,76.24557139934326,0.03513985710555456,0.03513985710555456
