id,name
7188,小倉記念病院横
7189,西小倉駅前広場
7190,セントシティ横
7191,京町三丁目(博労町筋)
7192,リバーウォーク横
7193,松本清張記念館横
7194,小倉城 大手門横
7195,平和通り交差点西
7196,平和通り交差点東
7197,小倉北区役所
7198,商工貿易会館
7199,勝山弓道場前
7200,医療センター横
7201,男女共同参画センター・ムーブ
7202,原町緑道
7203,三萩野交差点
7204,三萩野公園(メディアドーム)
7205,福岡銀行　小倉支店
7276,古船場町（浅香通り）
7350,南小倉駅前自転車駐車場（南棟）
7538,木町公園
7617,堺町公園
7763,レインボービル前
7764,あるあるCity前
7985,THE OUTLETS KITAKYUSHU
8104,URアーベインルネス片野
9875,北九州市立大学
