id,dist
7193,416.7210659722413
7192,520.2459355800796
7194,562.8546233038985
7205,670.334653628501
7197,811.2274417752606
7763,836.386787589858
7190,874.1994405543911
7199,902.1152577709751
7188,933.6741972199779
7195,993.7569723004177
7196,1017.5304732797867
7764,1025.737482785176
7191,1073.3203332482422
7201,1092.8118597673501
7198,1119.0892368360942
7200,1142.3718484069161
7617,1199.2479792513977
7276,1410.1018260582798
7202,1695.6931486203912
7538,1735.6038037839255
7203,1849.2279991817675
7350,2174.145451567792
7204,2372.5676057760393
8104,2628.7926187220455
9875,4943.414484065766
7985,6284.42798454696
