begin_x,begin_y,begin_z,end_x,end_y,end_z
67.72725291331238,59.44501183326952,15.15,63.05323878992143,53.99185256640751,16.71
83.67418848624311,53.79336135258372,11.94,85.98086367731497,47.85733825620272,12.19
80.72527680101716,62.596995349518174,8.89,74.75843480282026,65.2861522375188,9.95
62.97186946034553,53.10846878251018,17.04,63.05723460521329,46.29951078714687,18.75
72.21527999766975,34.300976829834134,16.9,69.37243904565054,41.65379432209704,19.59
67.72725291331238,59.44501183326952,15.15,69.6423382058028,53.10668053428103,17.74
80.69657958210479,51.00989760946639,14.65,77.52499200836982,57.77325710067316,13.28
63.62391386474645,58.44286237430356,15.7,58.48493214379221,63.39254564343102,13.38
47.83499462380628,90.48878267060476,6.87,41.499084595040365,90.38472593289282,4.75
66.75953910086501,33.78881720908261,17.57,72.92762488739355,33.52982714296726,16.07
73.5756734765026,44.14598404595996,19.08,81.3377263084445,44.63966112411576,15.16
19.334297172415702,20.706348600890703,4.35,25.17436284908752,23.40179597346728,4.35
66.40863386707154,56.35533320006431,16.58,67.53400075557478,48.60224550380824,19.25
70.07860858446404,90.92197699652858,3.94,74.41733747929426,86.45446445538376,2.69
76.45556653395258,53.542116387151765,15.77,70.95659818081711,47.75449869973744,19.35
80.2959082851356,34.98667771638343,12.79,72.46120426607088,36.23817085653677,17.78
68.78033187061718,20.945295894364268,7.55,61.85267792275258,20.002473949095588,7.1
69.9645462206839,41.71371982078684,19.53,68.87332539013396,35.49121633047489,18.27
60.02186800731553,39.32243542222686,18.07,52.36733893231909,41.20613871854689,14.24
76.87367411582795,49.95117663009728,16.89,80.32242596843986,55.72860362337263,13.02
59.3647380198187,59.05479373200211,14.48,59.23832495422831,65.118560705846,13.01
54.49674522681047,50.18545711937383,14.44,61.62418993925763,52.27871188199189,16.81
77.52499200836982,57.77325710067316,13.28,83.69307779488801,57.02854116323994,10.46
38.77793438143999,34.37657007233549,8.65,36.2424079509385,40.385049508306864,7.64
9.761776757430722,11.769285295667542,4.15,16.32217895439972,9.799876304576484,3.92
62.225015256744086,63.31433221433036,13.82,66.71921769201175,57.52561618935817,16.13
49.69050594286384,34.31663224837471,12.49,41.92445729563008,36.009613377925675,10.06
66.38102641597354,57.978431212170285,15.92,63.37145098951068,51.182920392818495,17.7
42.2797216006501,26.0464832388974,7.29,48.22186219522648,28.751368988294463,10.12
63.01473366074159,57.587750081223824,15.96,56.90404231204813,54.93645892081427,14.49
86.26093400365907,45.91451481808029,12.16,92.52637238092058,42.43728991366988,8.16
77.52499200836982,57.77325710067316,13.28,83.04611897358303,54.98026873713818,11.89
25.96989334805031,30.501874565233987,4.84,19.623448897147565,26.506856220038006,4.07
42.17074481996588,62.358773752917145,6.83,50.04686001568792,62.31765466757834,10.64
47.68642294614849,63.75411292711009,9.36,51.481720961317,56.70043209450042,12.17
79.58029409199965,63.38360697449914,8.87,77.29505100113613,57.74911889239464,13.31
92.76139897126052,57.60339528868745,5.75,89.43324808927373,50.65088383614906,9.39
57.775130045621545,94.5570299417327,7.04,52.82540466711304,99.72674321329126,5.59
69.43019673940998,36.867031821597095,18.68,68.2979279881374,44.55112171615929,19.68
74.54665659236213,48.59509160653954,18.3,73.88553078957344,41.605496085671845,18.74
83.06391851442389,44.73624931904135,14.18,77.93874051901864,49.28767163394605,16.6
81.59563802272119,53.187598686704646,13.48,77.9932289093556,47.3368776294075,16.93
