begin_x,begin_y,begin_z,end_x,end_y,end_z
54.52907500508002,42.65730955480936,15.3,59.3367673127757,39.94050857695519,17.81
78.57262212664402,63.99009059021443,9.14,73.67556885878872,64.90538314145394,10.61
42.68802127226833,46.5597496121318,9.21,42.77592920867888,40.60329292859134,10.47
62.99184853680482,75.96882567458103,9.62,59.72109209264278,79.31993645652568,9.65
41.91828194471979,48.26824639738377,8.51,37.81784894365198,44.93792104990512,7.51
61.93005143703662,85.86444133618211,8.07,59.751968847163255,82.4067370137115,9.18
72.27812327453543,38.23161304465423,18.39,69.88099735548958,34.27324435734696,17.48
69.04223940018572,21.620067242584184,8.03,70.05209090115977,26.39098058754037,11.57
8.174711574786674,11.654256900564034,3.96,3.672154253000602,12.275047761477596,3.2
65.3762604980954,51.88752131017517,18.04,61.19772747086385,47.75584008686662,17.9
76.45629304582195,42.75479749833087,17.78,82.03118188951305,41.566589125332136,14.36
38.09283368690016,69.4283181852887,5.06,42.67567057045807,66.0771736567748,7.03
65.45290750051007,79.39275406804913,7.95,60.64376216907565,79.20825271495814,9.49
45.41607334863805,52.64128583103968,9.58,39.93926360755963,51.95368870243844,6.92
62.99184853680482,75.96882567458103,9.62,60.30266484553931,80.10662684843182,9.39
42.22123739501097,52.95289083253863,7.78,45.62530876754306,55.09649860108978,9.17
39.64865885907871,47.31586230704684,7.68,35.49228444392489,44.52295004017971,6.58
82.32432942953679,54.341891815171,12.61,78.10620150533167,56.17250095774148,13.8
93.98520821830084,45.40654630269116,7.45,89.26070151986478,47.33061774727217,10.29
59.4377524628762,75.2392327904187,10.47,60.649574264040936,80.60293425644682,9.36
84.03744442183653,39.54873551886615,12.65,86.6441690157221,43.561075190778936,11.97
61.67686204992115,79.49505586064112,9.23,59.36328499606964,83.2523219912646,9.27
17.220147627212075,31.30529788262035,3.36,22.51133358519159,29.89840049254024,4.25
65.22587254075387,79.7599670027098,7.96,62.99184853680482,75.96882567458103,9.62
63.286812356512286,37.75707924665884,18.66,66.59897997733165,35.47064131387804,18.5
64.80667519107443,63.073433776960215,13.92,67.24630205457134,58.01687328938907,15.96
72.48190985440985,31.374634792529218,14.72,75.62806951265493,35.398181377959865,15.81
80.43794135595873,51.42032238202318,14.75,81.46704542152271,46.77929669907597,15.03
19.64597076515997,3.642980552515333,2.64,15.40023538984654,5.474403421272753,3.34
64.42162389932766,61.051431832540175,14.82,63.19200255732208,56.45054864251123,16.15
71.9762575920483,39.133254596021295,18.91,67.3095085873717,36.44659968759438,18.66
72.00422829909131,30.74254558694811,14.36,70.05209090115977,26.39098058754037,11.57
50.60809043619048,82.82171491811481,8.99,51.80356572026342,88.3464033105839,8.28
61.03898462700393,60.87309327753059,14.62,56.66356688267762,60.35371627261282,13.53
52.42618639388259,27.484402070562197,10.55,49.87576647001772,30.989030396072536,11.38
47.99373746766621,77.43288111287596,8.81,51.96848391502333,73.85238444312398,10.12
64.89894219871154,60.65854947487,15.07,67.85620877044556,55.87433487723302,16.78
92.5652407660351,32.45582581446396,5.3,88.67803899915387,28.42747353691267,4.82
92.9862543953983,38.66320522156349,7.15,89.68135189329327,41.70611733779149,9.86
68.58308389758773,52.79775927056059,17.98,62.97186946034553,53.10846878251018,17.04
57.32178663798882,44.631612096074825,16.76,60.70297288657383,41.79779423124458,18.48
64.90366452587276,63.57087162129292,13.71,66.3174566272385,59.65911594480611,15.25
73.25128592601338,35.27965091859627,17.01,71.13786289267912,39.49953996761267,19.13
48.64432884832839,74.583792805721,9.19,53.60349888116966,77.10942696914981,10.1
47.43577635058615,27.492454968382745,9.09,43.81484118449999,23.11275211064676,6.16
74.4805440120843,51.76725728998617,17.21,71.99950597193008,48.58436075822411,18.99
71.14839731480564,40.04560678182581,19.22,72.09576879485901,35.20897974024334,17.39
62.97186946034553,53.10846878251018,17.04,64.54077184621403,57.334296764338205,16.11
80.62538141873104,60.26208701568617,10.36,84.78393536950328,57.1738201012488,9.88
66.9985615064968,56.426409540396655,16.54,61.78220627124819,58.63864579016806,15.31
65.9389439423367,48.4327871776332,19.09,68.2979279881374,44.55112171615929,19.68
73.29051756705228,32.54886844188221,15.26,69.81851733456891,34.77824035466936,17.7
73.30504780448096,43.72608485232817,19.11,71.13786289267912,39.49953996761267,19.13
91.85507541192976,40.77770781694569,8.37,90.1931795065548,46.05715608537,9.73
61.825433727589264,44.8726349823796,18.64,56.16154717967323,46.49983225024474,15.8
7.048981430348741,21.17931949989288,3.23,3.1203684868205106,18.769205508211947,2.77
58.64948708261743,37.22439523953828,17.12,60.03167591758299,32.60120481320048,16.01
