begin_x,begin_y,begin_z,end_x,end_y,end_z
53.86177385138104,38.55586672225133,14.98,64.30974107116597,50.01645340938827,18.31
75.48567318589711,33.574557858665855,14.83,89.50480950858216,36.49982488065432,8.29
57.19028798930252,50.41571220940356,15.53,56.95380837522386,34.99741265477009,15.77
46.30895643834416,25.935080137656595,8.06,61.2972595972153,29.88453254729269,14.64
76.360030222893,66.81633829647085,8.4,60.43198395861751,67.7530086441167,12.3
76.29282787480079,38.40380329549932,17.0,61.825433727589264,44.8726349823796,18.64
79.68854436081449,62.75655376705414,9.36,65.20371392868647,67.49247732455166,11.98
65.25384324779687,64.81063714880406,13.18,74.09621923221721,52.46916425503518,17.04
80.62538141873104,60.26208701568617,10.36,86.98308680363999,47.04132057851348,11.67
60.29612623870466,43.52619500205643,18.34,64.54077184621403,57.334296764338205,16.11
50.12023771468011,43.36789217847009,13.12,65.5942140594535,46.80746659414688,19.38
57.06205864403871,38.62742575755255,16.65,42.77592920867888,40.60329292859134,10.47
61.07603673243469,48.09118536263716,17.81,64.36386620556823,62.6711878674077,14.19
36.14360233645643,44.031507226460135,6.91,40.75332015924297,29.519043142426423,8.23
68.58453692132646,36.1317196102109,18.64,63.57596408125447,20.934556724585637,8.01
51.481720961317,56.70043209450042,12.17,52.61253668885084,42.07684830215676,14.45
91.85507541192976,40.77770781694569,8.37,77.4359943041449,41.61801785685024,17.21
61.752782540466455,32.0228165472024,16.09,62.5334195460762,46.32455103153944,18.64
70.49199383917818,38.92841937860097,19.15,62.52688093923121,52.37796183714494,17.08
69.9645462206839,41.71371982078684,19.53,69.31831391124828,26.07019550103049,11.47
66.09223794716604,58.48622089457115,15.75,72.99882305076729,46.07996074917555,19.24
89.10849728283951,44.95088881602511,10.49,84.7243613960601,59.54513583642952,8.65
49.108206678097936,52.61982656288492,11.51,42.67567057045807,66.0771736567748,7.03
86.85231466682308,28.67173750629645,5.68,80.80265031530121,42.424768429976254,15.27
54.27915492138703,39.96778941742486,15.21,39.81539333352236,38.80363927051663,9.24
42.38288628635871,58.211318045336114,7.17,33.72286478160445,45.01796339432505,5.63
28.85087617331468,32.39499011899693,5.64,41.71703815639847,41.92166946465924,9.86
52.36733893231909,41.20613871854689,14.24,38.77793438143999,34.37657007233549,8.65
58.49946238121058,90.26682437062765,8.04,43.369489407450985,94.57667787315452,4.68
49.88048879717895,30.69960069115507,11.31,65.70863967916833,29.348152074422384,14.63
35.971055767047496,20.118817825850883,3.97,20.621676208180727,20.04587920923449,4.31
61.03898462700393,60.87309327753059,14.62,68.95033564848332,48.15557129531759,19.32
75.40612013600497,41.89975654872924,18.28,77.84247769607937,57.56674079176148,13.2
77.94055679869207,44.30025886653286,17.14,63.286812356512286,37.75707924665884,18.66
64.08924471825475,32.56541926836478,16.88,49.88048879717895,30.69960069115507,11.31
61.18791956060672,99.865598076403,4.99,59.62737206125662,84.11575395571548,8.97
42.17074481996588,62.358773752917145,6.83,53.567173287608256,53.08388035857355,13.56
70.2453430589077,39.2906817367844,19.2,67.41666908837216,23.85370196050493,10.08
58.21830228705211,32.7143763618089,15.33,68.2979279881374,44.55112171615929,19.68
60.02186800731553,39.32243542222686,18.07,75.05594141408086,35.5457847954114,16.27
68.2979279881374,44.55112171615929,19.68,59.8355177123576,31.1661763210492,15.02
48.22186219522648,28.751368988294463,10.12,35.32663973728529,37.11705241120198,7.6
75.19906425270806,63.8872974813479,10.57,71.99950597193008,48.58436075822411,18.99
65.45290750051007,79.39275406804913,7.95,75.03087675452566,66.5616097664953,9.19
58.49946238121058,90.26682437062765,8.04,44.10108686175437,85.45173202232671,6.51
76.63065589491464,38.50845878237893,16.71,91.46457528116272,33.473466361002785,6.21
75.91068263055215,52.690016204156855,16.39,87.62496004184908,41.77856446344824,11.16
58.48493214379221,63.39254564343102,13.38,67.54417192176662,51.51063308217878,18.57
45.57881200778984,60.38187546050182,8.54,39.64865885907871,47.31586230704684,7.68
61.1603121094984,62.60057089619349,14.07,67.78428409520244,49.21523974886848,19.11
77.94055679869207,44.30025886653286,17.14,64.26469733515148,48.21727437153845,18.89
58.06973060939433,22.180278842879197,8.27,66.33561942401404,34.768847225927644,18.16
59.97355496788887,93.07581277318332,7.11,52.44580221440719,80.96477419977997,9.55
56.16154717967323,46.49983225024474,15.8,41.17324402080209,44.20456383906103,9.11
70.49199383917818,38.92841937860097,19.15,84.8732963296629,43.56688855222127,13.0
55.67623724971597,36.673812562749504,15.49,68.36876289558678,27.733146302254,13.02
60.082168492628085,40.69273656771691,18.21,52.42618639388259,27.484402070562197,10.55
61.1603121094984,62.60057089619349,14.07,64.26469733515148,48.21727437153845,18.89
57.06205864403871,38.62742575755255,16.65,70.2224579349606,33.53877329077785,16.94
81.32864491005672,40.20034655427023,14.51,95.52250733776914,33.460494422633445,4.66
54.25881258899306,65.41664963294775,11.95,63.05323878992143,53.99185256640751,16.71
83.69307779488801,57.02854116323994,10.46,82.4104210862739,41.15560381742314,14.06
61.62418993925763,52.27871188199189,16.81,51.44466885588623,64.67790295357854,11.1
65.1550376333148,48.72028460127232,18.79,55.67623724971597,36.673812562749504,15.49
65.67413036529067,31.618431244738957,16.32,61.26238702740296,45.35467587144295,18.35
47.83499462380628,90.48878267060476,6.87,59.431940367900594,80.62616359739937,9.49
54.67474063526033,33.11874923857326,14.07,61.85267792275258,20.002473949095588,7.1
76.87331085989327,35.30738260864443,15.07,85.98086367731497,47.85733825620272,12.19
74.8416204120799,38.58091240097109,17.7,73.90841591351021,52.94663193525825,17.06
62.225015256744086,63.31433221433036,13.82,61.04988230507544,78.10792584594803,9.63
70.10694254744173,37.66807550338856,18.8,54.27915492138703,39.96778941742486,15.21
45.869780012205446,70.35821738019037,8.31,57.603309988081975,80.65743384023324,9.86
59.055607218617226,45.66097861972555,17.51,46.02706983231632,51.95011208967283,9.96
64.30974107116597,50.01645340938827,18.31,75.90160123216438,40.33809122102784,17.67
66.78678329603866,31.65421773959103,16.22,51.66371218505872,27.433400340865447,10.28
73.90841591351021,52.94663193525825,17.06,60.33317834413544,48.98095289224596,17.08
75.36616198308639,41.53796788623454,18.19,85.04184708377997,53.12322182892701,11.39
64.80667519107443,63.073433776960215,13.92,51.58379587922156,58.26227580655868,11.88
75.40612013600497,41.89975654872924,18.28,63.40051146435773,34.312606570003275,17.55
68.3705791752602,36.310629086228445,18.7,53.63255935601672,34.32334171125185,14.01
75.05594141408086,35.5457847954114,16.27,88.98281072912881,43.49176196170146,10.48
18.373485222748,8.387205886343514,3.56,4.117506030039286,10.312828314146309,3.23
73.23857196826845,35.32482672502301,17.07,68.78033187061718,20.945295894364268,7.55
74.23062392839131,49.087365815381176,18.33,59.921972625029404,44.25822463351806,18.13
72.92798814332822,29.77403614559381,13.28,58.20558832930717,35.314539170312806,16.28
25.02470140361536,32.730927111485755,4.63,37.7186800732249,42.36171374826823,7.92
90.40641074075168,32.44285350578705,6.07,85.98086367731497,47.85733825620272,12.19
44.58784981546069,53.14199842461022,9.02,46.18290662868846,37.65734136864168,11.76
76.45629304582195,42.75479749833087,17.78,64.08924471825475,32.56541926836478,16.88
63.05723460521329,46.29951078714687,18.75,65.9396704542164,32.02952644177345,16.55
45.41607334863805,52.64128583103968,9.58,43.20348144488702,36.82096343586873,10.63
48.48921856382562,48.1792688661598,11.71,54.82476533666717,34.758559510867975,14.63
43.63575600824608,80.19909868779578,6.85,52.75783906308615,92.51537244223918,7.52
72.94760396384251,46.31203091144706,19.27,57.056973060932464,46.17609789718564,16.31
70.07860858446404,90.92197699652858,3.94,56.72277760018611,97.28129131664882,6.37
68.57581877887337,37.0897693910019,18.91,84.03744442183653,39.54873551886615,12.65
69.8301415245098,43.84950621432083,19.76,84.8732963296629,43.56688855222127,13.0
76.81337363052573,51.53030468928141,16.4,63.05723460521329,46.29951078714687,18.75
36.2424079509385,40.385049508306864,7.64,31.121225770825124,27.22178712269247,5.6
60.03167591758299,32.60120481320048,16.01,64.71985702245762,46.48865362674915,19.11
61.8552207143057,21.32921909000293,8.27,53.63255935601672,34.32334171125185,14.01
65.78129086629114,20.23023910513184,7.33,58.92883089709216,33.61436814865087,16.13
90.1931795065548,46.05715608537,9.73,83.31056929470469,58.90639351830343,9.72
46.119700095898416,49.11553388905284,10.36,58.47803028101255,39.49596210678829,17.43
74.54665659236213,48.59509160653954,18.3,72.21527999766975,34.300976829834134,16.9
37.31909854407008,43.14877129224929,7.59,39.80703844700396,29.189338960139523,7.96
54.27915492138703,39.96778941742486,15.21,46.70199936066432,52.90952559358151,10.1
68.36876289558678,27.733146302254,13.02,62.55158234285173,40.99863211844106,19.01
20.621676208180727,20.04587920923449,4.31,20.047731829933223,5.934594605707498,3.02
59.78902095260437,23.63043427283949,9.71,69.88099735548958,34.27324435734696,17.48
68.87332539013396,35.49121633047489,18.27,65.78129086629114,20.23023910513184,7.33
57.928787306385566,52.78211195768594,15.34,58.83874342506317,37.90690916719044,17.35
60.62596262822447,56.22659078955037,15.55,73.1444886809476,65.95785120845909,10.32
43.82791839817962,83.1920194454773,6.66,49.23825230303518,69.99001415315246,9.71
8.209947400533707,24.243857768969225,3.0,4.117506030039286,10.312828314146309,3.23
61.825433727589264,44.8726349823796,18.64,75.5419778559178,38.67259732477018,17.44
46.70199936066432,52.90952559358151,10.1,53.41315277090955,66.39491800866755,11.58
26.915448548430277,28.401973355632613,4.9,23.82050797709965,43.09510882937131,2.89
82.20518148266075,44.4151819950461,14.7,69.6423382058028,53.10668053428103,17.74
64.51788672226695,85.90017352047269,7.07,54.62679085175803,97.31165398609464,6.47
75.48567318589711,33.574557858665855,14.83,61.05896370346322,28.95357846904248,13.97
75.5419778559178,38.67259732477018,17.44,60.082168492628085,40.86536215706258,18.27
80.2959082851356,34.98667771638343,12.79,65.27309581238679,34.633764816258065,18.12
63.661692482056914,33.40905393010144,17.22,49.38537095695423,35.63926664403597,12.74
62.90684664787175,52.87867812344844,17.13,59.30661707012458,67.26367295204213,12.36
69.88099735548958,34.27324435734696,17.48,67.41085699339655,18.835881852544663,6.08
66.1801458835766,35.819073147156736,18.49,52.36733893231909,41.20613871854689,14.24
59.3647380198187,59.05479373200211,14.48,52.646682746793815,46.57763537252926,14.12
46.02706983231632,51.95011208967283,9.96,59.921972625029404,44.25822463351806,18.13
58.24009764319514,44.32127596438358,17.23,69.81851733456891,34.77824035466936,17.7
80.69657958210479,51.00989760946639,14.65,94.2997878585329,54.51579254195163,5.76
61.4204033593832,37.57236268752018,18.22,67.1413210891893,52.57690798788486,18.02
60.62596262822447,56.22659078955037,15.55,74.54665659236213,48.59509160653954,18.3
71.64278864316098,43.60355742598275,19.51,56.16154717967323,46.49983225024474,15.8
66.38102641597354,57.978431212170285,15.92,57.056973060932464,46.17609789718564,16.31
93.2921158931773,42.25393917654833,7.76,81.39330446659584,52.964514496026105,13.63
86.52756386038884,56.8542056571253,9.07,82.03118188951305,41.566589125332136,14.36
72.48190985440985,31.374634792529218,14.72,81.3377263084445,44.63966112411576,15.16
53.89446688558528,57.5318742841264,12.92,41.91828194471979,48.26824639738377,8.51
68.58308389758773,52.79775927056059,17.98,74.46528726279655,39.26205867184868,17.95
65.9389439423367,48.4327871776332,19.09,68.53440760221606,33.64746880508041,17.45
82.78275842027574,56.26011750357323,11.45,94.72951963034916,46.59865112935438,6.93
60.62596262822447,56.22659078955037,15.55,62.55158234285173,40.99863211844106,19.01
74.23062392839131,49.087365815381176,18.33,88.88146232309361,51.71629025942376,9.46
48.30359478073706,59.696215274372335,9.98,63.36527563860038,60.03323633259147,15.17
60.29612623870466,43.52619500205643,18.34,65.20625672022926,58.22785697603027,15.93
42.69165383161518,32.02192189453238,9.49,56.95380837522386,34.99741265477009,15.77
54.49674522681047,50.18545711937383,14.44,67.24630205457134,58.01687328938907,15.96
46.876362209757005,39.03888742579257,12.08,58.146377611808994,28.14339154098164,12.75
46.29079364156861,40.71599187700743,11.7,61.11127255819205,38.84612716992175,18.31
68.57581877887337,37.0897693910019,18.91,65.89971230129781,51.752056604289,18.24
63.242858388301855,77.75454531515113,9.07,49.79112783702966,72.2903284459875,9.66
47.95922815378856,35.80386566701338,12.19,44.92349829995611,50.92405653756395,9.51
73.30504780448096,43.72608485232817,19.11,67.77810874429215,29.19381257840089,14.32
47.54547964312941,22.914536466105524,6.47,61.85267792275258,20.002473949095588,7.1
51.37274418063278,60.36399661366076,11.59,66.76789398738342,57.399113039605496,16.13
69.9645462206839,41.71371982078684,19.53,81.92656418005538,52.06143399066448,13.63
48.02679375780513,51.96978345481169,11.18,37.155633373048914,40.57914310758185,7.98
58.65457266571335,96.50792758889402,6.36,66.39446688558785,83.36711988932848,6.83
50.47259597221232,44.70941929117416,13.1,58.21830228705211,32.7143763618089,15.33
66.46094272180038,48.64248614910982,19.16,69.88099735548958,34.27324435734696,17.48
57.19028798930252,50.41571220940356,15.53,41.91828194471979,48.26824639738377,8.51
62.97186946034553,53.10846878251018,17.04,54.660936909711324,66.8096349374216,11.76
84.85477027694236,56.72725311240503,10.03,71.31840109267178,49.02655846954813,19.11
67.19762575919967,48.93892417130915,19.26,59.82135073086359,34.726354470000096,16.8
64.36386620556823,62.6711878674077,14.19,68.95033564848332,48.15557129531759,19.32
79.7444857749005,56.80503395028766,12.77,64.3874778413847,55.02631368991203,16.82
90.40641074075168,32.44285350578705,6.07,75.77773095811678,36.07178473535014,16.1
42.69165383161518,32.02192189453238,9.49,37.85562756095212,45.88902713378243,7.22
84.03744442183653,39.54873551886615,12.65,70.31145563918552,31.87296190900271,15.76
67.78428409520244,49.21523974886848,19.11,68.36876289558678,33.65328378209081,17.39
45.37066635668887,37.7289022061933,11.56,39.12157449651912,24.250121703411832,5.9
54.49674522681047,50.18545711937383,14.44,39.904754293681975,52.82055962898058,6.84
63.88073581121908,32.44285350578705,16.7,52.36733893231909,41.20613871854689,14.24
52.317936125078056,56.63919069448061,12.45,57.14851355671051,71.57451224305674,11.29
61.825433727589264,44.8726349823796,18.64,70.31145563918552,31.87296190900271,15.76
75.40612013600497,41.89975654872924,18.28,63.37944262009439,51.89601577927573,17.56
84.03744442183653,39.54873551886615,12.65,70.48945104762505,46.9787211917824,19.53
67.00473685739676,60.0658655236326,15.1,62.45895207926963,75.06990077603167,9.94
76.46864374763221,66.45703647585047,8.53,80.69657958210479,51.00989760946639,14.65
73.1444886809476,65.95785120845909,10.32,84.41777338641175,56.29453823054815,10.48
68.95142541628738,33.49672637718103,17.28,62.5334195460762,46.32455103153944,18.64
67.19762575919967,48.93892417130915,19.26,81.75801342593832,44.71389096397654,14.96
73.90841591351021,52.94663193525825,17.06,86.6441690157221,43.561075190778936,11.97
89.41762808404097,51.513315574669065,9.29,77.46287524338385,42.16226345479888,17.27
68.58453692132646,36.1317196102109,18.64,54.52907500508002,42.65730955480936,15.3
49.3105402342233,30.800700051011408,11.09,63.286812356512286,37.75707924665884,18.66
97.29338002382832,38.379651985701216,5.03,85.98086367731497,47.85733825620272,12.19
49.69050594286384,34.31663224837471,12.49,36.430211269645504,39.09523941531092,7.89
49.3105402342233,30.800700051011408,11.09,61.8552207143057,21.32921909000293,8.27
56.140841591344575,45.27329280160514,16.14,68.3705791752602,36.310629086228445,18.7
80.58869256923495,33.67699098648941,11.86,75.19652146115493,48.25036148427773,18.01
82.78275842027574,56.26011750357323,11.45,67.19254017610376,55.42238724124034,16.93
70.2224579349606,33.53877329077785,16.94,82.4104210862739,41.15560381742314,14.06
44.00990962192133,38.08402073956544,11.08,28.4436662695005,34.26877137582735,5.46
75.43554386678672,43.40366688941375,18.42,63.37145098951068,51.182920392818495,17.7
80.30898549882555,41.40201668688761,15.36,78.10620150533167,56.17250095774148,13.8
70.2224579349606,33.53877329077785,16.94,65.28871581760922,48.600457029672455,18.84
79.58029409199965,63.38360697449914,8.87,64.90366452587276,63.57087162129292,13.71
47.95922815378856,35.80386566701338,12.19,46.569774200108654,50.27398255320085,10.53
80.19347011129635,61.22485293210464,10.03,86.98308680363999,47.04132057851348,11.67
75.22412891226325,64.45980664002295,10.27,81.92656418005538,52.06143399066448,13.63
54.52907500508002,42.65730955480936,15.3,65.89971230129781,51.752056604289,18.24
63.11063322774618,66.966940099624,12.49,60.03131266164831,81.92966281623926,9.17
88.88146232309361,51.71629025942376,9.46,99.45838540001174,42.13453709260036,4.56
89.18114846996231,45.505368208968186,10.45,79.7444857749005,56.80503395028766,12.77
74.02138850948629,34.10013956674153,15.94,87.56865537182838,40.495513045716685,10.82
39.10995030658856,44.38745738317167,8.08,45.939888407775136,30.739861532521356,10.2
57.056973060932464,46.17609789718564,16.31,55.32351573624908,30.279990548578287,12.91
45.57881200778984,60.38187546050182,8.54,39.65665048966242,75.14496097661099,5.48
75.22412891226325,64.45980664002295,10.27,67.1413210891893,52.57690798788486,18.02
58.146377611808994,28.14339154098164,12.75,52.36733893231909,41.20613871854689,14.24
57.65961465810267,73.70449247875214,10.88,43.72911278369755,71.53742524496575,7.34
53.86177385138104,38.55586672225133,14.98,62.40555345673673,25.3328709995701,11.38
58.146377611808994,28.14339154098164,12.75,72.31045305280497,34.37120251021462,16.89
5.81391124930223,8.568940392140505,3.37,20.047731829933223,5.934594605707498,3.02
