begin_x,begin_y,begin_z,end_x,end_y,end_z
87.56865537182838,40.495513045716685,10.82,97.59524570631548,40.40651613351042,5.2
41.55829531253853,28.366183597116525,8.05,42.45408444973246,36.98197889371805,10.38
49.87576647001772,30.989030396072536,11.38,58.92883089709216,33.61436814865087,16.13
66.76789398738342,57.399113039605496,16.13,68.95033564848332,48.15557129531759,19.32
35.971055767047496,20.118817825850883,3.97,43.11593676440083,26.240654880987822,7.48
75.91068263055215,52.690016204156855,16.39,77.78544651418932,43.91255826692067,17.3
65.27309581238679,34.633764816258065,18.12,72.92798814332822,29.77403614559381,13.28
51.97247973031519,38.6654414370876,14.1,60.04547964313198,37.13315385623231,17.48
49.3105402342233,30.800700051011408,11.09,56.00171456800924,37.52540069777548,15.82
69.9645462206839,41.71371982078684,19.53,77.78544651418932,43.91255826692067,17.3
80.2959082851356,34.98667771638343,12.79,71.61590770393236,32.13777923108355,15.6
68.58453692132646,36.1317196102109,18.64,60.082168492628085,40.86536215706258,18.27
74.7293743279732,50.69827564931244,17.63,65.5942140594535,46.80746659414688,19.38
49.3105402342233,30.800700051011408,11.09,47.54547964312941,22.914536466105524,6.47
84.04289326087745,59.59787961820589,8.96,84.49296736508768,49.80944512965395,12.65
52.44580221440719,80.96477419977997,9.55,60.64376216907565,79.20825271495814,9.49
42.38288628635871,58.211318045336114,7.17,42.149675975702536,67.26680114672314,6.76
63.242858388301855,77.75454531515113,9.07,56.39330446659066,84.3699107647566,9.33
52.317936125078056,56.63919069448061,12.45,44.92349829995611,50.92405653756395,9.51
59.3647380198187,59.05479373200211,14.48,50.578666705408736,62.29932984243279,11.03
75.25028333963283,41.23923233220509,18.24,70.2224579349606,33.53877329077785,16.94
60.0480224346851,42.16047465774128,18.17,51.14098689372567,41.62383153501707,13.79
74.92117346197206,66.5651849164285,9.21,65.58549591700043,67.78741829914323,11.76
53.86177385138104,38.55586672225133,14.98,49.87576647001772,30.989030396072536,11.38
63.88073581121908,32.44285350578705,16.7,55.32351573624908,30.279990548578287,12.91
78.10620150533167,56.17250095774148,13.8,87.37612972596015,52.48838826444333,10.2
51.23507018104652,79.1541976588097,9.64,43.82791839817962,83.1920194454773,6.66
56.140841591344575,45.27329280160514,16.14,47.84008020691251,49.97397880630026,11.29
59.3647380198187,59.05479373200211,14.48,54.660936909711324,66.8096349374216,11.76
94.44835953619068,47.404841990683984,7.1,96.22577082909484,55.29900588351044,4.71
47.43686611839019,26.094355147644155,8.48,56.1484699659936,26.786477334890552,11.41
28.4436662695005,34.26877137582735,5.46,36.440019179912966,31.068209365254024,7.61
61.86321234488941,49.82017560989858,17.62,62.55158234285173,40.99863211844106,19.01
41.66945162884119,35.93312904131815,9.93,48.22186219522648,28.751368988294463,10.12
58.2244776379624,53.79112608484152,15.23,64.26469733515148,48.21727437153845,18.89
17.728705937051114,26.983776674078165,3.85,8.209947400533707,24.243857768969225,3.0
82.9800063933052,39.02547027225176,13.05,77.6237976228519,47.00107812830882,17.25
84.28627473772545,56.10544733352335,10.64,75.0265176832991,58.53047335065003,13.77
57.74062073174388,74.1025930198519,10.75,53.41315277090955,66.39491800866755,11.58
58.49946238121058,90.26682437062765,8.04,59.431940367900594,80.62616359739937,9.49
75.40321408851716,44.7080777891888,18.5,67.78428409520244,49.21523974886848,19.11
73.30504780448096,43.72608485232817,19.11,67.54417192176662,51.51063308217878,18.57
59.82135073086359,34.726354470000096,16.8,50.992778471992246,32.717954903052096,12.4
49.22190578593307,88.20437738018077,7.69,58.17398506291731,86.75014232748205,8.78
68.9223649414403,31.186306484137774,15.78,63.870927900961945,23.94184533171898,10.27
85.04184708377997,53.12322182892701,11.39,94.2997878585329,54.51579254195163,5.76
84.03744442183653,39.54873551886615,12.65,76.00694545349143,35.35613665634484,15.56
70.18576908546451,24.386138297210408,9.96,68.36876289558678,33.65328378209081,17.39
57.32178663798882,44.631612096074825,16.76,62.9253727005923,38.255764454489935,18.97
39.80703844700396,29.189338960139523,7.96,42.45408444973246,36.98197889371805,10.38
62.14546220685194,65.81663011785251,12.99,67.24630205457134,58.01687328938907,15.96
80.9966289849185,46.973802664075066,15.34,83.04611897358303,54.98026873713818,11.89
59.97355496788887,93.07581277318332,7.11,50.9048705355817,94.9450745909316,6.7
8.486385167530944,10.332075060640744,3.93,11.109819534442977,2.4145180088671867,2.79
63.7739385661533,66.59333920885037,12.51,64.54077184621403,57.334296764338205,16.11
83.06391851442389,44.73624931904135,14.18,89.43324808927373,50.65088383614906,9.39
65.485963790649,26.786924726998787,12.76,61.10364418354302,19.745173642867226,6.9
74.4805440120843,51.76725728998617,17.21,65.28871581760922,48.600457029672455,18.84
89.50480950858216,36.49982488065432,8.29,97.58907035540516,42.36305533864059,5.42
75.91068263055215,52.690016204156855,16.39,84.78393536950328,57.1738201012488,9.88
76.81736944581758,49.63239173896258,17.07,67.54417192176662,51.51063308217878,18.57
58.48493214379221,63.39254564343102,13.38,51.481720961317,56.70043209450042,12.17
62.14291941529882,64.47902419643401,13.36,53.41315277090955,66.39491800866755,11.58
61.752782540466455,32.0228165472024,16.09,69.88099735548958,34.27324435734696,17.48
65.3762604980954,51.88752131017517,18.04,74.7293743279732,50.69827564931244,17.63
67.82787480746788,25.280523959443883,11.07,59.78902095260437,23.63043427283949,9.71
58.146377611808994,28.14339154098164,12.75,59.830068873327,37.99725406897742,17.69
73.5756734765026,44.14598404595996,19.08,68.3705791752602,36.310629086228445,18.7
47.54547964312941,22.914536466105524,6.47,49.87576647001772,30.989030396072536,11.38
51.17585946353801,27.979651913424707,10.55,56.95380837522386,34.99741265477009,15.77
72.19857022463295,47.179933115872494,19.28,63.37145098951068,51.182920392818495,17.7
50.94010636133905,36.16347610762888,13.44,58.92883089709216,33.61436814865087,16.13
49.1314550579694,37.11615788647602,12.84,41.71703815639847,41.92166946465924,9.86
51.23507018104652,79.1541976588097,9.64,60.649574264040936,80.60293425644682,9.36
71.13786289267912,39.49953996761267,19.13,70.95659818081711,47.75449869973744,19.35
61.03825811513455,96.763335933669,5.89,62.26243061810955,88.0895950054323,7.53
39.81539333352236,38.80363927051663,9.24,36.440019179912966,31.068209365254024,7.61
64.08924471825475,32.56541926836478,16.88,70.39573101623891,39.334957995000046,19.15
46.569774200108654,50.27398255320085,10.53,55.789209845681725,47.16920184175315,15.57
64.26469733515148,48.21727437153845,18.89,59.3367673127757,39.94050857695519,17.81
56.31302490482915,73.99491418640027,10.75,64.66427886431663,74.36620373261978,9.62
42.69165383161518,32.02192189453238,9.49,47.87313649705143,39.99998972667117,12.39
60.02186800731553,39.32243542222686,18.07,63.92069396413766,31.294561832934345,16.04
53.77786173026235,74.08829543402295,10.48,59.431940367900594,80.62616359739937,9.49
73.30504780448096,43.72608485232817,19.11,69.81851733456891,34.77824035466936,17.7
57.65961465810267,73.70449247875214,10.88,66.35051291737742,71.75235056570646,9.9
8.893595071334799,15.385105318816525,4.09,16.32217895439972,9.799876304576484,3.92
63.36527563860038,60.03323633259147,15.17,57.05660980499778,54.63604730475871,14.57
45.62530876754306,55.09649860108978,9.17,50.04686001568792,62.31765466757834,10.64
55.039086338668106,95.9332521489398,6.87,55.27556595274678,87.46922785976308,8.82
42.68802127226833,46.5597496121318,9.21,36.2424079509385,40.385049508306864,7.64
74.23062392839131,49.087365815381176,18.33,65.5942140594535,46.80746659414688,19.38
75.25028333963283,41.23923233220509,18.24,74.7293743279732,50.69827564931244,17.63
90.40641074075168,32.44285350578705,6.07,81.46014355874304,33.98563050984386,11.46
56.31302490482915,73.99491418640027,10.75,49.23825230303518,69.99001415315246,9.71
54.52907500508002,42.65730955480936,15.3,47.30609398157327,37.62782248138883,12.19
